,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01009861,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,1
1,2021,E01009861,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
2,2021,E01009861,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,1
3,2021,E01009861,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
4,2021,E01009861,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,1
5,2021,E01009861,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
6,2021,E01009861,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,3
7,2021,E01009861,2021 super output areas - lower layer,151,Economically inactive,516
8,2021,E01009861,2021 super output areas - lower layer,151,Economically inactive: Retired,268
9,2021,E01009861,2021 super output areas - lower layer,151,Economically inactive: Student,63
10,2021,E01009861,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,76
11,2021,E01009861,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,68
12,2021,E01009861,2021 super output areas - lower layer,151,Economically inactive: Other,41
13,2021,E01009862,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1453
14,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students),824
15,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,763
16,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,662
17,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,183
18,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,479
19,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,16
20,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,3
21,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,13
22,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,85
23,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,24
24,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,61
25,2021,E01009862,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,61
26,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student,20
27,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,16
28,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,15
29,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,13
30,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,2
31,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
32,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
33,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
34,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
35,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,1
36,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
37,2021,E01009862,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,4
38,2021,E01009862,2021 super output areas - lower layer,151,Economically inactive,609
39,2021,E01009862,2021 super output areas - lower layer,151,Economically inactive: Retired,301
40,2021,E01009862,2021 super output areas - lower layer,151,Economically inactive: Student,55
41,2021,E01009862,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,130
42,2021,E01009862,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,85
43,2021,E01009862,2021 super output areas - lower layer,151,Economically inactive: Other,38
44,2021,E01009863,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1530
45,2021,E01009863,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1015
46,2021,E01009863,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,974
47,2021,E01009863,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,867
