,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,950
1,2021,E01011954,2021 super output areas - lower layer,151,Work mainly at or from home,113
2,2021,E01011954,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
3,2021,E01011954,2021 super output areas - lower layer,151,Train,3
4,2021,E01011954,2021 super output areas - lower layer,151,"Bus, minibus or coach",39
5,2021,E01011954,2021 super output areas - lower layer,151,Taxi,19
6,2021,E01011954,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
7,2021,E01011954,2021 super output areas - lower layer,151,Driving a car or van,604
8,2021,E01011954,2021 super output areas - lower layer,151,Passenger in a car or van,71
9,2021,E01011954,2021 super output areas - lower layer,151,Bicycle,14
10,2021,E01011954,2021 super output areas - lower layer,151,On foot,77
11,2021,E01011954,2021 super output areas - lower layer,151,Other method of travel to work,7
12,2021,E01011969,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,556
13,2021,E01011969,2021 super output areas - lower layer,151,Work mainly at or from home,82
14,2021,E01011969,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
15,2021,E01011969,2021 super output areas - lower layer,151,Train,5
16,2021,E01011969,2021 super output areas - lower layer,151,"Bus, minibus or coach",16
17,2021,E01011969,2021 super output areas - lower layer,151,Taxi,4
18,2021,E01011969,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
19,2021,E01011969,2021 super output areas - lower layer,151,Driving a car or van,376
20,2021,E01011969,2021 super output areas - lower layer,151,Passenger in a car or van,37
21,2021,E01011969,2021 super output areas - lower layer,151,Bicycle,8
22,2021,E01011969,2021 super output areas - lower layer,151,On foot,16
23,2021,E01011969,2021 super output areas - lower layer,151,Other method of travel to work,11
24,2021,E01011970,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,522
25,2021,E01011970,2021 super output areas - lower layer,151,Work mainly at or from home,102
26,2021,E01011970,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
27,2021,E01011970,2021 super output areas - lower layer,151,Train,8
28,2021,E01011970,2021 super output areas - lower layer,151,"Bus, minibus or coach",14
29,2021,E01011970,2021 super output areas - lower layer,151,Taxi,3
30,2021,E01011970,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
31,2021,E01011970,2021 super output areas - lower layer,151,Driving a car or van,342
32,2021,E01011970,2021 super output areas - lower layer,151,Passenger in a car or van,28
33,2021,E01011970,2021 super output areas - lower layer,151,Bicycle,3
34,2021,E01011970,2021 super output areas - lower layer,151,On foot,13
35,2021,E01011970,2021 super output areas - lower layer,151,Other method of travel to work,5
36,2021,E01011971,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,762
37,2021,E01011971,2021 super output areas - lower layer,151,Work mainly at or from home,145
38,2021,E01011971,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
39,2021,E01011971,2021 super output areas - lower layer,151,Train,5
40,2021,E01011971,2021 super output areas - lower layer,151,"Bus, minibus or coach",12
41,2021,E01011971,2021 super output areas - lower layer,151,Taxi,4
42,2021,E01011971,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
43,2021,E01011971,2021 super output areas - lower layer,151,Driving a car or van,519
44,2021,E01011971,2021 super output areas - lower layer,151,Passenger in a car or van,43
45,2021,E01011971,2021 super output areas - lower layer,151,Bicycle,3
46,2021,E01011971,2021 super output areas - lower layer,151,On foot,20
47,2021,E01011971,2021 super output areas - lower layer,151,Other method of travel to work,11
48,2021,E01033465,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1026
49,2021,E01033465,2021 super output areas - lower layer,151,Work mainly at or from home,228
50,2021,E01033465,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",2
51,2021,E01033465,2021 super output areas - lower layer,151,Train,10
52,2021,E01033465,2021 super output areas - lower layer,151,"Bus, minibus or coach",15
53,2021,E01033465,2021 super output areas - lower layer,151,Taxi,11
54,2021,E01033465,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
55,2021,E01033465,2021 super output areas - lower layer,151,Driving a car or van,672
56,2021,E01033465,2021 super output areas - lower layer,151,Passenger in a car or van,37
57,2021,E01033465,2021 super output areas - lower layer,151,Bicycle,5
58,2021,E01033465,2021 super output areas - lower layer,151,On foot,28
59,2021,E01033465,2021 super output areas - lower layer,151,Other method of travel to work,17
60,2021,E01033467,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1111
61,2021,E01033467,2021 super output areas - lower layer,151,Work mainly at or from home,229
62,2021,E01033467,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
63,2021,E01033467,2021 super output areas - lower layer,151,Train,6
64,2021,E01033467,2021 super output areas - lower layer,151,"Bus, minibus or coach",25
65,2021,E01033467,2021 super output areas - lower layer,151,Taxi,13
