,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,76
1,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,23
2,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,44
3,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,9
4,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Lone parent family,133
5,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,92
6,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,41
7,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Other single family household,8
8,2021,E01030752,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,8
9,2021,E01030752,2021 super output areas - lower layer,151,Other household types,56
10,2021,E01030752,2021 super output areas - lower layer,151,Other household types: With dependent children,21
11,2021,E01030752,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",35
12,2021,E01030726,2021 super output areas - lower layer,151,Total: All households,654
13,2021,E01030726,2021 super output areas - lower layer,151,One-person household,121
14,2021,E01030726,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,76
15,2021,E01030726,2021 super output areas - lower layer,151,One-person household: Other,45
16,2021,E01030726,2021 super output areas - lower layer,151,Single family household,493
17,2021,E01030726,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,92
18,2021,E01030726,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,308
19,2021,E01030726,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,79
20,2021,E01030726,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,164
21,2021,E01030726,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,65
22,2021,E01030726,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,47
23,2021,E01030726,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,24
