,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01014575,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",29
1,2021,E01014575,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
2,2021,E01014575,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,99
3,2021,E01014575,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,99
4,2021,E01014575,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
5,2021,E01014575,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,42
6,2021,E01014575,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,42
7,2021,E01014575,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
8,2021,E01014576,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1807
9,2021,E01014576,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,842
10,2021,E01014576,2021 super output areas - lower layer,151,Married or in a registered civil partnership,727
11,2021,E01014576,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,725
12,2021,E01014576,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,710
13,2021,E01014576,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,15
14,2021,E01014576,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
15,2021,E01014576,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
16,2021,E01014576,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
17,2021,E01014576,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",32
18,2021,E01014576,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",32
19,2021,E01014576,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
20,2021,E01014576,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,147
21,2021,E01014576,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,145
22,2021,E01014576,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,2
23,2021,E01014576,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,59
24,2021,E01014576,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,59
25,2021,E01014576,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
26,2021,E01014487,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1752
27,2021,E01014487,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,1178
28,2021,E01014487,2021 super output areas - lower layer,151,Married or in a registered civil partnership,477
29,2021,E01014487,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,468
30,2021,E01014487,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,464
31,2021,E01014487,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,4
32,2021,E01014487,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,9
33,2021,E01014487,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,1
34,2021,E01014487,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,8
35,2021,E01014487,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",13
36,2021,E01014487,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",13
37,2021,E01014487,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
38,2021,E01014487,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,62
39,2021,E01014487,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,62
40,2021,E01014487,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
41,2021,E01014487,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,22
42,2021,E01014487,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,22
43,2021,E01014487,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
44,2021,E01014491,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1702
45,2021,E01014491,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,973
46,2021,E01014491,2021 super output areas - lower layer,151,Married or in a registered civil partnership,588
47,2021,E01014491,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,577
