,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01018751,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
1,2021,E01018751,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
2,2021,E01018751,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
3,2021,E01018751,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
4,2021,E01018751,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
5,2021,E01018751,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,5
6,2021,E01018751,2021 super output areas - lower layer,151,Economically inactive,651
7,2021,E01018751,2021 super output areas - lower layer,151,Economically inactive: Retired,344
8,2021,E01018751,2021 super output areas - lower layer,151,Economically inactive: Student,53
9,2021,E01018751,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,82
10,2021,E01018751,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,131
11,2021,E01018751,2021 super output areas - lower layer,151,Economically inactive: Other,41
12,2021,E01018752,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1797
13,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1021
14,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,993
15,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,786
16,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,248
17,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,538
18,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,33
19,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,8
20,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,25
21,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,174
22,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,74
23,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,100
24,2021,E01018752,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,28
25,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student,22
26,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,17
27,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,16
28,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,12
29,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,4
30,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
31,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
32,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
33,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
34,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
35,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
36,2021,E01018752,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,5
37,2021,E01018752,2021 super output areas - lower layer,151,Economically inactive,754
38,2021,E01018752,2021 super output areas - lower layer,151,Economically inactive: Retired,559
39,2021,E01018752,2021 super output areas - lower layer,151,Economically inactive: Student,56
40,2021,E01018752,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,49
41,2021,E01018752,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,63
42,2021,E01018752,2021 super output areas - lower layer,151,Economically inactive: Other,27
43,2021,E01018779,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1972
44,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1051
45,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,1001
46,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,747
47,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,221
48,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,526
49,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,34
50,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,8
51,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,26
52,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,220
53,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,88
54,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,132
55,2021,E01018779,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,50
56,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student,20
57,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,18
58,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,15
59,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,14
60,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
61,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
62,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
63,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
64,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,3
65,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
66,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
67,2021,E01018779,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,2
68,2021,E01018779,2021 super output areas - lower layer,151,Economically inactive,901
69,2021,E01018779,2021 super output areas - lower layer,151,Economically inactive: Retired,611
70,2021,E01018779,2021 super output areas - lower layer,151,Economically inactive: Student,92
71,2021,E01018779,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,81
72,2021,E01018779,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,79
73,2021,E01018779,2021 super output areas - lower layer,151,Economically inactive: Other,38
74,2021,E01018768,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1665
75,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1018
76,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,982
77,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,843
78,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,240
79,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,603
80,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,17
81,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,5
82,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,12
83,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,122
84,2021,E01018768,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,40
