,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
0,2021,E01009740,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
1,2021,E01009740,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,45
2,2021,E01009740,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,45
3,2021,E01009740,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
4,2021,E01009742,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1211
5,2021,E01009742,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,505
6,2021,E01009742,2021 super output areas - lower layer,151,Married or in a registered civil partnership,440
7,2021,E01009742,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,433
8,2021,E01009742,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,430
9,2021,E01009742,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
10,2021,E01009742,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,7
11,2021,E01009742,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
12,2021,E01009742,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,5
13,2021,E01009742,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",29
14,2021,E01009742,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",29
15,2021,E01009742,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
16,2021,E01009742,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,137
17,2021,E01009742,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,137
18,2021,E01009742,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
19,2021,E01009742,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,100
20,2021,E01009742,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,100
21,2021,E01009742,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
22,2021,E01009743,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1360
23,2021,E01009743,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,606
24,2021,E01009743,2021 super output areas - lower layer,151,Married or in a registered civil partnership,510
25,2021,E01009743,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,510
26,2021,E01009743,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,504
27,2021,E01009743,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,6
28,2021,E01009743,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
29,2021,E01009743,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
30,2021,E01009743,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
31,2021,E01009743,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",35
32,2021,E01009743,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",34
33,2021,E01009743,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
34,2021,E01009743,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,136
35,2021,E01009743,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,136
36,2021,E01009743,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
37,2021,E01009743,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,73
38,2021,E01009743,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,73
39,2021,E01009743,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
40,2021,E01009745,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1431
41,2021,E01009745,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,492
42,2021,E01009745,2021 super output areas - lower layer,151,Married or in a registered civil partnership,661
43,2021,E01009745,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,661
