,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NSSEC_10_NAME,OBS_VALUE
0,2021,E01023017,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1631
1,2021,E01023017,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",176
2,2021,E01023017,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",318
3,2021,E01023017,2021 super output areas - lower layer,151,L7 Intermediate occupations,211
4,2021,E01023017,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,224
5,2021,E01023017,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,99
6,2021,E01023017,2021 super output areas - lower layer,151,L12 Semi-routine occupations,235
7,2021,E01023017,2021 super output areas - lower layer,151,L13 Routine occupations,173
8,2021,E01023017,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,111
9,2021,E01023017,2021 super output areas - lower layer,151,L15 Full-time students,84
10,2021,E01023018,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1228
11,2021,E01023018,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",115
12,2021,E01023018,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",226
13,2021,E01023018,2021 super output areas - lower layer,151,L7 Intermediate occupations,146
14,2021,E01023018,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,145
15,2021,E01023018,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,77
16,2021,E01023018,2021 super output areas - lower layer,151,L12 Semi-routine occupations,221
17,2021,E01023018,2021 super output areas - lower layer,151,L13 Routine occupations,136
18,2021,E01023018,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,121
19,2021,E01023018,2021 super output areas - lower layer,151,L15 Full-time students,41
20,2021,E01023019,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1157
21,2021,E01023019,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",88
22,2021,E01023019,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",196
23,2021,E01023019,2021 super output areas - lower layer,151,L7 Intermediate occupations,128
24,2021,E01023019,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,141
25,2021,E01023019,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,109
26,2021,E01023019,2021 super output areas - lower layer,151,L12 Semi-routine occupations,193
27,2021,E01023019,2021 super output areas - lower layer,151,L13 Routine occupations,183
28,2021,E01023019,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,81
29,2021,E01023019,2021 super output areas - lower layer,151,L15 Full-time students,38
30,2021,E01023055,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1035
31,2021,E01023055,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",70
32,2021,E01023055,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",138
33,2021,E01023055,2021 super output areas - lower layer,151,L7 Intermediate occupations,94
34,2021,E01023055,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,127
35,2021,E01023055,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,84
36,2021,E01023055,2021 super output areas - lower layer,151,L12 Semi-routine occupations,202
37,2021,E01023055,2021 super output areas - lower layer,151,L13 Routine occupations,167
38,2021,E01023055,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,89
39,2021,E01023055,2021 super output areas - lower layer,151,L15 Full-time students,64
40,2021,E01022986,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1244
41,2021,E01022986,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",130
42,2021,E01022986,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",235
43,2021,E01022986,2021 super output areas - lower layer,151,L7 Intermediate occupations,165
44,2021,E01022986,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,181
45,2021,E01022986,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,86
46,2021,E01022986,2021 super output areas - lower layer,151,L12 Semi-routine occupations,199
47,2021,E01022986,2021 super output areas - lower layer,151,L13 Routine occupations,110
48,2021,E01022986,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,94
49,2021,E01022986,2021 super output areas - lower layer,151,L15 Full-time students,44
50,2021,E01022988,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1194
51,2021,E01022988,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",91
52,2021,E01022988,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",206
53,2021,E01022988,2021 super output areas - lower layer,151,L7 Intermediate occupations,133
54,2021,E01022988,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,157
55,2021,E01022988,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,90
56,2021,E01022988,2021 super output areas - lower layer,151,L12 Semi-routine occupations,203
57,2021,E01022988,2021 super output areas - lower layer,151,L13 Routine occupations,188
58,2021,E01022988,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,88
59,2021,E01022988,2021 super output areas - lower layer,151,L15 Full-time students,38
60,2021,E01023054,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1592
61,2021,E01023054,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",149
62,2021,E01023054,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",302
63,2021,E01023054,2021 super output areas - lower layer,151,L7 Intermediate occupations,218
64,2021,E01023054,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,217
65,2021,E01023054,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,114
66,2021,E01023054,2021 super output areas - lower layer,151,L12 Semi-routine occupations,274
67,2021,E01023054,2021 super output areas - lower layer,151,L13 Routine occupations,158
68,2021,E01023054,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,108
69,2021,E01023054,2021 super output areas - lower layer,151,L15 Full-time students,52
70,2021,E01023056,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1326
