,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DEP_6_NAME,OBS_VALUE
0,2021,E01030348,2021 super output areas - lower layer,151,Household is deprived in three dimensions,1
1,2021,E01030348,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
2,2021,E01030349,2021 super output areas - lower layer,151,Total: All households,715
3,2021,E01030349,2021 super output areas - lower layer,151,Household is not deprived in any dimension,511
4,2021,E01030349,2021 super output areas - lower layer,151,Household is deprived in one dimension,168
5,2021,E01030349,2021 super output areas - lower layer,151,Household is deprived in two dimensions,29
6,2021,E01030349,2021 super output areas - lower layer,151,Household is deprived in three dimensions,7
7,2021,E01030349,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
8,2021,E01030300,2021 super output areas - lower layer,151,Total: All households,772
9,2021,E01030300,2021 super output areas - lower layer,151,Household is not deprived in any dimension,371
10,2021,E01030300,2021 super output areas - lower layer,151,Household is deprived in one dimension,264
11,2021,E01030300,2021 super output areas - lower layer,151,Household is deprived in two dimensions,123
12,2021,E01030300,2021 super output areas - lower layer,151,Household is deprived in three dimensions,13
13,2021,E01030300,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
14,2021,E01030301,2021 super output areas - lower layer,151,Total: All households,620
15,2021,E01030301,2021 super output areas - lower layer,151,Household is not deprived in any dimension,373
16,2021,E01030301,2021 super output areas - lower layer,151,Household is deprived in one dimension,175
17,2021,E01030301,2021 super output areas - lower layer,151,Household is deprived in two dimensions,55
18,2021,E01030301,2021 super output areas - lower layer,151,Household is deprived in three dimensions,16
19,2021,E01030301,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
20,2021,E01030302,2021 super output areas - lower layer,151,Total: All households,822
21,2021,E01030302,2021 super output areas - lower layer,151,Household is not deprived in any dimension,493
22,2021,E01030302,2021 super output areas - lower layer,151,Household is deprived in one dimension,241
23,2021,E01030302,2021 super output areas - lower layer,151,Household is deprived in two dimensions,76
24,2021,E01030302,2021 super output areas - lower layer,151,Household is deprived in three dimensions,12
25,2021,E01030302,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
26,2021,E01030304,2021 super output areas - lower layer,151,Total: All households,693
27,2021,E01030304,2021 super output areas - lower layer,151,Household is not deprived in any dimension,283
28,2021,E01030304,2021 super output areas - lower layer,151,Household is deprived in one dimension,245
29,2021,E01030304,2021 super output areas - lower layer,151,Household is deprived in two dimensions,124
30,2021,E01030304,2021 super output areas - lower layer,151,Household is deprived in three dimensions,40
31,2021,E01030304,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
32,2021,E01030305,2021 super output areas - lower layer,151,Total: All households,497
33,2021,E01030305,2021 super output areas - lower layer,151,Household is not deprived in any dimension,377
34,2021,E01030305,2021 super output areas - lower layer,151,Household is deprived in one dimension,107
35,2021,E01030305,2021 super output areas - lower layer,151,Household is deprived in two dimensions,12
36,2021,E01030305,2021 super output areas - lower layer,151,Household is deprived in three dimensions,1
37,2021,E01030305,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
38,2021,E01030306,2021 super output areas - lower layer,151,Total: All households,497
39,2021,E01030306,2021 super output areas - lower layer,151,Household is not deprived in any dimension,358
40,2021,E01030306,2021 super output areas - lower layer,151,Household is deprived in one dimension,116
41,2021,E01030306,2021 super output areas - lower layer,151,Household is deprived in two dimensions,20
42,2021,E01030306,2021 super output areas - lower layer,151,Household is deprived in three dimensions,2
43,2021,E01030306,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
44,2021,E01030303,2021 super output areas - lower layer,151,Total: All households,693
45,2021,E01030303,2021 super output areas - lower layer,151,Household is not deprived in any dimension,480
46,2021,E01030303,2021 super output areas - lower layer,151,Household is deprived in one dimension,180
47,2021,E01030303,2021 super output areas - lower layer,151,Household is deprived in two dimensions,29
48,2021,E01030303,2021 super output areas - lower layer,151,Household is deprived in three dimensions,4
49,2021,E01030303,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
50,2021,E01030342,2021 super output areas - lower layer,151,Total: All households,678
51,2021,E01030342,2021 super output areas - lower layer,151,Household is not deprived in any dimension,474
52,2021,E01030342,2021 super output areas - lower layer,151,Household is deprived in one dimension,166
53,2021,E01030342,2021 super output areas - lower layer,151,Household is deprived in two dimensions,34
54,2021,E01030342,2021 super output areas - lower layer,151,Household is deprived in three dimensions,4
55,2021,E01030342,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
56,2021,E01030343,2021 super output areas - lower layer,151,Total: All households,687
57,2021,E01030343,2021 super output areas - lower layer,151,Household is not deprived in any dimension,464
58,2021,E01030343,2021 super output areas - lower layer,151,Household is deprived in one dimension,187
59,2021,E01030343,2021 super output areas - lower layer,151,Household is deprived in two dimensions,29
60,2021,E01030343,2021 super output areas - lower layer,151,Household is deprived in three dimensions,7
61,2021,E01030343,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
62,2021,E01030344,2021 super output areas - lower layer,151,Total: All households,533
63,2021,E01030344,2021 super output areas - lower layer,151,Household is not deprived in any dimension,409
64,2021,E01030344,2021 super output areas - lower layer,151,Household is deprived in one dimension,113
65,2021,E01030344,2021 super output areas - lower layer,151,Household is deprived in two dimensions,9
66,2021,E01030344,2021 super output areas - lower layer,151,Household is deprived in three dimensions,2
67,2021,E01030344,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
68,2021,E01030345,2021 super output areas - lower layer,151,Total: All households,639
69,2021,E01030345,2021 super output areas - lower layer,151,Household is not deprived in any dimension,416
70,2021,E01030345,2021 super output areas - lower layer,151,Household is deprived in one dimension,166
71,2021,E01030345,2021 super output areas - lower layer,151,Household is deprived in two dimensions,49
72,2021,E01030345,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
73,2021,E01030345,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
74,2021,E01030386,2021 super output areas - lower layer,151,Total: All households,532
75,2021,E01030386,2021 super output areas - lower layer,151,Household is not deprived in any dimension,330
76,2021,E01030386,2021 super output areas - lower layer,151,Household is deprived in one dimension,161
77,2021,E01030386,2021 super output areas - lower layer,151,Household is deprived in two dimensions,40
78,2021,E01030386,2021 super output areas - lower layer,151,Household is deprived in three dimensions,1
79,2021,E01030386,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
80,2021,E01030387,2021 super output areas - lower layer,151,Total: All households,614
81,2021,E01030387,2021 super output areas - lower layer,151,Household is not deprived in any dimension,352
82,2021,E01030387,2021 super output areas - lower layer,151,Household is deprived in one dimension,196
83,2021,E01030387,2021 super output areas - lower layer,151,Household is deprived in two dimensions,58
84,2021,E01030387,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
85,2021,E01030387,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
86,2021,E01030388,2021 super output areas - lower layer,151,Total: All households,516
87,2021,E01030388,2021 super output areas - lower layer,151,Household is not deprived in any dimension,297
88,2021,E01030388,2021 super output areas - lower layer,151,Household is deprived in one dimension,163
89,2021,E01030388,2021 super output areas - lower layer,151,Household is deprived in two dimensions,52
90,2021,E01030388,2021 super output areas - lower layer,151,Household is deprived in three dimensions,4
91,2021,E01030388,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
92,2021,E01030389,2021 super output areas - lower layer,151,Total: All households,647
93,2021,E01030389,2021 super output areas - lower layer,151,Household is not deprived in any dimension,338
94,2021,E01030389,2021 super output areas - lower layer,151,Household is deprived in one dimension,196
95,2021,E01030389,2021 super output areas - lower layer,151,Household is deprived in two dimensions,91
96,2021,E01030389,2021 super output areas - lower layer,151,Household is deprived in three dimensions,20
97,2021,E01030389,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
98,2021,E01030393,2021 super output areas - lower layer,151,Total: All households,816
99,2021,E01030393,2021 super output areas - lower layer,151,Household is not deprived in any dimension,402
100,2021,E01030393,2021 super output areas - lower layer,151,Household is deprived in one dimension,296
101,2021,E01030393,2021 super output areas - lower layer,151,Household is deprived in two dimensions,102
102,2021,E01030393,2021 super output areas - lower layer,151,Household is deprived in three dimensions,13
103,2021,E01030393,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
104,2021,E01030394,2021 super output areas - lower layer,151,Total: All households,666
105,2021,E01030394,2021 super output areas - lower layer,151,Household is not deprived in any dimension,391
106,2021,E01030394,2021 super output areas - lower layer,151,Household is deprived in one dimension,214
107,2021,E01030394,2021 super output areas - lower layer,151,Household is deprived in two dimensions,56
108,2021,E01030394,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
109,2021,E01030394,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
110,2021,E01030399,2021 super output areas - lower layer,151,Total: All households,975
111,2021,E01030399,2021 super output areas - lower layer,151,Household is not deprived in any dimension,499
112,2021,E01030399,2021 super output areas - lower layer,151,Household is deprived in one dimension,332
113,2021,E01030399,2021 super output areas - lower layer,151,Household is deprived in two dimensions,114
114,2021,E01030399,2021 super output areas - lower layer,151,Household is deprived in three dimensions,30
115,2021,E01030399,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
116,2021,E01030400,2021 super output areas - lower layer,151,Total: All households,583
117,2021,E01030400,2021 super output areas - lower layer,151,Household is not deprived in any dimension,218
118,2021,E01030400,2021 super output areas - lower layer,151,Household is deprived in one dimension,204
119,2021,E01030400,2021 super output areas - lower layer,151,Household is deprived in two dimensions,116
120,2021,E01030400,2021 super output areas - lower layer,151,Household is deprived in three dimensions,43
121,2021,E01030400,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
122,2021,E01030414,2021 super output areas - lower layer,151,Total: All households,511
123,2021,E01030414,2021 super output areas - lower layer,151,Household is not deprived in any dimension,274
124,2021,E01030414,2021 super output areas - lower layer,151,Household is deprived in one dimension,162
125,2021,E01030414,2021 super output areas - lower layer,151,Household is deprived in two dimensions,66
126,2021,E01030414,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
127,2021,E01030414,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
128,2021,E01030377,2021 super output areas - lower layer,151,Total: All households,886
129,2021,E01030377,2021 super output areas - lower layer,151,Household is not deprived in any dimension,529
130,2021,E01030377,2021 super output areas - lower layer,151,Household is deprived in one dimension,281
131,2021,E01030377,2021 super output areas - lower layer,151,Household is deprived in two dimensions,70
132,2021,E01030377,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
133,2021,E01030377,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
134,2021,E01030378,2021 super output areas - lower layer,151,Total: All households,643
135,2021,E01030378,2021 super output areas - lower layer,151,Household is not deprived in any dimension,399
136,2021,E01030378,2021 super output areas - lower layer,151,Household is deprived in one dimension,193
137,2021,E01030378,2021 super output areas - lower layer,151,Household is deprived in two dimensions,48
138,2021,E01030378,2021 super output areas - lower layer,151,Household is deprived in three dimensions,3
139,2021,E01030378,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
140,2021,E01030406,2021 super output areas - lower layer,151,Total: All households,602
141,2021,E01030406,2021 super output areas - lower layer,151,Household is not deprived in any dimension,347
142,2021,E01030406,2021 super output areas - lower layer,151,Household is deprived in one dimension,180
143,2021,E01030406,2021 super output areas - lower layer,151,Household is deprived in two dimensions,66
144,2021,E01030406,2021 super output areas - lower layer,151,Household is deprived in three dimensions,9
145,2021,E01030406,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
146,2021,E01030407,2021 super output areas - lower layer,151,Total: All households,535
147,2021,E01030407,2021 super output areas - lower layer,151,Household is not deprived in any dimension,313
148,2021,E01030407,2021 super output areas - lower layer,151,Household is deprived in one dimension,175
149,2021,E01030407,2021 super output areas - lower layer,151,Household is deprived in two dimensions,43
150,2021,E01030407,2021 super output areas - lower layer,151,Household is deprived in three dimensions,4
151,2021,E01030407,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
152,2021,E01030408,2021 super output areas - lower layer,151,Total: All households,637
153,2021,E01030408,2021 super output areas - lower layer,151,Household is not deprived in any dimension,403
154,2021,E01030408,2021 super output areas - lower layer,151,Household is deprived in one dimension,189
155,2021,E01030408,2021 super output areas - lower layer,151,Household is deprived in two dimensions,43
156,2021,E01030408,2021 super output areas - lower layer,151,Household is deprived in three dimensions,2
157,2021,E01030408,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
158,2021,E01030395,2021 super output areas - lower layer,151,Total: All households,732
159,2021,E01030395,2021 super output areas - lower layer,151,Household is not deprived in any dimension,404
160,2021,E01030395,2021 super output areas - lower layer,151,Household is deprived in one dimension,242
161,2021,E01030395,2021 super output areas - lower layer,151,Household is deprived in two dimensions,81
162,2021,E01030395,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
163,2021,E01030395,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
164,2021,E01030413,2021 super output areas - lower layer,151,Total: All households,710
165,2021,E01030413,2021 super output areas - lower layer,151,Household is not deprived in any dimension,435
166,2021,E01030413,2021 super output areas - lower layer,151,Household is deprived in one dimension,201
