,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_METH_6_NAME,OBS_VALUE
0,2021,E01017393,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,65
1,2021,E01017393,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,10
2,2021,E01017442,2021 super output areas - lower layer,151,Total: All households,1079
3,2021,E01017442,2021 super output areas - lower layer,151,One-person household,204
4,2021,E01017442,2021 super output areas - lower layer,151,All household members have the same ethnic group,752
5,2021,E01017442,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,16
6,2021,E01017442,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,84
7,2021,E01017442,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,23
8,2021,E01017443,2021 super output areas - lower layer,151,Total: All households,715
9,2021,E01017443,2021 super output areas - lower layer,151,One-person household,229
10,2021,E01017443,2021 super output areas - lower layer,151,All household members have the same ethnic group,419
11,2021,E01017443,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,13
12,2021,E01017443,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,48
13,2021,E01017443,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
14,2021,E01017446,2021 super output areas - lower layer,151,Total: All households,745
15,2021,E01017446,2021 super output areas - lower layer,151,One-person household,213
16,2021,E01017446,2021 super output areas - lower layer,151,All household members have the same ethnic group,463
17,2021,E01017446,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,8
18,2021,E01017446,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,52
19,2021,E01017446,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,9
20,2021,E01017447,2021 super output areas - lower layer,151,Total: All households,1045
21,2021,E01017447,2021 super output areas - lower layer,151,One-person household,246
22,2021,E01017447,2021 super output areas - lower layer,151,All household members have the same ethnic group,716
23,2021,E01017447,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,12
24,2021,E01017447,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,62
25,2021,E01017447,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,9
26,2021,E01017449,2021 super output areas - lower layer,151,Total: All households,859
27,2021,E01017449,2021 super output areas - lower layer,151,One-person household,195
28,2021,E01017449,2021 super output areas - lower layer,151,All household members have the same ethnic group,587
29,2021,E01017449,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,13
30,2021,E01017449,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,57
31,2021,E01017449,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
32,2021,E01033188,2021 super output areas - lower layer,151,Total: All households,607
33,2021,E01033188,2021 super output areas - lower layer,151,One-person household,130
34,2021,E01033188,2021 super output areas - lower layer,151,All household members have the same ethnic group,418
35,2021,E01033188,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,11
36,2021,E01033188,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,42
37,2021,E01033188,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
38,2021,E01033189,2021 super output areas - lower layer,151,Total: All households,1053
39,2021,E01033189,2021 super output areas - lower layer,151,One-person household,204
40,2021,E01033189,2021 super output areas - lower layer,151,All household members have the same ethnic group,679
41,2021,E01033189,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,16
42,2021,E01033189,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,138
43,2021,E01033189,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,16
44,2021,E01033190,2021 super output areas - lower layer,151,Total: All households,634
45,2021,E01033190,2021 super output areas - lower layer,151,One-person household,183
46,2021,E01033190,2021 super output areas - lower layer,151,All household members have the same ethnic group,369
47,2021,E01033190,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,14
48,2021,E01033190,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,61
49,2021,E01033190,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
50,2021,E01017399,2021 super output areas - lower layer,151,Total: All households,591
51,2021,E01017399,2021 super output areas - lower layer,151,One-person household,134
52,2021,E01017399,2021 super output areas - lower layer,151,All household members have the same ethnic group,386
53,2021,E01017399,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
54,2021,E01017399,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,58
55,2021,E01017399,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
56,2021,E01017400,2021 super output areas - lower layer,151,Total: All households,658
57,2021,E01017400,2021 super output areas - lower layer,151,One-person household,222
58,2021,E01017400,2021 super output areas - lower layer,151,All household members have the same ethnic group,381
59,2021,E01017400,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,10
60,2021,E01017400,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,33
61,2021,E01017400,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,12
62,2021,E01017401,2021 super output areas - lower layer,151,Total: All households,534
63,2021,E01017401,2021 super output areas - lower layer,151,One-person household,174
64,2021,E01017401,2021 super output areas - lower layer,151,All household members have the same ethnic group,302
65,2021,E01017401,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,9
66,2021,E01017401,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,43
67,2021,E01017401,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
68,2021,E01017402,2021 super output areas - lower layer,151,Total: All households,656
69,2021,E01017402,2021 super output areas - lower layer,151,One-person household,174
70,2021,E01017402,2021 super output areas - lower layer,151,All household members have the same ethnic group,427
