,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATIDUK_17_NAME,OBS_VALUE
0,2021,W01001862,2021 super output areas - lower layer,151,Total: All usual residents,1863
1,2021,W01001862,2021 super output areas - lower layer,151,British only identity,564
2,2021,W01001862,2021 super output areas - lower layer,151,English only identity,78
3,2021,W01001862,2021 super output areas - lower layer,151,English and British only identity,30
4,2021,W01001862,2021 super output areas - lower layer,151,Welsh only identity,522
5,2021,W01001862,2021 super output areas - lower layer,151,Welsh and British only identity,129
6,2021,W01001862,2021 super output areas - lower layer,151,Any other combination of only UK identities,33
7,2021,W01001862,2021 super output areas - lower layer,151,Scottish only identity,10
8,2021,W01001862,2021 super output areas - lower layer,151,Scottish and British only identity,0
9,2021,W01001862,2021 super output areas - lower layer,151,Northern Irish only identity,5
10,2021,W01001862,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
11,2021,W01001862,2021 super output areas - lower layer,151,Cornish only identity,5
12,2021,W01001862,2021 super output areas - lower layer,151,Cornish and British only identity,0
13,2021,W01001862,2021 super output areas - lower layer,151,Any other combination of only UK identities ,13
14,2021,W01001862,2021 super output areas - lower layer,151,Irish only identity,10
15,2021,W01001862,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
16,2021,W01001862,2021 super output areas - lower layer,151,Other identity only,438
17,2021,W01001862,2021 super output areas - lower layer,151,Other identity and at least one UK identity,58
18,2021,W01001862,2021 super output areas - lower layer,151,Non-UK identity only,448
19,2021,W01001862,2021 super output areas - lower layer,151,UK identity and non-UK identity,59
20,2021,W01001742,2021 super output areas - lower layer,151,Total: All usual residents,1602
21,2021,W01001742,2021 super output areas - lower layer,151,British only identity,285
22,2021,W01001742,2021 super output areas - lower layer,151,English only identity,103
23,2021,W01001742,2021 super output areas - lower layer,151,English and British only identity,20
24,2021,W01001742,2021 super output areas - lower layer,151,Welsh only identity,905
25,2021,W01001742,2021 super output areas - lower layer,151,Welsh and British only identity,122
26,2021,W01001742,2021 super output areas - lower layer,151,Any other combination of only UK identities,17
27,2021,W01001742,2021 super output areas - lower layer,151,Scottish only identity,1
28,2021,W01001742,2021 super output areas - lower layer,151,Scottish and British only identity,0
29,2021,W01001742,2021 super output areas - lower layer,151,Northern Irish only identity,0
30,2021,W01001742,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
31,2021,W01001742,2021 super output areas - lower layer,151,Cornish only identity,0
32,2021,W01001742,2021 super output areas - lower layer,151,Cornish and British only identity,0
33,2021,W01001742,2021 super output areas - lower layer,151,Any other combination of only UK identities ,16
34,2021,W01001742,2021 super output areas - lower layer,151,Irish only identity,4
35,2021,W01001742,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
36,2021,W01001742,2021 super output areas - lower layer,151,Other identity only,134
37,2021,W01001742,2021 super output areas - lower layer,151,Other identity and at least one UK identity,12
38,2021,W01001742,2021 super output areas - lower layer,151,Non-UK identity only,138
39,2021,W01001742,2021 super output areas - lower layer,151,UK identity and non-UK identity,12
40,2021,W01001743,2021 super output areas - lower layer,151,Total: All usual residents,1461
41,2021,W01001743,2021 super output areas - lower layer,151,British only identity,231
42,2021,W01001743,2021 super output areas - lower layer,151,English only identity,39
43,2021,W01001743,2021 super output areas - lower layer,151,English and British only identity,14
44,2021,W01001743,2021 super output areas - lower layer,151,Welsh only identity,971
45,2021,W01001743,2021 super output areas - lower layer,151,Welsh and British only identity,143
46,2021,W01001743,2021 super output areas - lower layer,151,Any other combination of only UK identities,14
47,2021,W01001743,2021 super output areas - lower layer,151,Scottish only identity,4
48,2021,W01001743,2021 super output areas - lower layer,151,Scottish and British only identity,0
49,2021,W01001743,2021 super output areas - lower layer,151,Northern Irish only identity,2
50,2021,W01001743,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
51,2021,W01001743,2021 super output areas - lower layer,151,Cornish only identity,0
52,2021,W01001743,2021 super output areas - lower layer,151,Cornish and British only identity,0
53,2021,W01001743,2021 super output areas - lower layer,151,Any other combination of only UK identities ,8
54,2021,W01001743,2021 super output areas - lower layer,151,Irish only identity,1
55,2021,W01001743,2021 super output areas - lower layer,151,Irish and at least one UK identity,0
56,2021,W01001743,2021 super output areas - lower layer,151,Other identity only,41
57,2021,W01001743,2021 super output areas - lower layer,151,Other identity and at least one UK identity,7
58,2021,W01001743,2021 super output areas - lower layer,151,Non-UK identity only,42
59,2021,W01001743,2021 super output areas - lower layer,151,UK identity and non-UK identity,7
60,2021,W01001744,2021 super output areas - lower layer,151,Total: All usual residents,1747
61,2021,W01001744,2021 super output areas - lower layer,151,British only identity,300
62,2021,W01001744,2021 super output areas - lower layer,151,English only identity,73
63,2021,W01001744,2021 super output areas - lower layer,151,English and British only identity,14
64,2021,W01001744,2021 super output areas - lower layer,151,Welsh only identity,1015
65,2021,W01001744,2021 super output areas - lower layer,151,Welsh and British only identity,154
66,2021,W01001744,2021 super output areas - lower layer,151,Any other combination of only UK identities,18
67,2021,W01001744,2021 super output areas - lower layer,151,Scottish only identity,8
68,2021,W01001744,2021 super output areas - lower layer,151,Scottish and British only identity,0
69,2021,W01001744,2021 super output areas - lower layer,151,Northern Irish only identity,0
70,2021,W01001744,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
71,2021,W01001744,2021 super output areas - lower layer,151,Cornish only identity,0
72,2021,W01001744,2021 super output areas - lower layer,151,Cornish and British only identity,0
73,2021,W01001744,2021 super output areas - lower layer,151,Any other combination of only UK identities ,10
74,2021,W01001744,2021 super output areas - lower layer,151,Irish only identity,0
75,2021,W01001744,2021 super output areas - lower layer,151,Irish and at least one UK identity,1
76,2021,W01001744,2021 super output areas - lower layer,151,Other identity only,153
77,2021,W01001744,2021 super output areas - lower layer,151,Other identity and at least one UK identity,19
78,2021,W01001744,2021 super output areas - lower layer,151,Non-UK identity only,153
79,2021,W01001744,2021 super output areas - lower layer,151,UK identity and non-UK identity,20
80,2021,W01001745,2021 super output areas - lower layer,151,Total: All usual residents,1265
81,2021,W01001745,2021 super output areas - lower layer,151,British only identity,165
82,2021,W01001745,2021 super output areas - lower layer,151,English only identity,40
83,2021,W01001745,2021 super output areas - lower layer,151,English and British only identity,8
84,2021,W01001745,2021 super output areas - lower layer,151,Welsh only identity,886
85,2021,W01001745,2021 super output areas - lower layer,151,Welsh and British only identity,127
86,2021,W01001745,2021 super output areas - lower layer,151,Any other combination of only UK identities,13
87,2021,W01001745,2021 super output areas - lower layer,151,Scottish only identity,2
88,2021,W01001745,2021 super output areas - lower layer,151,Scottish and British only identity,0
89,2021,W01001745,2021 super output areas - lower layer,151,Northern Irish only identity,0
90,2021,W01001745,2021 super output areas - lower layer,151,Northern Irish and British only identity,0
