,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,16
1,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,13
2,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,6
3,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,7
4,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
5,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
6,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
7,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,3
8,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
9,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
10,2021,E01016859,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,2
11,2021,E01016859,2021 super output areas - lower layer,151,Economically inactive,498
12,2021,E01016859,2021 super output areas - lower layer,151,Economically inactive: Retired,325
13,2021,E01016859,2021 super output areas - lower layer,151,Economically inactive: Student,28
14,2021,E01016859,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,39
15,2021,E01016859,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,34
16,2021,E01016859,2021 super output areas - lower layer,151,Economically inactive: Other,72
17,2021,E01016986,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1427
18,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students),850
19,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,811
20,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,604
21,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,167
22,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,437
23,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,29
24,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,5
25,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,24
26,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,178
27,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,98
28,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,80
29,2021,E01016986,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,39
30,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student,5
31,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,4
32,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,3
33,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,3
34,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,0
35,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
36,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
37,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
38,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
39,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,1
40,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
41,2021,E01016986,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,1
42,2021,E01016986,2021 super output areas - lower layer,151,Economically inactive,572
43,2021,E01016986,2021 super output areas - lower layer,151,Economically inactive: Retired,308
44,2021,E01016986,2021 super output areas - lower layer,151,Economically inactive: Student,53
45,2021,E01016986,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,58
46,2021,E01016986,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,95
47,2021,E01016986,2021 super output areas - lower layer,151,Economically inactive: Other,58
48,2021,E01016988,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1313
49,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students),862
50,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,820
51,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,607
52,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,148
53,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,459
54,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,32
55,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,3
56,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,29
57,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,181
58,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,90
59,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,91
60,2021,E01016988,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,42
61,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student,21
62,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,20
63,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,17
64,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,12
65,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,5
66,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
67,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
68,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
69,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,3
70,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,1
71,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,2
72,2021,E01016988,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,1
73,2021,E01016988,2021 super output areas - lower layer,151,Economically inactive,430
74,2021,E01016988,2021 super output areas - lower layer,151,Economically inactive: Retired,246
75,2021,E01016988,2021 super output areas - lower layer,151,Economically inactive: Student,58
76,2021,E01016988,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,28
77,2021,E01016988,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,63
78,2021,E01016988,2021 super output areas - lower layer,151,Economically inactive: Other,35
79,2021,E01016850,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1472
80,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1053
81,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,990
82,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,732
83,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,152
84,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,580
85,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,26
86,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,9
87,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,17
88,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,232
89,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,120
90,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,112
91,2021,E01016850,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,63
92,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student,76
93,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,56
94,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,50
95,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,41
96,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,9
97,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
98,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
99,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
100,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,6
101,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,4
102,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,2
103,2021,E01016850,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,20
104,2021,E01016850,2021 super output areas - lower layer,151,Economically inactive,343
105,2021,E01016850,2021 super output areas - lower layer,151,Economically inactive: Retired,127
106,2021,E01016850,2021 super output areas - lower layer,151,Economically inactive: Student,98
107,2021,E01016850,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,34
108,2021,E01016850,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,44
109,2021,E01016850,2021 super output areas - lower layer,151,Economically inactive: Other,40
110,2021,E01016851,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1572
111,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1221
112,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,1129
113,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,858
114,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,175
115,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,683
116,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,33
117,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,6
118,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,27
119,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,238
120,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,102
121,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,136
122,2021,E01016851,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,92
123,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student,53
124,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,28
125,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,27
126,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,24
127,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,3
128,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
129,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
130,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
131,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
132,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
133,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
134,2021,E01016851,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,25
135,2021,E01016851,2021 super output areas - lower layer,151,Economically inactive,298
136,2021,E01016851,2021 super output areas - lower layer,151,Economically inactive: Retired,119
