,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,W01000376,2021 super output areas - lower layer,151,Other household types: With dependent children,10
1,2021,W01000376,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",15
2,2021,W01000391,2021 super output areas - lower layer,151,Total: All households,622
3,2021,W01000391,2021 super output areas - lower layer,151,One-person household,179
4,2021,W01000391,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,99
5,2021,W01000391,2021 super output areas - lower layer,151,One-person household: Other,80
6,2021,W01000391,2021 super output areas - lower layer,151,Single family household,425
7,2021,W01000391,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,92
8,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,196
9,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,60
10,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,84
11,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,52
12,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,61
13,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,19
14,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,35
15,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,7
16,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Lone parent family,75
17,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,45
18,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,30
19,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Other single family household,1
20,2021,W01000391,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,1
21,2021,W01000391,2021 super output areas - lower layer,151,Other household types,18
22,2021,W01000391,2021 super output areas - lower layer,151,Other household types: With dependent children,7
23,2021,W01000391,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",11
24,2021,W01000392,2021 super output areas - lower layer,151,Total: All households,644
25,2021,W01000392,2021 super output areas - lower layer,151,One-person household,183
26,2021,W01000392,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,74
27,2021,W01000392,2021 super output areas - lower layer,151,One-person household: Other,109
28,2021,W01000392,2021 super output areas - lower layer,151,Single family household,432
29,2021,W01000392,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,33
30,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,174
31,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,48
32,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,81
33,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,45
34,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,93
35,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,33
36,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,54
37,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,6
38,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Lone parent family,123
39,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,94
40,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,29
41,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Other single family household,9
42,2021,W01000392,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,9
43,2021,W01000392,2021 super output areas - lower layer,151,Other household types,29
44,2021,W01000392,2021 super output areas - lower layer,151,Other household types: With dependent children,17
45,2021,W01000392,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",12
46,2021,W01000377,2021 super output areas - lower layer,151,Total: All households,626
47,2021,W01000377,2021 super output areas - lower layer,151,One-person household,145
48,2021,W01000377,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,68
49,2021,W01000377,2021 super output areas - lower layer,151,One-person household: Other,77
50,2021,W01000377,2021 super output areas - lower layer,151,Single family household,457
51,2021,W01000377,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,61
52,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,247
53,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,101
54,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,98
55,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,48
56,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,88
57,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,40
58,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,43
59,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,5
60,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Lone parent family,59
61,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,41
62,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,18
63,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Other single family household,2
64,2021,W01000377,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,2
65,2021,W01000377,2021 super output areas - lower layer,151,Other household types,24
66,2021,W01000377,2021 super output areas - lower layer,151,Other household types: With dependent children,12
67,2021,W01000377,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",12
68,2021,W01000378,2021 super output areas - lower layer,151,Total: All households,516
69,2021,W01000378,2021 super output areas - lower layer,151,One-person household,123
70,2021,W01000378,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,45
71,2021,W01000378,2021 super output areas - lower layer,151,One-person household: Other,78
72,2021,W01000378,2021 super output areas - lower layer,151,Single family household,374
73,2021,W01000378,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,34
74,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,137
75,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,42
76,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,65
77,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,30
78,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,82
79,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,28
80,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,49
81,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,5
82,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Lone parent family,117
83,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,84
84,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,33
85,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Other single family household,4
86,2021,W01000378,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,4
87,2021,W01000378,2021 super output areas - lower layer,151,Other household types,19
88,2021,W01000378,2021 super output areas - lower layer,151,Other household types: With dependent children,10
89,2021,W01000378,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",9
90,2021,W01000379,2021 super output areas - lower layer,151,Total: All households,721
91,2021,W01000379,2021 super output areas - lower layer,151,One-person household,242
92,2021,W01000379,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,107
93,2021,W01000379,2021 super output areas - lower layer,151,One-person household: Other,135
94,2021,W01000379,2021 super output areas - lower layer,151,Single family household,458
95,2021,W01000379,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,52
96,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,192
97,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,71
98,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,79
99,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,42
100,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,88
101,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,39
102,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,43
103,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,6
104,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Lone parent family,117
105,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,86
106,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,31
107,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Other single family household,9
108,2021,W01000379,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,9
109,2021,W01000379,2021 super output areas - lower layer,151,Other household types,21
110,2021,W01000379,2021 super output areas - lower layer,151,Other household types: With dependent children,8
111,2021,W01000379,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",13
112,2021,W01000380,2021 super output areas - lower layer,151,Total: All households,536
113,2021,W01000380,2021 super output areas - lower layer,151,One-person household,137
114,2021,W01000380,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,44
115,2021,W01000380,2021 super output areas - lower layer,151,One-person household: Other,93
116,2021,W01000380,2021 super output areas - lower layer,151,Single family household,385
117,2021,W01000380,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,46
118,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,214
119,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,86
120,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,92
121,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,36
122,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,84
123,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,42
124,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,38
125,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,4
126,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Lone parent family,39
127,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,26
128,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,13
129,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Other single family household,2
130,2021,W01000380,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,2
131,2021,W01000380,2021 super output areas - lower layer,151,Other household types,14
132,2021,W01000380,2021 super output areas - lower layer,151,Other household types: With dependent children,9
133,2021,W01000380,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",5
134,2021,W01000351,2021 super output areas - lower layer,151,Total: All households,886
135,2021,W01000351,2021 super output areas - lower layer,151,One-person household,241
136,2021,W01000351,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,99
137,2021,W01000351,2021 super output areas - lower layer,151,One-person household: Other,142
138,2021,W01000351,2021 super output areas - lower layer,151,Single family household,615
139,2021,W01000351,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,76
140,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,281
141,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,110
142,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,98
143,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,73
144,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,138
145,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,72
146,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,55
147,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,11
148,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Lone parent family,115
149,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,79
150,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,36
151,2021,W01000351,2021 super output areas - lower layer,151,Single family household: Other single family household,5
