,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARER_7_NAME,OBS_VALUE
0,2021,E01031290,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,20
1,2021,E01031291,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1836
2,2021,E01031291,2021 super output areas - lower layer,151,Provides no unpaid care,1736
3,2021,E01031291,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,55
4,2021,E01031291,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,45
5,2021,E01031291,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,10
6,2021,E01031291,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,18
7,2021,E01031291,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,6
8,2021,E01031291,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,12
9,2021,E01031291,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,27
10,2021,E01031292,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1421
11,2021,E01031292,2021 super output areas - lower layer,151,Provides no unpaid care,1328
12,2021,E01031292,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,58
13,2021,E01031292,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,50
14,2021,E01031292,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,8
15,2021,E01031292,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,18
16,2021,E01031292,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,11
17,2021,E01031292,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,7
18,2021,E01031292,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,17
19,2021,E01031293,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1502
20,2021,E01031293,2021 super output areas - lower layer,151,Provides no unpaid care,1367
