,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NSSEC_10_NAME,OBS_VALUE
0,2021,E01031534,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1591
1,2021,E01031534,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",278
2,2021,E01031534,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",430
3,2021,E01031534,2021 super output areas - lower layer,151,L7 Intermediate occupations,180
4,2021,E01031534,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,230
5,2021,E01031534,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,81
6,2021,E01031534,2021 super output areas - lower layer,151,L12 Semi-routine occupations,145
7,2021,E01031534,2021 super output areas - lower layer,151,L13 Routine occupations,118
8,2021,E01031534,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,93
9,2021,E01031534,2021 super output areas - lower layer,151,L15 Full-time students,36
10,2021,E01031535,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1732
11,2021,E01031535,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",266
12,2021,E01031535,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",456
13,2021,E01031535,2021 super output areas - lower layer,151,L7 Intermediate occupations,189
14,2021,E01031535,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,220
15,2021,E01031535,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,82
16,2021,E01031535,2021 super output areas - lower layer,151,L12 Semi-routine occupations,190
17,2021,E01031535,2021 super output areas - lower layer,151,L13 Routine occupations,150
18,2021,E01031535,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,108
19,2021,E01031535,2021 super output areas - lower layer,151,L15 Full-time students,71
20,2021,E01031480,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1073
21,2021,E01031480,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",104
22,2021,E01031480,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",234
23,2021,E01031480,2021 super output areas - lower layer,151,L7 Intermediate occupations,111
24,2021,E01031480,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,118
25,2021,E01031480,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,75
26,2021,E01031480,2021 super output areas - lower layer,151,L12 Semi-routine occupations,140
27,2021,E01031480,2021 super output areas - lower layer,151,L13 Routine occupations,162
28,2021,E01031480,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,62
29,2021,E01031480,2021 super output areas - lower layer,151,L15 Full-time students,67
30,2021,E01031481,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1351
31,2021,E01031481,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",193
32,2021,E01031481,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",300
33,2021,E01031481,2021 super output areas - lower layer,151,L7 Intermediate occupations,140
34,2021,E01031481,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,153
35,2021,E01031481,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,80
36,2021,E01031481,2021 super output areas - lower layer,151,L12 Semi-routine occupations,160
37,2021,E01031481,2021 super output areas - lower layer,151,L13 Routine occupations,117
38,2021,E01031481,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,96
39,2021,E01031481,2021 super output areas - lower layer,151,L15 Full-time students,112
40,2021,E01031484,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1614
41,2021,E01031484,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",230
42,2021,E01031484,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",392
43,2021,E01031484,2021 super output areas - lower layer,151,L7 Intermediate occupations,166
44,2021,E01031484,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,150
45,2021,E01031484,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,80
46,2021,E01031484,2021 super output areas - lower layer,151,L12 Semi-routine occupations,186
47,2021,E01031484,2021 super output areas - lower layer,151,L13 Routine occupations,156
48,2021,E01031484,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,117
49,2021,E01031484,2021 super output areas - lower layer,151,L15 Full-time students,137
50,2021,E01031490,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,2228
51,2021,E01031490,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",338
52,2021,E01031490,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",472
53,2021,E01031490,2021 super output areas - lower layer,151,L7 Intermediate occupations,208
54,2021,E01031490,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,213
55,2021,E01031490,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,60
56,2021,E01031490,2021 super output areas - lower layer,151,L12 Semi-routine occupations,179
57,2021,E01031490,2021 super output areas - lower layer,151,L13 Routine occupations,127
58,2021,E01031490,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,107
59,2021,E01031490,2021 super output areas - lower layer,151,L15 Full-time students,524
60,2021,E01031491,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1611
61,2021,E01031491,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",260
62,2021,E01031491,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",410
63,2021,E01031491,2021 super output areas - lower layer,151,L7 Intermediate occupations,177
64,2021,E01031491,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,200
65,2021,E01031491,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,72
66,2021,E01031491,2021 super output areas - lower layer,151,L12 Semi-routine occupations,180
67,2021,E01031491,2021 super output areas - lower layer,151,L13 Routine occupations,134
68,2021,E01031491,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,79
69,2021,E01031491,2021 super output areas - lower layer,151,L15 Full-time students,99
70,2021,E01031474,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1177
71,2021,E01031474,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",185
72,2021,E01031474,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",304
73,2021,E01031474,2021 super output areas - lower layer,151,L7 Intermediate occupations,123
74,2021,E01031474,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,178
75,2021,E01031474,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,53
76,2021,E01031474,2021 super output areas - lower layer,151,L12 Semi-routine occupations,117
77,2021,E01031474,2021 super output areas - lower layer,151,L13 Routine occupations,96
78,2021,E01031474,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,72
79,2021,E01031474,2021 super output areas - lower layer,151,L15 Full-time students,49
80,2021,E01031493,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1545
81,2021,E01031493,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",278
82,2021,E01031493,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",360
83,2021,E01031493,2021 super output areas - lower layer,151,L7 Intermediate occupations,160
84,2021,E01031493,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,182
85,2021,E01031493,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,66
86,2021,E01031493,2021 super output areas - lower layer,151,L12 Semi-routine occupations,111
87,2021,E01031493,2021 super output areas - lower layer,151,L13 Routine occupations,106
88,2021,E01031493,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,75
89,2021,E01031493,2021 super output areas - lower layer,151,L15 Full-time students,207
90,2021,E01031496,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,2189
91,2021,E01031496,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",402
92,2021,E01031496,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",564
93,2021,E01031496,2021 super output areas - lower layer,151,L7 Intermediate occupations,259
94,2021,E01031496,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,293
95,2021,E01031496,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,109
96,2021,E01031496,2021 super output areas - lower layer,151,L12 Semi-routine occupations,196
97,2021,E01031496,2021 super output areas - lower layer,151,L13 Routine occupations,155
98,2021,E01031496,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,87
99,2021,E01031496,2021 super output areas - lower layer,151,L15 Full-time students,124
100,2021,E01031505,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,2172
101,2021,E01031505,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",414
102,2021,E01031505,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",587
103,2021,E01031505,2021 super output areas - lower layer,151,L7 Intermediate occupations,260
104,2021,E01031505,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,273
105,2021,E01031505,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,89
106,2021,E01031505,2021 super output areas - lower layer,151,L12 Semi-routine occupations,221
107,2021,E01031505,2021 super output areas - lower layer,151,L13 Routine occupations,128
108,2021,E01031505,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,97
109,2021,E01031505,2021 super output areas - lower layer,151,L15 Full-time students,103
110,2021,E01031489,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1285
111,2021,E01031489,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",211
112,2021,E01031489,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",299
