,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
0,2021,E01012785,2021 super output areas - lower layer,151,Total: All households,550
1,2021,E01012785,2021 super output areas - lower layer,151,One-person household,184
2,2021,E01012785,2021 super output areas - lower layer,151,Multi-person household,366
3,2021,E01012785,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,5
4,2021,E01012785,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),97
5,2021,E01012785,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),205
6,2021,E01012785,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),55
7,2021,E01012785,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
8,2021,E01012786,2021 super output areas - lower layer,151,Total: All households,518
9,2021,E01012786,2021 super output areas - lower layer,151,One-person household,151
10,2021,E01012786,2021 super output areas - lower layer,151,Multi-person household,367
11,2021,E01012786,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,15
12,2021,E01012786,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),137
13,2021,E01012786,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),157
14,2021,E01012786,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),54
15,2021,E01012786,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
16,2021,E01012787,2021 super output areas - lower layer,151,Total: All households,633
17,2021,E01012787,2021 super output areas - lower layer,151,One-person household,227
18,2021,E01012787,2021 super output areas - lower layer,151,Multi-person household,406
19,2021,E01012787,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,7
20,2021,E01012787,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),143
21,2021,E01012787,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),200
22,2021,E01012787,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),56
23,2021,E01012787,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),0
24,2021,E01012788,2021 super output areas - lower layer,151,Total: All households,579
25,2021,E01012788,2021 super output areas - lower layer,151,One-person household,156
26,2021,E01012788,2021 super output areas - lower layer,151,Multi-person household,423
27,2021,E01012788,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,16
28,2021,E01012788,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),112
29,2021,E01012788,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),216
30,2021,E01012788,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),78
31,2021,E01012788,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
32,2021,E01012789,2021 super output areas - lower layer,151,Total: All households,546
33,2021,E01012789,2021 super output areas - lower layer,151,One-person household,169
34,2021,E01012789,2021 super output areas - lower layer,151,Multi-person household,377
35,2021,E01012789,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,8
36,2021,E01012789,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),124
37,2021,E01012789,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),182
38,2021,E01012789,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),57
39,2021,E01012789,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),6
40,2021,E01012875,2021 super output areas - lower layer,151,Total: All households,593
41,2021,E01012875,2021 super output areas - lower layer,151,One-person household,197
42,2021,E01012875,2021 super output areas - lower layer,151,Multi-person household,396
43,2021,E01012875,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,4
44,2021,E01012875,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),157
45,2021,E01012875,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),182
46,2021,E01012875,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),52
47,2021,E01012875,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
48,2021,E01012876,2021 super output areas - lower layer,151,Total: All households,628
49,2021,E01012876,2021 super output areas - lower layer,151,One-person household,189
50,2021,E01012876,2021 super output areas - lower layer,151,Multi-person household,439
51,2021,E01012876,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,9
52,2021,E01012876,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),170
53,2021,E01012876,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),185
54,2021,E01012876,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),74
55,2021,E01012876,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
56,2021,E01012877,2021 super output areas - lower layer,151,Total: All households,548
57,2021,E01012877,2021 super output areas - lower layer,151,One-person household,124
58,2021,E01012877,2021 super output areas - lower layer,151,Multi-person household,424
59,2021,E01012877,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,14
60,2021,E01012877,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),125
61,2021,E01012877,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),222
62,2021,E01012877,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),62
63,2021,E01012877,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
64,2021,E01012878,2021 super output areas - lower layer,151,Total: All households,732
65,2021,E01012878,2021 super output areas - lower layer,151,One-person household,218
66,2021,E01012878,2021 super output areas - lower layer,151,Multi-person household,514
67,2021,E01012878,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,7
68,2021,E01012878,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),180
69,2021,E01012878,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),221
70,2021,E01012878,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),101
71,2021,E01012878,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),5
72,2021,E01012879,2021 super output areas - lower layer,151,Total: All households,565
73,2021,E01012879,2021 super output areas - lower layer,151,One-person household,182
74,2021,E01012879,2021 super output areas - lower layer,151,Multi-person household,383
75,2021,E01012879,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,14
76,2021,E01012879,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),108
77,2021,E01012879,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),206
78,2021,E01012879,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),52
79,2021,E01012879,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
80,2021,E01012778,2021 super output areas - lower layer,151,Total: All households,520
81,2021,E01012778,2021 super output areas - lower layer,151,One-person household,106
82,2021,E01012778,2021 super output areas - lower layer,151,Multi-person household,414
83,2021,E01012778,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,5
84,2021,E01012778,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),104
85,2021,E01012778,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),228
86,2021,E01012778,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),72
87,2021,E01012778,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),5
88,2021,E01012783,2021 super output areas - lower layer,151,Total: All households,534
89,2021,E01012783,2021 super output areas - lower layer,151,One-person household,201
90,2021,E01012783,2021 super output areas - lower layer,151,Multi-person household,333
91,2021,E01012783,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,5
92,2021,E01012783,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),85
93,2021,E01012783,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),193
94,2021,E01012783,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),50
95,2021,E01012783,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),0
96,2021,E01012784,2021 super output areas - lower layer,151,Total: All households,763
97,2021,E01012784,2021 super output areas - lower layer,151,One-person household,181
98,2021,E01012784,2021 super output areas - lower layer,151,Multi-person household,582
99,2021,E01012784,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,13
100,2021,E01012784,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),196
101,2021,E01012784,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),255
102,2021,E01012784,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),117
103,2021,E01012784,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
104,2021,E01012790,2021 super output areas - lower layer,151,Total: All households,604
105,2021,E01012790,2021 super output areas - lower layer,151,One-person household,231
106,2021,E01012790,2021 super output areas - lower layer,151,Multi-person household,373
107,2021,E01012790,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
108,2021,E01012790,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),119
109,2021,E01012790,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),169
110,2021,E01012790,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),72
111,2021,E01012790,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
112,2021,E01012906,2021 super output areas - lower layer,151,Total: All households,663
113,2021,E01012906,2021 super output areas - lower layer,151,One-person household,206
114,2021,E01012906,2021 super output areas - lower layer,151,Multi-person household,457
115,2021,E01012906,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,5
116,2021,E01012906,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),108
117,2021,E01012906,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),266
118,2021,E01012906,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),76
119,2021,E01012906,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
120,2021,E01012908,2021 super output areas - lower layer,151,Total: All households,444
121,2021,E01012908,2021 super output areas - lower layer,151,One-person household,152
122,2021,E01012908,2021 super output areas - lower layer,151,Multi-person household,292
123,2021,E01012908,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,6
124,2021,E01012908,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),102
125,2021,E01012908,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),138
126,2021,E01012908,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),46
127,2021,E01012908,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),0
128,2021,E01012764,2021 super output areas - lower layer,151,Total: All households,558
129,2021,E01012764,2021 super output areas - lower layer,151,One-person household,194
130,2021,E01012764,2021 super output areas - lower layer,151,Multi-person household,364
131,2021,E01012764,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,13
132,2021,E01012764,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),197
133,2021,E01012764,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),103
134,2021,E01012764,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),51
135,2021,E01012764,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),0
136,2021,E01012765,2021 super output areas - lower layer,151,Total: All households,621
137,2021,E01012765,2021 super output areas - lower layer,151,One-person household,176
138,2021,E01012765,2021 super output areas - lower layer,151,Multi-person household,445
139,2021,E01012765,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,22
140,2021,E01012765,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),182
141,2021,E01012765,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),169
142,2021,E01012765,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),72
143,2021,E01012765,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),0
144,2021,E01012768,2021 super output areas - lower layer,151,Total: All households,693
