,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E01007873,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,20
1,2021,E01007873,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,0
2,2021,E01007873,2021 super output areas - lower layer,151,Single family household: Lone parent family,104
3,2021,E01007873,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,71
4,2021,E01007873,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,33
5,2021,E01007873,2021 super output areas - lower layer,151,Single family household: Other single family household,11
6,2021,E01007873,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,11
7,2021,E01007873,2021 super output areas - lower layer,151,Other household types,90
8,2021,E01007873,2021 super output areas - lower layer,151,Other household types: With dependent children,53
9,2021,E01007873,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",37
10,2021,E01007942,2021 super output areas - lower layer,151,Total: All households,521
11,2021,E01007942,2021 super output areas - lower layer,151,One-person household,111
12,2021,E01007942,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,27
13,2021,E01007942,2021 super output areas - lower layer,151,One-person household: Other,84
14,2021,E01007942,2021 super output areas - lower layer,151,Single family household,313
15,2021,E01007942,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,12
16,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,191
17,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,23
18,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,135
19,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,33
20,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,31
21,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,21
22,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,6
23,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,4
24,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Lone parent family,67
25,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,37
26,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,30
27,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Other single family household,12
28,2021,E01007942,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,12
29,2021,E01007942,2021 super output areas - lower layer,151,Other household types,97
30,2021,E01007942,2021 super output areas - lower layer,151,Other household types: With dependent children,69
31,2021,E01007942,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",28
32,2021,E01007949,2021 super output areas - lower layer,151,Total: All households,490
33,2021,E01007949,2021 super output areas - lower layer,151,One-person household,128
34,2021,E01007949,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,38
35,2021,E01007949,2021 super output areas - lower layer,151,One-person household: Other,90
36,2021,E01007949,2021 super output areas - lower layer,151,Single family household,278
37,2021,E01007949,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,14
38,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,171
39,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,29
40,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,123
41,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,19
42,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,28
43,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,8
44,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,15
45,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,5
46,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Lone parent family,57
47,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,40
48,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,17
49,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Other single family household,8
50,2021,E01007949,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,8
51,2021,E01007949,2021 super output areas - lower layer,151,Other household types,84
52,2021,E01007949,2021 super output areas - lower layer,151,Other household types: With dependent children,59
53,2021,E01007949,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",25
54,2021,E01007990,2021 super output areas - lower layer,151,Total: All households,654
55,2021,E01007990,2021 super output areas - lower layer,151,One-person household,214
56,2021,E01007990,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,136
57,2021,E01007990,2021 super output areas - lower layer,151,One-person household: Other,78
58,2021,E01007990,2021 super output areas - lower layer,151,Single family household,421
59,2021,E01007990,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,83
60,2021,E01007990,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,188
61,2021,E01007990,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,74
62,2021,E01007990,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,79
