,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HOURS_5_NAME,OBS_VALUE
0,2021,E01027654,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,73
1,2021,E01027698,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,693
2,2021,E01027698,2021 super output areas - lower layer,151,Part-time,226
3,2021,E01027698,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,99
4,2021,E01027698,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,127
5,2021,E01027698,2021 super output areas - lower layer,151,Full-time,467
6,2021,E01027698,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,361
7,2021,E01027698,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,106
8,2021,E01027716,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,631
9,2021,E01027716,2021 super output areas - lower layer,151,Part-time,202
10,2021,E01027716,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,87
11,2021,E01027716,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,115
12,2021,E01027716,2021 super output areas - lower layer,151,Full-time,429
13,2021,E01027716,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,319
14,2021,E01027716,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,110
15,2021,E01027717,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,810
16,2021,E01027717,2021 super output areas - lower layer,151,Part-time,238
17,2021,E01027717,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,88
18,2021,E01027717,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,150
19,2021,E01027717,2021 super output areas - lower layer,151,Full-time,572
20,2021,E01027717,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,467
21,2021,E01027717,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,105
22,2021,E01027718,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,899
23,2021,E01027718,2021 super output areas - lower layer,151,Part-time,302
24,2021,E01027718,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,117
25,2021,E01027718,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,185
26,2021,E01027718,2021 super output areas - lower layer,151,Full-time,597
27,2021,E01027718,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,494
28,2021,E01027718,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,103
29,2021,E01027719,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,675
30,2021,E01027719,2021 super output areas - lower layer,151,Part-time,193
31,2021,E01027719,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,62
32,2021,E01027719,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,131
33,2021,E01027719,2021 super output areas - lower layer,151,Full-time,482
34,2021,E01027719,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,404
35,2021,E01027719,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,78
36,2021,E01027699,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,573
37,2021,E01027699,2021 super output areas - lower layer,151,Part-time,202
38,2021,E01027699,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,74
39,2021,E01027699,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,128
40,2021,E01027699,2021 super output areas - lower layer,151,Full-time,371
41,2021,E01027699,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,276
42,2021,E01027699,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,95
43,2021,E01027700,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,654
44,2021,E01027700,2021 super output areas - lower layer,151,Part-time,197
45,2021,E01027700,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,70
46,2021,E01027700,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,127
47,2021,E01027700,2021 super output areas - lower layer,151,Full-time,457
48,2021,E01027700,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,355
49,2021,E01027700,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,102
50,2021,E01027724,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,851
51,2021,E01027724,2021 super output areas - lower layer,151,Part-time,294
52,2021,E01027724,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,113
53,2021,E01027724,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,181
54,2021,E01027724,2021 super output areas - lower layer,151,Full-time,557
55,2021,E01027724,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,406
56,2021,E01027724,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,151
57,2021,E01027725,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,757
58,2021,E01027725,2021 super output areas - lower layer,151,Part-time,237
59,2021,E01027725,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,92
60,2021,E01027725,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,145
61,2021,E01027725,2021 super output areas - lower layer,151,Full-time,520
62,2021,E01027725,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,396
63,2021,E01027725,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,124
64,2021,E01027743,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,524
65,2021,E01027743,2021 super output areas - lower layer,151,Part-time,163
66,2021,E01027743,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,62
67,2021,E01027743,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,101
68,2021,E01027743,2021 super output areas - lower layer,151,Full-time,361
69,2021,E01027743,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,276
70,2021,E01027743,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,85
71,2021,E01027751,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,656
72,2021,E01027751,2021 super output areas - lower layer,151,Part-time,201
73,2021,E01027751,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,71
