,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_10_NAME,OBS_VALUE
0,2021,E01034036,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,843
1,2021,E01034036,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",77
2,2021,E01034036,2021 super output areas - lower layer,151,2. Professional occupations,159
3,2021,E01034036,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,89
4,2021,E01034036,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,68
5,2021,E01034036,2021 super output areas - lower layer,151,5. Skilled trades occupations,86
6,2021,E01034036,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",67
7,2021,E01034036,2021 super output areas - lower layer,151,7. Sales and customer service occupations,95
8,2021,E01034036,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",61
9,2021,E01034036,2021 super output areas - lower layer,151,9. Elementary occupations,141
10,2021,E01034037,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,896
11,2021,E01034037,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",92
12,2021,E01034037,2021 super output areas - lower layer,151,2. Professional occupations,205
13,2021,E01034037,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,113
14,2021,E01034037,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,68
15,2021,E01034037,2021 super output areas - lower layer,151,5. Skilled trades occupations,88
16,2021,E01034037,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",80
17,2021,E01034037,2021 super output areas - lower layer,151,7. Sales and customer service occupations,81
18,2021,E01034037,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",50
19,2021,E01034037,2021 super output areas - lower layer,151,9. Elementary occupations,119
20,2021,E01002587,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1067
21,2021,E01002587,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",126
22,2021,E01002587,2021 super output areas - lower layer,151,2. Professional occupations,135
23,2021,E01002587,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,93
24,2021,E01002587,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,93
25,2021,E01002587,2021 super output areas - lower layer,151,5. Skilled trades occupations,104
26,2021,E01002587,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",93
27,2021,E01002587,2021 super output areas - lower layer,151,7. Sales and customer service occupations,87
28,2021,E01002587,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",96
29,2021,E01002587,2021 super output areas - lower layer,151,9. Elementary occupations,240
30,2021,E01002588,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,799
31,2021,E01002588,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",63
32,2021,E01002588,2021 super output areas - lower layer,151,2. Professional occupations,94
33,2021,E01002588,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,68
34,2021,E01002588,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,63
35,2021,E01002588,2021 super output areas - lower layer,151,5. Skilled trades occupations,81
36,2021,E01002588,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",96
37,2021,E01002588,2021 super output areas - lower layer,151,7. Sales and customer service occupations,94
38,2021,E01002588,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",92
39,2021,E01002588,2021 super output areas - lower layer,151,9. Elementary occupations,148
40,2021,E01002660,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1005
41,2021,E01002660,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",87
42,2021,E01002660,2021 super output areas - lower layer,151,2. Professional occupations,137
43,2021,E01002660,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,69
44,2021,E01002660,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,81
45,2021,E01002660,2021 super output areas - lower layer,151,5. Skilled trades occupations,105
46,2021,E01002660,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",79
47,2021,E01002660,2021 super output areas - lower layer,151,7. Sales and customer service occupations,89
48,2021,E01002660,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",92
49,2021,E01002660,2021 super output areas - lower layer,151,9. Elementary occupations,266
50,2021,E01002661,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1142
51,2021,E01002661,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",73
52,2021,E01002661,2021 super output areas - lower layer,151,2. Professional occupations,136
53,2021,E01002661,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,63
54,2021,E01002661,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,101
55,2021,E01002661,2021 super output areas - lower layer,151,5. Skilled trades occupations,107
56,2021,E01002661,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",89
57,2021,E01002661,2021 super output areas - lower layer,151,7. Sales and customer service occupations,115
58,2021,E01002661,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",109
59,2021,E01002661,2021 super output areas - lower layer,151,9. Elementary occupations,349
60,2021,E01002665,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,775
61,2021,E01002665,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",45
62,2021,E01002665,2021 super output areas - lower layer,151,2. Professional occupations,110
63,2021,E01002665,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,76
64,2021,E01002665,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,75
65,2021,E01002665,2021 super output areas - lower layer,151,5. Skilled trades occupations,60
66,2021,E01002665,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",73
67,2021,E01002665,2021 super output areas - lower layer,151,7. Sales and customer service occupations,103
68,2021,E01002665,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",73
69,2021,E01002665,2021 super output areas - lower layer,151,9. Elementary occupations,160
70,2021,E01002624,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,802
71,2021,E01002624,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",72
72,2021,E01002624,2021 super output areas - lower layer,151,2. Professional occupations,109
73,2021,E01002624,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,82
74,2021,E01002624,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,63
75,2021,E01002624,2021 super output areas - lower layer,151,5. Skilled trades occupations,74
76,2021,E01002624,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",69
77,2021,E01002624,2021 super output areas - lower layer,151,7. Sales and customer service occupations,87
78,2021,E01002624,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",60
79,2021,E01002624,2021 super output areas - lower layer,151,9. Elementary occupations,186
80,2021,E01002646,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,944
81,2021,E01002646,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",66
82,2021,E01002646,2021 super output areas - lower layer,151,2. Professional occupations,114
83,2021,E01002646,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,77
84,2021,E01002646,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,103
85,2021,E01002646,2021 super output areas - lower layer,151,5. Skilled trades occupations,113
86,2021,E01002646,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",92
87,2021,E01002646,2021 super output areas - lower layer,151,7. Sales and customer service occupations,108
88,2021,E01002646,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",82
89,2021,E01002646,2021 super output areas - lower layer,151,9. Elementary occupations,189
90,2021,E01002662,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1344
91,2021,E01002662,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",138
92,2021,E01002662,2021 super output areas - lower layer,151,2. Professional occupations,293
93,2021,E01002662,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,139
94,2021,E01002662,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,134
95,2021,E01002662,2021 super output areas - lower layer,151,5. Skilled trades occupations,118
96,2021,E01002662,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",86
97,2021,E01002662,2021 super output areas - lower layer,151,7. Sales and customer service occupations,129
98,2021,E01002662,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",74
99,2021,E01002662,2021 super output areas - lower layer,151,9. Elementary occupations,233
100,2021,E01002663,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,958
101,2021,E01002663,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",76
102,2021,E01002663,2021 super output areas - lower layer,151,2. Professional occupations,106
103,2021,E01002663,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,81
104,2021,E01002663,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,95
105,2021,E01002663,2021 super output areas - lower layer,151,5. Skilled trades occupations,131
106,2021,E01002663,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",88
107,2021,E01002663,2021 super output areas - lower layer,151,7. Sales and customer service occupations,111
108,2021,E01002663,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",71
109,2021,E01002663,2021 super output areas - lower layer,151,9. Elementary occupations,199
110,2021,E01034038,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,811
111,2021,E01034038,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",75
112,2021,E01034038,2021 super output areas - lower layer,151,2. Professional occupations,155
113,2021,E01034038,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,81
114,2021,E01034038,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,85
115,2021,E01034038,2021 super output areas - lower layer,151,5. Skilled trades occupations,76
116,2021,E01034038,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",78
117,2021,E01034038,2021 super output areas - lower layer,151,7. Sales and customer service occupations,72
118,2021,E01034038,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",68
119,2021,E01034038,2021 super output areas - lower layer,151,9. Elementary occupations,121
120,2021,E01034039,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,698
121,2021,E01034039,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",71
122,2021,E01034039,2021 super output areas - lower layer,151,2. Professional occupations,114
123,2021,E01034039,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,51
124,2021,E01034039,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,67
125,2021,E01034039,2021 super output areas - lower layer,151,5. Skilled trades occupations,54
126,2021,E01034039,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",73
127,2021,E01034039,2021 super output areas - lower layer,151,7. Sales and customer service occupations,91
128,2021,E01034039,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",63
129,2021,E01034039,2021 super output areas - lower layer,151,9. Elementary occupations,114
130,2021,E01002641,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1325
131,2021,E01002641,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",111
132,2021,E01002641,2021 super output areas - lower layer,151,2. Professional occupations,269
133,2021,E01002641,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,151
134,2021,E01002641,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,110
135,2021,E01002641,2021 super output areas - lower layer,151,5. Skilled trades occupations,162
136,2021,E01002641,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",125
137,2021,E01002641,2021 super output areas - lower layer,151,7. Sales and customer service occupations,127
138,2021,E01002641,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",72
139,2021,E01002641,2021 super output areas - lower layer,151,9. Elementary occupations,198
140,2021,E01002649,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,997
141,2021,E01002649,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",98
142,2021,E01002649,2021 super output areas - lower layer,151,2. Professional occupations,153
143,2021,E01002649,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,125
144,2021,E01002649,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,71
145,2021,E01002649,2021 super output areas - lower layer,151,5. Skilled trades occupations,127
146,2021,E01002649,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",85
147,2021,E01002649,2021 super output areas - lower layer,151,7. Sales and customer service occupations,79
148,2021,E01002649,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",71
149,2021,E01002649,2021 super output areas - lower layer,151,9. Elementary occupations,188
150,2021,E01002657,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,998
151,2021,E01002657,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",145
152,2021,E01002657,2021 super output areas - lower layer,151,2. Professional occupations,217
153,2021,E01002657,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,156
154,2021,E01002657,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,96
155,2021,E01002657,2021 super output areas - lower layer,151,5. Skilled trades occupations,90
156,2021,E01002657,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",67
157,2021,E01002657,2021 super output areas - lower layer,151,7. Sales and customer service occupations,59
158,2021,E01002657,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",66
159,2021,E01002657,2021 super output areas - lower layer,151,9. Elementary occupations,102
160,2021,E01033083,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1149
161,2021,E01033083,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",106
162,2021,E01033083,2021 super output areas - lower layer,151,2. Professional occupations,420
163,2021,E01033083,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,114
164,2021,E01033083,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,77
165,2021,E01033083,2021 super output areas - lower layer,151,5. Skilled trades occupations,91
166,2021,E01033083,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",84
167,2021,E01033083,2021 super output areas - lower layer,151,7. Sales and customer service occupations,73
168,2021,E01033083,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",41
169,2021,E01033083,2021 super output areas - lower layer,151,9. Elementary occupations,143
170,2021,E01033084,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,895
171,2021,E01033084,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",66
172,2021,E01033084,2021 super output areas - lower layer,151,2. Professional occupations,162
173,2021,E01033084,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,94
174,2021,E01033084,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,72
175,2021,E01033084,2021 super output areas - lower layer,151,5. Skilled trades occupations,87
176,2021,E01033084,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",81
177,2021,E01033084,2021 super output areas - lower layer,151,7. Sales and customer service occupations,86
178,2021,E01033084,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",79
179,2021,E01033084,2021 super output areas - lower layer,151,9. Elementary occupations,168
180,2021,E01034040,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,788
181,2021,E01034040,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",61
182,2021,E01034040,2021 super output areas - lower layer,151,2. Professional occupations,126
183,2021,E01034040,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,55
184,2021,E01034040,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,66
185,2021,E01034040,2021 super output areas - lower layer,151,5. Skilled trades occupations,106
186,2021,E01034040,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",63
187,2021,E01034040,2021 super output areas - lower layer,151,7. Sales and customer service occupations,75
188,2021,E01034040,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",60
189,2021,E01034040,2021 super output areas - lower layer,151,9. Elementary occupations,176
190,2021,E01034041,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,733
191,2021,E01034041,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",64
192,2021,E01034041,2021 super output areas - lower layer,151,2. Professional occupations,99
193,2021,E01034041,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,72
194,2021,E01034041,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,59
195,2021,E01034041,2021 super output areas - lower layer,151,5. Skilled trades occupations,73
196,2021,E01034041,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",68
197,2021,E01034041,2021 super output areas - lower layer,151,7. Sales and customer service occupations,91
198,2021,E01034041,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",67
199,2021,E01034041,2021 super output areas - lower layer,151,9. Elementary occupations,140
200,2021,E01002653,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,941
201,2021,E01002653,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",124
202,2021,E01002653,2021 super output areas - lower layer,151,2. Professional occupations,185
203,2021,E01002653,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,128
204,2021,E01002653,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,87
205,2021,E01002653,2021 super output areas - lower layer,151,5. Skilled trades occupations,89
206,2021,E01002653,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",63
207,2021,E01002653,2021 super output areas - lower layer,151,7. Sales and customer service occupations,78
208,2021,E01002653,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",73
209,2021,E01002653,2021 super output areas - lower layer,151,9. Elementary occupations,114
210,2021,E01002654,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,967
211,2021,E01002654,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",125
212,2021,E01002654,2021 super output areas - lower layer,151,2. Professional occupations,194
213,2021,E01002654,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,102
214,2021,E01002654,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,104
215,2021,E01002654,2021 super output areas - lower layer,151,5. Skilled trades occupations,125
216,2021,E01002654,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",68
217,2021,E01002654,2021 super output areas - lower layer,151,7. Sales and customer service occupations,69
218,2021,E01002654,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",66
219,2021,E01002654,2021 super output areas - lower layer,151,9. Elementary occupations,114
220,2021,E01002655,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,912
221,2021,E01002655,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",106
