,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E01010562,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,121
1,2021,E01010562,2021 super output areas - lower layer,151,One-person household: Other,148
2,2021,E01010562,2021 super output areas - lower layer,151,Single family household,394
3,2021,E01010562,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,71
4,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,143
5,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,49
6,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,59
7,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,35
8,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,78
9,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,29
10,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,41
11,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,8
12,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Lone parent family,96
13,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,70
14,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,26
15,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Other single family household,6
16,2021,E01010562,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,6
17,2021,E01010562,2021 super output areas - lower layer,151,Other household types,42
18,2021,E01010562,2021 super output areas - lower layer,151,Other household types: With dependent children,27
19,2021,E01010562,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",15
20,2021,E01010563,2021 super output areas - lower layer,151,Total: All households,655
21,2021,E01010563,2021 super output areas - lower layer,151,One-person household,266
22,2021,E01010563,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,126
23,2021,E01010563,2021 super output areas - lower layer,151,One-person household: Other,140
24,2021,E01010563,2021 super output areas - lower layer,151,Single family household,359
25,2021,E01010563,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,43
26,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,140
27,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,44
28,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,55
29,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,41
30,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,67
31,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,23
32,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,42
33,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,2
34,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Lone parent family,107
35,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,75
36,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,32
37,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Other single family household,2
38,2021,E01010563,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,2
39,2021,E01010563,2021 super output areas - lower layer,151,Other household types,30
40,2021,E01010563,2021 super output areas - lower layer,151,Other household types: With dependent children,15
41,2021,E01010563,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",15
42,2021,E01010567,2021 super output areas - lower layer,151,Total: All households,642
43,2021,E01010567,2021 super output areas - lower layer,151,One-person household,203
44,2021,E01010567,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,78
45,2021,E01010567,2021 super output areas - lower layer,151,One-person household: Other,125
46,2021,E01010567,2021 super output areas - lower layer,151,Single family household,403
47,2021,E01010567,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,40
48,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,156
49,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,54
50,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,56
51,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,46
52,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,94
53,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,25
54,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,59
55,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,10
56,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Lone parent family,110
57,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,64
58,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Lone parent family: All children non-dependent,46
59,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Other single family household,3
60,2021,E01010567,2021 super output areas - lower layer,151,Single family household: Other single family household: Other family composition,3
61,2021,E01010567,2021 super output areas - lower layer,151,Other household types,36
62,2021,E01010567,2021 super output areas - lower layer,151,Other household types: With dependent children,22
63,2021,E01010567,2021 super output areas - lower layer,151,"Other household types: Other, including all full-time students and all aged 66 years and over",14
64,2021,E01010478,2021 super output areas - lower layer,151,Total: All households,514
65,2021,E01010478,2021 super output areas - lower layer,151,One-person household,135
66,2021,E01010478,2021 super output areas - lower layer,151,One-person household: Aged 66 years and over,33
67,2021,E01010478,2021 super output areas - lower layer,151,One-person household: Other,102
68,2021,E01010478,2021 super output areas - lower layer,151,Single family household,317
69,2021,E01010478,2021 super output areas - lower layer,151,Single family household: All aged 66 years and over,10
70,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple,149
71,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: No children,30
72,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: Dependent children,97
73,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Married or civil partnership couple: All children non-dependent,22
74,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family,40
75,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: No children,15
76,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: With dependent children,23
77,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Cohabiting couple family: All children non-dependent,2
78,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Lone parent family,104
79,2021,E01010478,2021 super output areas - lower layer,151,Single family household: Lone parent family: With dependent children,71
