,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,801
1,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,228
2,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,573
3,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,25
4,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,9
5,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,16
6,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,161
7,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,69
8,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,92
9,2021,E01003452,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,77
10,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student,45
11,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,35
12,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,28
13,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,24
14,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,4
15,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,1
16,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,1
17,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
18,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,6
19,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,3
20,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,3
21,2021,E01003452,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,10
22,2021,E01003452,2021 super output areas - lower layer,151,Economically inactive,638
23,2021,E01003452,2021 super output areas - lower layer,151,Economically inactive: Retired,245
24,2021,E01003452,2021 super output areas - lower layer,151,Economically inactive: Student,91
25,2021,E01003452,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,124
26,2021,E01003452,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,104
27,2021,E01003452,2021 super output areas - lower layer,151,Economically inactive: Other,74
28,2021,E01003417,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1266
29,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students),821
30,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,798
31,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,644
32,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,176
33,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,468
34,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,16
35,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,6
36,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,10
37,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,138
38,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,54
39,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,84
40,2021,E01003417,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,23
41,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student,17
42,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,12
43,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,11
44,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,7
45,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,4
46,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,1
47,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
48,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,1
49,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
50,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
51,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
52,2021,E01003417,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,5
53,2021,E01003417,2021 super output areas - lower layer,151,Economically inactive,428
54,2021,E01003417,2021 super output areas - lower layer,151,Economically inactive: Retired,264
55,2021,E01003417,2021 super output areas - lower layer,151,Economically inactive: Student,47
56,2021,E01003417,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,54
57,2021,E01003417,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,19
58,2021,E01003417,2021 super output areas - lower layer,151,Economically inactive: Other,44
59,2021,E01003418,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1210
60,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students),762
61,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,734
62,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,593
63,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,151
64,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,442
65,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,21
66,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,6
67,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,15
68,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,120
69,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,50
70,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,70
71,2021,E01003418,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,28
72,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student,33
73,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,23
74,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,22
75,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,21
76,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
77,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,1
78,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,1
79,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
80,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
81,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
82,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
83,2021,E01003418,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,10
84,2021,E01003418,2021 super output areas - lower layer,151,Economically inactive,415
85,2021,E01003418,2021 super output areas - lower layer,151,Economically inactive: Retired,263
86,2021,E01003418,2021 super output areas - lower layer,151,Economically inactive: Student,63
87,2021,E01003418,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,48
88,2021,E01003418,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,21
89,2021,E01003418,2021 super output areas - lower layer,151,Economically inactive: Other,20
90,2021,E01003419,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1446
91,2021,E01003419,2021 super output areas - lower layer,151,Economically active (excluding full-time students),938
92,2021,E01003419,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,889
93,2021,E01003419,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,737
94,2021,E01003419,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,168
95,2021,E01003419,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,569
96,2021,E01003419,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,17
97,2021,E01003419,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,4
