,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
0,2021,E01010599,2021 super output areas - lower layer,151,"Bus, minibus or coach",17
1,2021,E01010599,2021 super output areas - lower layer,151,Taxi,20
2,2021,E01010599,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
3,2021,E01010599,2021 super output areas - lower layer,151,Driving a car or van,298
4,2021,E01010599,2021 super output areas - lower layer,151,Passenger in a car or van,39
5,2021,E01010599,2021 super output areas - lower layer,151,Bicycle,6
6,2021,E01010599,2021 super output areas - lower layer,151,On foot,27
7,2021,E01010599,2021 super output areas - lower layer,151,Other method of travel to work,13
8,2021,E01010600,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,537
9,2021,E01010600,2021 super output areas - lower layer,151,Work mainly at or from home,108
10,2021,E01010600,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
11,2021,E01010600,2021 super output areas - lower layer,151,Train,6
12,2021,E01010600,2021 super output areas - lower layer,151,"Bus, minibus or coach",17
13,2021,E01010600,2021 super output areas - lower layer,151,Taxi,8
14,2021,E01010600,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
15,2021,E01010600,2021 super output areas - lower layer,151,Driving a car or van,312
16,2021,E01010600,2021 super output areas - lower layer,151,Passenger in a car or van,39
17,2021,E01010600,2021 super output areas - lower layer,151,Bicycle,3
18,2021,E01010600,2021 super output areas - lower layer,151,On foot,30
19,2021,E01010600,2021 super output areas - lower layer,151,Other method of travel to work,11
20,2021,E01010602,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,708
21,2021,E01010602,2021 super output areas - lower layer,151,Work mainly at or from home,178
22,2021,E01010602,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
23,2021,E01010602,2021 super output areas - lower layer,151,Train,7
