,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NSSEC_10_NAME,OBS_VALUE
0,2021,E01009568,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1404
1,2021,E01009568,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",63
2,2021,E01009568,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",115
3,2021,E01009568,2021 super output areas - lower layer,151,L7 Intermediate occupations,109
4,2021,E01009568,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,164
5,2021,E01009568,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,57
6,2021,E01009568,2021 super output areas - lower layer,151,L12 Semi-routine occupations,127
7,2021,E01009568,2021 super output areas - lower layer,151,L13 Routine occupations,304
8,2021,E01009568,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,283
9,2021,E01009568,2021 super output areas - lower layer,151,L15 Full-time students,182
10,2021,E01009523,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1420
11,2021,E01009523,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",224
12,2021,E01009523,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",331
13,2021,E01009523,2021 super output areas - lower layer,151,L7 Intermediate occupations,168
14,2021,E01009523,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,215
15,2021,E01009523,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,62
16,2021,E01009523,2021 super output areas - lower layer,151,L12 Semi-routine occupations,122
17,2021,E01009523,2021 super output areas - lower layer,151,L13 Routine occupations,143
18,2021,E01009523,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,89
19,2021,E01009523,2021 super output areas - lower layer,151,L15 Full-time students,66
20,2021,E01009526,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1263
21,2021,E01009526,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",180
22,2021,E01009526,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",286
23,2021,E01009526,2021 super output areas - lower layer,151,L7 Intermediate occupations,193
24,2021,E01009526,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,139
25,2021,E01009526,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,82
26,2021,E01009526,2021 super output areas - lower layer,151,L12 Semi-routine occupations,128
27,2021,E01009526,2021 super output areas - lower layer,151,L13 Routine occupations,119
28,2021,E01009526,2021 super output areas - lower layer,151,L14.1 and L14.2 Never worked and long-term unemployed,73
29,2021,E01009526,2021 super output areas - lower layer,151,L15 Full-time students,63
30,2021,E01009528,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1734
31,2021,E01009528,2021 super output areas - lower layer,151,"L1, L2 and L3 Higher managerial, administrative and professional occupations",273
32,2021,E01009528,2021 super output areas - lower layer,151,"L4, L5 and L6 Lower managerial, administrative and professional occupations",447
33,2021,E01009528,2021 super output areas - lower layer,151,L7 Intermediate occupations,243
34,2021,E01009528,2021 super output areas - lower layer,151,L8 and L9 Small employers and own account workers,142
35,2021,E01009528,2021 super output areas - lower layer,151,L10 and L11 Lower supervisory and technical occupations,133
36,2021,E01009528,2021 super output areas - lower layer,151,L12 Semi-routine occupations,148
