,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01031173,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
1,2021,E01031173,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
2,2021,E01031173,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
3,2021,E01031173,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,7
4,2021,E01031173,2021 super output areas - lower layer,151,Economically inactive,598
5,2021,E01031173,2021 super output areas - lower layer,151,Economically inactive: Retired,313
6,2021,E01031173,2021 super output areas - lower layer,151,Economically inactive: Student,47
7,2021,E01031173,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,61
8,2021,E01031173,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,102
9,2021,E01031173,2021 super output areas - lower layer,151,Economically inactive: Other,75
10,2021,E01031174,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1864
11,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1262
12,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,1190
13,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,1098
14,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,210
15,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,888
16,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,13
17,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,3
18,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,10
19,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,79
20,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,25
21,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,54
22,2021,E01031174,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,72
23,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student,34
24,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,25
25,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,25
26,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,11
27,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,14
28,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
29,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
30,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
31,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
32,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
33,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
34,2021,E01031174,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,9
35,2021,E01031174,2021 super output areas - lower layer,151,Economically inactive,568
36,2021,E01031174,2021 super output areas - lower layer,151,Economically inactive: Retired,261
37,2021,E01031174,2021 super output areas - lower layer,151,Economically inactive: Student,55
38,2021,E01031174,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,91
39,2021,E01031174,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,108
40,2021,E01031174,2021 super output areas - lower layer,151,Economically inactive: Other,53
41,2021,E01031151,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1296
42,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students),709
43,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,693
44,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,551
45,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,147
46,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,404
47,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,23
48,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,4
49,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,19
50,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,119
51,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,48
52,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,71
53,2021,E01031151,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,16
54,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student,26
55,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,24
56,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,23
57,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,22
58,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,1
59,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
60,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
61,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
62,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,1
63,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
64,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
65,2021,E01031151,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,2
