,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_10_NAME,OBS_VALUE
0,2021,E01018699,2021 super output areas - lower layer,151,Total: All usual residents,1541
1,2021,E01018699,2021 super output areas - lower layer,151,No religion,559
2,2021,E01018699,2021 super output areas - lower layer,151,Christian,890
3,2021,E01018699,2021 super output areas - lower layer,151,Buddhist,3
4,2021,E01018699,2021 super output areas - lower layer,151,Hindu,5
5,2021,E01018699,2021 super output areas - lower layer,151,Jewish,1
6,2021,E01018699,2021 super output areas - lower layer,151,Muslim,1
7,2021,E01018699,2021 super output areas - lower layer,151,Sikh,0
8,2021,E01018699,2021 super output areas - lower layer,151,Other religion,9
9,2021,E01018699,2021 super output areas - lower layer,151,Not answered,73
10,2021,E01018701,2021 super output areas - lower layer,151,Total: All usual residents,1435
11,2021,E01018701,2021 super output areas - lower layer,151,No religion,577
12,2021,E01018701,2021 super output areas - lower layer,151,Christian,771
13,2021,E01018701,2021 super output areas - lower layer,151,Buddhist,1
14,2021,E01018701,2021 super output areas - lower layer,151,Hindu,4
15,2021,E01018701,2021 super output areas - lower layer,151,Jewish,0
16,2021,E01018701,2021 super output areas - lower layer,151,Muslim,4
17,2021,E01018701,2021 super output areas - lower layer,151,Sikh,0
18,2021,E01018701,2021 super output areas - lower layer,151,Other religion,5
19,2021,E01018701,2021 super output areas - lower layer,151,Not answered,73
20,2021,E01018716,2021 super output areas - lower layer,151,Total: All usual residents,1553
21,2021,E01018716,2021 super output areas - lower layer,151,No religion,562
22,2021,E01018716,2021 super output areas - lower layer,151,Christian,898
23,2021,E01018716,2021 super output areas - lower layer,151,Buddhist,7
24,2021,E01018716,2021 super output areas - lower layer,151,Hindu,3
25,2021,E01018716,2021 super output areas - lower layer,151,Jewish,0
26,2021,E01018716,2021 super output areas - lower layer,151,Muslim,7
27,2021,E01018716,2021 super output areas - lower layer,151,Sikh,0
28,2021,E01018716,2021 super output areas - lower layer,151,Other religion,1
29,2021,E01018716,2021 super output areas - lower layer,151,Not answered,75
30,2021,E01018717,2021 super output areas - lower layer,151,Total: All usual residents,1721
31,2021,E01018717,2021 super output areas - lower layer,151,No religion,608
32,2021,E01018717,2021 super output areas - lower layer,151,Christian,980
33,2021,E01018717,2021 super output areas - lower layer,151,Buddhist,7
34,2021,E01018717,2021 super output areas - lower layer,151,Hindu,9
35,2021,E01018717,2021 super output areas - lower layer,151,Jewish,0
36,2021,E01018717,2021 super output areas - lower layer,151,Muslim,18
37,2021,E01018717,2021 super output areas - lower layer,151,Sikh,0
38,2021,E01018717,2021 super output areas - lower layer,151,Other religion,6
39,2021,E01018717,2021 super output areas - lower layer,151,Not answered,93
40,2021,E01018719,2021 super output areas - lower layer,151,Total: All usual residents,1468
41,2021,E01018719,2021 super output areas - lower layer,151,No religion,503
42,2021,E01018719,2021 super output areas - lower layer,151,Christian,850
43,2021,E01018719,2021 super output areas - lower layer,151,Buddhist,1
44,2021,E01018719,2021 super output areas - lower layer,151,Hindu,12
45,2021,E01018719,2021 super output areas - lower layer,151,Jewish,0
46,2021,E01018719,2021 super output areas - lower layer,151,Muslim,7
47,2021,E01018719,2021 super output areas - lower layer,151,Sikh,1
48,2021,E01018719,2021 super output areas - lower layer,151,Other religion,2
49,2021,E01018719,2021 super output areas - lower layer,151,Not answered,92
50,2021,E01018720,2021 super output areas - lower layer,151,Total: All usual residents,1753
51,2021,E01018720,2021 super output areas - lower layer,151,No religion,742
52,2021,E01018720,2021 super output areas - lower layer,151,Christian,911
53,2021,E01018720,2021 super output areas - lower layer,151,Buddhist,4
54,2021,E01018720,2021 super output areas - lower layer,151,Hindu,11
55,2021,E01018720,2021 super output areas - lower layer,151,Jewish,0
56,2021,E01018720,2021 super output areas - lower layer,151,Muslim,5
57,2021,E01018720,2021 super output areas - lower layer,151,Sikh,3
58,2021,E01018720,2021 super output areas - lower layer,151,Other religion,2
59,2021,E01018720,2021 super output areas - lower layer,151,Not answered,75
60,2021,E01018691,2021 super output areas - lower layer,151,Total: All usual residents,1632
61,2021,E01018691,2021 super output areas - lower layer,151,No religion,560
62,2021,E01018691,2021 super output areas - lower layer,151,Christian,971
63,2021,E01018691,2021 super output areas - lower layer,151,Buddhist,4
64,2021,E01018691,2021 super output areas - lower layer,151,Hindu,14
65,2021,E01018691,2021 super output areas - lower layer,151,Jewish,1
66,2021,E01018691,2021 super output areas - lower layer,151,Muslim,3
67,2021,E01018691,2021 super output areas - lower layer,151,Sikh,2
68,2021,E01018691,2021 super output areas - lower layer,151,Other religion,0
69,2021,E01018691,2021 super output areas - lower layer,151,Not answered,77
70,2021,E01018693,2021 super output areas - lower layer,151,Total: All usual residents,2039
71,2021,E01018693,2021 super output areas - lower layer,151,No religion,743
72,2021,E01018693,2021 super output areas - lower layer,151,Christian,1164
73,2021,E01018693,2021 super output areas - lower layer,151,Buddhist,9
74,2021,E01018693,2021 super output areas - lower layer,151,Hindu,12
75,2021,E01018693,2021 super output areas - lower layer,151,Jewish,0
76,2021,E01018693,2021 super output areas - lower layer,151,Muslim,3
77,2021,E01018693,2021 super output areas - lower layer,151,Sikh,6
78,2021,E01018693,2021 super output areas - lower layer,151,Other religion,4
79,2021,E01018693,2021 super output areas - lower layer,151,Not answered,98
80,2021,E01018694,2021 super output areas - lower layer,151,Total: All usual residents,2211
81,2021,E01018694,2021 super output areas - lower layer,151,No religion,763
82,2021,E01018694,2021 super output areas - lower layer,151,Christian,1295
83,2021,E01018694,2021 super output areas - lower layer,151,Buddhist,5
84,2021,E01018694,2021 super output areas - lower layer,151,Hindu,4
85,2021,E01018694,2021 super output areas - lower layer,151,Jewish,3
86,2021,E01018694,2021 super output areas - lower layer,151,Muslim,17
87,2021,E01018694,2021 super output areas - lower layer,151,Sikh,4
88,2021,E01018694,2021 super output areas - lower layer,151,Other religion,2
89,2021,E01018694,2021 super output areas - lower layer,151,Not answered,118
90,2021,E01018700,2021 super output areas - lower layer,151,Total: All usual residents,1861
91,2021,E01018700,2021 super output areas - lower layer,151,No religion,694
92,2021,E01018700,2021 super output areas - lower layer,151,Christian,1028
93,2021,E01018700,2021 super output areas - lower layer,151,Buddhist,3
94,2021,E01018700,2021 super output areas - lower layer,151,Hindu,18
95,2021,E01018700,2021 super output areas - lower layer,151,Jewish,1
96,2021,E01018700,2021 super output areas - lower layer,151,Muslim,16
97,2021,E01018700,2021 super output areas - lower layer,151,Sikh,1
98,2021,E01018700,2021 super output areas - lower layer,151,Other religion,3
99,2021,E01018700,2021 super output areas - lower layer,151,Not answered,97
100,2021,E01018702,2021 super output areas - lower layer,151,Total: All usual residents,1475
101,2021,E01018702,2021 super output areas - lower layer,151,No religion,575
102,2021,E01018702,2021 super output areas - lower layer,151,Christian,805
103,2021,E01018702,2021 super output areas - lower layer,151,Buddhist,2
104,2021,E01018702,2021 super output areas - lower layer,151,Hindu,3
105,2021,E01018702,2021 super output areas - lower layer,151,Jewish,6
106,2021,E01018702,2021 super output areas - lower layer,151,Muslim,15
107,2021,E01018702,2021 super output areas - lower layer,151,Sikh,0
108,2021,E01018702,2021 super output areas - lower layer,151,Other religion,0
109,2021,E01018702,2021 super output areas - lower layer,151,Not answered,69
110,2021,E01018703,2021 super output areas - lower layer,151,Total: All usual residents,1973
111,2021,E01018703,2021 super output areas - lower layer,151,No religion,798
112,2021,E01018703,2021 super output areas - lower layer,151,Christian,1000
113,2021,E01018703,2021 super output areas - lower layer,151,Buddhist,9
114,2021,E01018703,2021 super output areas - lower layer,151,Hindu,16
115,2021,E01018703,2021 super output areas - lower layer,151,Jewish,1
116,2021,E01018703,2021 super output areas - lower layer,151,Muslim,14
117,2021,E01018703,2021 super output areas - lower layer,151,Sikh,7
118,2021,E01018703,2021 super output areas - lower layer,151,Other religion,17
119,2021,E01018703,2021 super output areas - lower layer,151,Not answered,111
120,2021,E01018676,2021 super output areas - lower layer,151,Total: All usual residents,1856
121,2021,E01018676,2021 super output areas - lower layer,151,No religion,688
122,2021,E01018676,2021 super output areas - lower layer,151,Christian,1045
123,2021,E01018676,2021 super output areas - lower layer,151,Buddhist,2
124,2021,E01018676,2021 super output areas - lower layer,151,Hindu,2
125,2021,E01018676,2021 super output areas - lower layer,151,Jewish,7
126,2021,E01018676,2021 super output areas - lower layer,151,Muslim,3
127,2021,E01018676,2021 super output areas - lower layer,151,Sikh,1
128,2021,E01018676,2021 super output areas - lower layer,151,Other religion,8
129,2021,E01018676,2021 super output areas - lower layer,151,Not answered,100
130,2021,E01018677,2021 super output areas - lower layer,151,Total: All usual residents,1658
131,2021,E01018677,2021 super output areas - lower layer,151,No religion,494
132,2021,E01018677,2021 super output areas - lower layer,151,Christian,1063
133,2021,E01018677,2021 super output areas - lower layer,151,Buddhist,4
134,2021,E01018677,2021 super output areas - lower layer,151,Hindu,4
135,2021,E01018677,2021 super output areas - lower layer,151,Jewish,2
136,2021,E01018677,2021 super output areas - lower layer,151,Muslim,11
137,2021,E01018677,2021 super output areas - lower layer,151,Sikh,0
138,2021,E01018677,2021 super output areas - lower layer,151,Other religion,9
139,2021,E01018677,2021 super output areas - lower layer,151,Not answered,71
140,2021,E01018678,2021 super output areas - lower layer,151,Total: All usual residents,1267
141,2021,E01018678,2021 super output areas - lower layer,151,No religion,407
142,2021,E01018678,2021 super output areas - lower layer,151,Christian,780
143,2021,E01018678,2021 super output areas - lower layer,151,Buddhist,0
144,2021,E01018678,2021 super output areas - lower layer,151,Hindu,0
145,2021,E01018678,2021 super output areas - lower layer,151,Jewish,1
146,2021,E01018678,2021 super output areas - lower layer,151,Muslim,0
147,2021,E01018678,2021 super output areas - lower layer,151,Sikh,1
148,2021,E01018678,2021 super output areas - lower layer,151,Other religion,0
149,2021,E01018678,2021 super output areas - lower layer,151,Not answered,78
150,2021,E01018679,2021 super output areas - lower layer,151,Total: All usual residents,2194
151,2021,E01018679,2021 super output areas - lower layer,151,No religion,868
152,2021,E01018679,2021 super output areas - lower layer,151,Christian,1182
153,2021,E01018679,2021 super output areas - lower layer,151,Buddhist,3
154,2021,E01018679,2021 super output areas - lower layer,151,Hindu,8
155,2021,E01018679,2021 super output areas - lower layer,151,Jewish,0
156,2021,E01018679,2021 super output areas - lower layer,151,Muslim,9
157,2021,E01018679,2021 super output areas - lower layer,151,Sikh,8
158,2021,E01018679,2021 super output areas - lower layer,151,Other religion,17
159,2021,E01018679,2021 super output areas - lower layer,151,Not answered,99
160,2021,E01018692,2021 super output areas - lower layer,151,Total: All usual residents,1949
161,2021,E01018692,2021 super output areas - lower layer,151,No religion,580
162,2021,E01018692,2021 super output areas - lower layer,151,Christian,1195
163,2021,E01018692,2021 super output areas - lower layer,151,Buddhist,2
164,2021,E01018692,2021 super output areas - lower layer,151,Hindu,30
165,2021,E01018692,2021 super output areas - lower layer,151,Jewish,2
166,2021,E01018692,2021 super output areas - lower layer,151,Muslim,18
167,2021,E01018692,2021 super output areas - lower layer,151,Sikh,7
168,2021,E01018692,2021 super output areas - lower layer,151,Other religion,3
