,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_10_NAME,OBS_VALUE
0,2021,E01009568,2021 super output areas - lower layer,151,Total: All usual residents,1862
1,2021,E01009568,2021 super output areas - lower layer,151,No religion,135
2,2021,E01009568,2021 super output areas - lower layer,151,Christian,432
3,2021,E01009568,2021 super output areas - lower layer,151,Buddhist,1
4,2021,E01009568,2021 super output areas - lower layer,151,Hindu,109
5,2021,E01009568,2021 super output areas - lower layer,151,Jewish,0
6,2021,E01009568,2021 super output areas - lower layer,151,Muslim,926
7,2021,E01009568,2021 super output areas - lower layer,151,Sikh,167
8,2021,E01009568,2021 super output areas - lower layer,151,Other religion,9
9,2021,E01009568,2021 super output areas - lower layer,151,Not answered,83
10,2021,E01009523,2021 super output areas - lower layer,151,Total: All usual residents,1642
11,2021,E01009523,2021 super output areas - lower layer,151,No religion,520
12,2021,E01009523,2021 super output areas - lower layer,151,Christian,937
13,2021,E01009523,2021 super output areas - lower layer,151,Buddhist,5
14,2021,E01009523,2021 super output areas - lower layer,151,Hindu,2
15,2021,E01009523,2021 super output areas - lower layer,151,Jewish,1
16,2021,E01009523,2021 super output areas - lower layer,151,Muslim,2
17,2021,E01009523,2021 super output areas - lower layer,151,Sikh,52
18,2021,E01009523,2021 super output areas - lower layer,151,Other religion,5
19,2021,E01009523,2021 super output areas - lower layer,151,Not answered,118
20,2021,E01009526,2021 super output areas - lower layer,151,Total: All usual residents,1564
21,2021,E01009526,2021 super output areas - lower layer,151,No religion,620
22,2021,E01009526,2021 super output areas - lower layer,151,Christian,793
23,2021,E01009526,2021 super output areas - lower layer,151,Buddhist,0
24,2021,E01009526,2021 super output areas - lower layer,151,Hindu,9
25,2021,E01009526,2021 super output areas - lower layer,151,Jewish,5
26,2021,E01009526,2021 super output areas - lower layer,151,Muslim,17
27,2021,E01009526,2021 super output areas - lower layer,151,Sikh,23
28,2021,E01009526,2021 super output areas - lower layer,151,Other religion,7
29,2021,E01009526,2021 super output areas - lower layer,151,Not answered,90
30,2021,E01009528,2021 super output areas - lower layer,151,Total: All usual residents,2165
31,2021,E01009528,2021 super output areas - lower layer,151,No religion,728
32,2021,E01009528,2021 super output areas - lower layer,151,Christian,1168
33,2021,E01009528,2021 super output areas - lower layer,151,Buddhist,4
34,2021,E01009528,2021 super output areas - lower layer,151,Hindu,17
35,2021,E01009528,2021 super output areas - lower layer,151,Jewish,0
36,2021,E01009528,2021 super output areas - lower layer,151,Muslim,41
37,2021,E01009528,2021 super output areas - lower layer,151,Sikh,59
38,2021,E01009528,2021 super output areas - lower layer,151,Other religion,8
39,2021,E01009528,2021 super output areas - lower layer,151,Not answered,140
40,2021,E01009531,2021 super output areas - lower layer,151,Total: All usual residents,1593
41,2021,E01009531,2021 super output areas - lower layer,151,No religion,565
42,2021,E01009531,2021 super output areas - lower layer,151,Christian,820
43,2021,E01009531,2021 super output areas - lower layer,151,Buddhist,4
44,2021,E01009531,2021 super output areas - lower layer,151,Hindu,16
45,2021,E01009531,2021 super output areas - lower layer,151,Jewish,0
46,2021,E01009531,2021 super output areas - lower layer,151,Muslim,43
47,2021,E01009531,2021 super output areas - lower layer,151,Sikh,16
48,2021,E01009531,2021 super output areas - lower layer,151,Other religion,1
49,2021,E01009531,2021 super output areas - lower layer,151,Not answered,128
50,2021,E01009587,2021 super output areas - lower layer,151,Total: All usual residents,2318
51,2021,E01009587,2021 super output areas - lower layer,151,No religion,576
52,2021,E01009587,2021 super output areas - lower layer,151,Christian,875
53,2021,E01009587,2021 super output areas - lower layer,151,Buddhist,1
54,2021,E01009587,2021 super output areas - lower layer,151,Hindu,121
55,2021,E01009587,2021 super output areas - lower layer,151,Jewish,0
56,2021,E01009587,2021 super output areas - lower layer,151,Muslim,405
57,2021,E01009587,2021 super output areas - lower layer,151,Sikh,211
58,2021,E01009587,2021 super output areas - lower layer,151,Other religion,9
59,2021,E01009587,2021 super output areas - lower layer,151,Not answered,120
60,2021,E01009624,2021 super output areas - lower layer,151,Total: All usual residents,1547
61,2021,E01009624,2021 super output areas - lower layer,151,No religion,369
62,2021,E01009624,2021 super output areas - lower layer,151,Christian,652
