,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01035667,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,10
1,2021,E01035667,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
2,2021,E01035667,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
3,2021,E01035667,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
4,2021,E01035667,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,5
5,2021,E01035667,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,4
6,2021,E01035667,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
7,2021,E01035667,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,36
8,2021,E01035667,2021 super output areas - lower layer,151,Economically inactive,544
9,2021,E01035667,2021 super output areas - lower layer,151,Economically inactive: Retired,48
10,2021,E01035667,2021 super output areas - lower layer,151,Economically inactive: Student,129
11,2021,E01035667,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,229
12,2021,E01035667,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,57
13,2021,E01035667,2021 super output areas - lower layer,151,Economically inactive: Other,81
14,2021,E01004312,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1202
15,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students),679
16,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,589
17,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,499
18,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,140
19,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,359
20,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,10
21,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,4
22,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,6
23,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,80
24,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,46
25,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,34
26,2021,E01004312,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,90
27,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student,37
28,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,24
29,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,21
30,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,17
31,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,4
32,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,1
33,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
34,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,1
35,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,2
36,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
37,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
38,2021,E01004312,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,13
39,2021,E01004312,2021 super output areas - lower layer,151,Economically inactive,486
40,2021,E01004312,2021 super output areas - lower layer,151,Economically inactive: Retired,112
41,2021,E01004312,2021 super output areas - lower layer,151,Economically inactive: Student,114
42,2021,E01004312,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,122
43,2021,E01004312,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,72
44,2021,E01004312,2021 super output areas - lower layer,151,Economically inactive: Other,66
45,2021,E01004313,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1720
46,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students),1050
47,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,973
48,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,796
49,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,184
50,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,612
51,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,15
52,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,6
53,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,9
54,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,162
55,2021,E01004313,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,91
