,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
0,2021,E01021589,2021 super output areas - lower layer,151,Total: All households,663
1,2021,E01021589,2021 super output areas - lower layer,151,0 people in household,0
2,2021,E01021589,2021 super output areas - lower layer,151,1 person in household,206
3,2021,E01021589,2021 super output areas - lower layer,151,2 people in household,189
4,2021,E01021589,2021 super output areas - lower layer,151,3 people in household,140
5,2021,E01021589,2021 super output areas - lower layer,151,4 people in household,89
6,2021,E01021589,2021 super output areas - lower layer,151,5 people in household,23
7,2021,E01021589,2021 super output areas - lower layer,151,6 people in household,12
8,2021,E01021589,2021 super output areas - lower layer,151,7 people in household,3
9,2021,E01021589,2021 super output areas - lower layer,151,8 or more people in household,1
10,2021,E01021592,2021 super output areas - lower layer,151,Total: All households,697
11,2021,E01021592,2021 super output areas - lower layer,151,0 people in household,0
12,2021,E01021592,2021 super output areas - lower layer,151,1 person in household,279
13,2021,E01021592,2021 super output areas - lower layer,151,2 people in household,180
14,2021,E01021592,2021 super output areas - lower layer,151,3 people in household,99
15,2021,E01021592,2021 super output areas - lower layer,151,4 people in household,94
16,2021,E01021592,2021 super output areas - lower layer,151,5 people in household,31
17,2021,E01021592,2021 super output areas - lower layer,151,6 people in household,6
18,2021,E01021592,2021 super output areas - lower layer,151,7 people in household,5
19,2021,E01021592,2021 super output areas - lower layer,151,8 or more people in household,3
20,2021,E01021596,2021 super output areas - lower layer,151,Total: All households,677
21,2021,E01021596,2021 super output areas - lower layer,151,0 people in household,0
22,2021,E01021596,2021 super output areas - lower layer,151,1 person in household,262
23,2021,E01021596,2021 super output areas - lower layer,151,2 people in household,153
24,2021,E01021596,2021 super output areas - lower layer,151,3 people in household,101
25,2021,E01021596,2021 super output areas - lower layer,151,4 people in household,94
26,2021,E01021596,2021 super output areas - lower layer,151,5 people in household,43
27,2021,E01021596,2021 super output areas - lower layer,151,6 people in household,13
28,2021,E01021596,2021 super output areas - lower layer,151,7 people in household,9
29,2021,E01021596,2021 super output areas - lower layer,151,8 or more people in household,2
30,2021,E01021618,2021 super output areas - lower layer,151,Total: All households,584
31,2021,E01021618,2021 super output areas - lower layer,151,0 people in household,0
32,2021,E01021618,2021 super output areas - lower layer,151,1 person in household,151
33,2021,E01021618,2021 super output areas - lower layer,151,2 people in household,194
34,2021,E01021618,2021 super output areas - lower layer,151,3 people in household,105
35,2021,E01021618,2021 super output areas - lower layer,151,4 people in household,103
36,2021,E01021618,2021 super output areas - lower layer,151,5 people in household,26
37,2021,E01021618,2021 super output areas - lower layer,151,6 people in household,4
38,2021,E01021618,2021 super output areas - lower layer,151,7 people in household,1
39,2021,E01021618,2021 super output areas - lower layer,151,8 or more people in household,0
40,2021,E01021621,2021 super output areas - lower layer,151,Total: All households,615
41,2021,E01021621,2021 super output areas - lower layer,151,0 people in household,0
42,2021,E01021621,2021 super output areas - lower layer,151,1 person in household,148
43,2021,E01021621,2021 super output areas - lower layer,151,2 people in household,179
44,2021,E01021621,2021 super output areas - lower layer,151,3 people in household,135
45,2021,E01021621,2021 super output areas - lower layer,151,4 people in household,110
46,2021,E01021621,2021 super output areas - lower layer,151,5 people in household,32
47,2021,E01021621,2021 super output areas - lower layer,151,6 people in household,9
48,2021,E01021621,2021 super output areas - lower layer,151,7 people in household,2
49,2021,E01021621,2021 super output areas - lower layer,151,8 or more people in household,0
50,2021,E01021622,2021 super output areas - lower layer,151,Total: All households,624
51,2021,E01021622,2021 super output areas - lower layer,151,0 people in household,0
52,2021,E01021622,2021 super output areas - lower layer,151,1 person in household,159
53,2021,E01021622,2021 super output areas - lower layer,151,2 people in household,234
54,2021,E01021622,2021 super output areas - lower layer,151,3 people in household,86
55,2021,E01021622,2021 super output areas - lower layer,151,4 people in household,107
56,2021,E01021622,2021 super output areas - lower layer,151,5 people in household,25
57,2021,E01021622,2021 super output areas - lower layer,151,6 people in household,10
58,2021,E01021622,2021 super output areas - lower layer,151,7 people in household,1
59,2021,E01021622,2021 super output areas - lower layer,151,8 or more people in household,2
60,2021,E01021625,2021 super output areas - lower layer,151,Total: All households,603
61,2021,E01021625,2021 super output areas - lower layer,151,0 people in household,0
62,2021,E01021625,2021 super output areas - lower layer,151,1 person in household,151
63,2021,E01021625,2021 super output areas - lower layer,151,2 people in household,227
64,2021,E01021625,2021 super output areas - lower layer,151,3 people in household,97
65,2021,E01021625,2021 super output areas - lower layer,151,4 people in household,98
66,2021,E01021625,2021 super output areas - lower layer,151,5 people in household,19
67,2021,E01021625,2021 super output areas - lower layer,151,6 people in household,6
68,2021,E01021625,2021 super output areas - lower layer,151,7 people in household,4
69,2021,E01021625,2021 super output areas - lower layer,151,8 or more people in household,1
70,2021,E01021626,2021 super output areas - lower layer,151,Total: All households,582
71,2021,E01021626,2021 super output areas - lower layer,151,0 people in household,0
72,2021,E01021626,2021 super output areas - lower layer,151,1 person in household,112
73,2021,E01021626,2021 super output areas - lower layer,151,2 people in household,228
74,2021,E01021626,2021 super output areas - lower layer,151,3 people in household,87
75,2021,E01021626,2021 super output areas - lower layer,151,4 people in household,119
76,2021,E01021626,2021 super output areas - lower layer,151,5 people in household,30
77,2021,E01021626,2021 super output areas - lower layer,151,6 people in household,5
78,2021,E01021626,2021 super output areas - lower layer,151,7 people in household,1
79,2021,E01021626,2021 super output areas - lower layer,151,8 or more people in household,0
80,2021,E01021544,2021 super output areas - lower layer,151,Total: All households,615
81,2021,E01021544,2021 super output areas - lower layer,151,0 people in household,0
82,2021,E01021544,2021 super output areas - lower layer,151,1 person in household,225
83,2021,E01021544,2021 super output areas - lower layer,151,2 people in household,225
84,2021,E01021544,2021 super output areas - lower layer,151,3 people in household,88
85,2021,E01021544,2021 super output areas - lower layer,151,4 people in household,70
86,2021,E01021544,2021 super output areas - lower layer,151,5 people in household,6
87,2021,E01021544,2021 super output areas - lower layer,151,6 people in household,0
88,2021,E01021544,2021 super output areas - lower layer,151,7 people in household,1
89,2021,E01021544,2021 super output areas - lower layer,151,8 or more people in household,0
90,2021,E01021545,2021 super output areas - lower layer,151,Total: All households,632
91,2021,E01021545,2021 super output areas - lower layer,151,0 people in household,0
92,2021,E01021545,2021 super output areas - lower layer,151,1 person in household,162
93,2021,E01021545,2021 super output areas - lower layer,151,2 people in household,193
94,2021,E01021545,2021 super output areas - lower layer,151,3 people in household,129
95,2021,E01021545,2021 super output areas - lower layer,151,4 people in household,119
96,2021,E01021545,2021 super output areas - lower layer,151,5 people in household,19
97,2021,E01021545,2021 super output areas - lower layer,151,6 people in household,10
98,2021,E01021545,2021 super output areas - lower layer,151,7 people in household,0
99,2021,E01021545,2021 super output areas - lower layer,151,8 or more people in household,0
100,2021,E01021546,2021 super output areas - lower layer,151,Total: All households,604
101,2021,E01021546,2021 super output areas - lower layer,151,0 people in household,0
102,2021,E01021546,2021 super output areas - lower layer,151,1 person in household,184
103,2021,E01021546,2021 super output areas - lower layer,151,2 people in household,202
104,2021,E01021546,2021 super output areas - lower layer,151,3 people in household,103
105,2021,E01021546,2021 super output areas - lower layer,151,4 people in household,84
106,2021,E01021546,2021 super output areas - lower layer,151,5 people in household,21
107,2021,E01021546,2021 super output areas - lower layer,151,6 people in household,7
108,2021,E01021546,2021 super output areas - lower layer,151,7 people in household,2
109,2021,E01021546,2021 super output areas - lower layer,151,8 or more people in household,1
110,2021,E01021547,2021 super output areas - lower layer,151,Total: All households,697
111,2021,E01021547,2021 super output areas - lower layer,151,0 people in household,0
112,2021,E01021547,2021 super output areas - lower layer,151,1 person in household,243
113,2021,E01021547,2021 super output areas - lower layer,151,2 people in household,255
114,2021,E01021547,2021 super output areas - lower layer,151,3 people in household,107
115,2021,E01021547,2021 super output areas - lower layer,151,4 people in household,75
116,2021,E01021547,2021 super output areas - lower layer,151,5 people in household,14
117,2021,E01021547,2021 super output areas - lower layer,151,6 people in household,3
118,2021,E01021547,2021 super output areas - lower layer,151,7 people in household,0
119,2021,E01021547,2021 super output areas - lower layer,151,8 or more people in household,0
120,2021,E01021628,2021 super output areas - lower layer,151,Total: All households,733
121,2021,E01021628,2021 super output areas - lower layer,151,0 people in household,0
122,2021,E01021628,2021 super output areas - lower layer,151,1 person in household,177
123,2021,E01021628,2021 super output areas - lower layer,151,2 people in household,248
