,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01028114,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,3
1,2021,E01028114,2021 super output areas - lower layer,151,Economically inactive,546
2,2021,E01028114,2021 super output areas - lower layer,151,Economically inactive: Retired,399
3,2021,E01028114,2021 super output areas - lower layer,151,Economically inactive: Student,33
4,2021,E01028114,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,39
5,2021,E01028114,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,56
6,2021,E01028114,2021 super output areas - lower layer,151,Economically inactive: Other,19
7,2021,E01028110,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1259
8,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students),680
9,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,638
10,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,560
11,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,175
12,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,385
13,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,5
14,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,0
15,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,5
16,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,73
17,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,23
18,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,50
19,2021,E01028110,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,42
20,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student,23
21,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,17
22,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,17
23,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,11
24,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,6
25,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
26,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
27,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
28,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
29,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
30,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
31,2021,E01028110,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,6
32,2021,E01028110,2021 super output areas - lower layer,151,Economically inactive,556
33,2021,E01028110,2021 super output areas - lower layer,151,Economically inactive: Retired,274
34,2021,E01028110,2021 super output areas - lower layer,151,Economically inactive: Student,48
35,2021,E01028110,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,78
36,2021,E01028110,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,116
37,2021,E01028110,2021 super output areas - lower layer,151,Economically inactive: Other,40
38,2021,E01028111,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1251
39,2021,E01028111,2021 super output areas - lower layer,151,Economically active (excluding full-time students),665
40,2021,E01028111,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,627
41,2021,E01028111,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,555
42,2021,E01028111,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,162
43,2021,E01028111,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,393
44,2021,E01028111,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,14
45,2021,E01028111,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,2
