,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,18
1,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,18
2,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,15
3,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,3
4,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed with employees,0
5,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
6,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
7,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Self-employed without employees,0
8,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
9,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
10,2021,E01027426,2021 super output areas - lower layer,151,Economically active and a full-time student: Unemployed,11
11,2021,E01027426,2021 super output areas - lower layer,151,Economically inactive,530
12,2021,E01027426,2021 super output areas - lower layer,151,Economically inactive: Retired,158
13,2021,E01027426,2021 super output areas - lower layer,151,Economically inactive: Student,94
14,2021,E01027426,2021 super output areas - lower layer,151,Economically inactive: Looking after home or family,127
15,2021,E01027426,2021 super output areas - lower layer,151,Economically inactive: Long-term sick or disabled,92
16,2021,E01027426,2021 super output areas - lower layer,151,Economically inactive: Other,59
17,2021,E01027427,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over,1502
18,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students),847
19,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment,757
20,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Employee,650
21,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Part-time,178
22,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Employee: Full-time,472
23,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed with employees,14
24,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,3
25,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,11
26,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students):In employment:Self-employed without employees,93
27,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,35
28,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,58
29,2021,E01027427,2021 super output areas - lower layer,151,Economically active (excluding full-time students): Unemployed,90
30,2021,E01027427,2021 super output areas - lower layer,151,Economically active and a full-time student,14
31,2021,E01027427,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment,13
32,2021,E01027427,2021 super output areas - lower layer,151,Economically active and a full-time student:In employment:Employee,11
33,2021,E01027427,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Part-time,8
34,2021,E01027427,2021 super output areas - lower layer,151,Economically active and a full-time student: In employment: Employee: Full-time,3
