,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
0,2021,E01000317,2021 super output areas - lower layer,151,Total: All households,639
1,2021,E01000317,2021 super output areas - lower layer,151,0 people in household,0
2,2021,E01000317,2021 super output areas - lower layer,151,1 person in household,190
3,2021,E01000317,2021 super output areas - lower layer,151,2 people in household,192
4,2021,E01000317,2021 super output areas - lower layer,151,3 people in household,121
5,2021,E01000317,2021 super output areas - lower layer,151,4 people in household,95
6,2021,E01000317,2021 super output areas - lower layer,151,5 people in household,29
7,2021,E01000317,2021 super output areas - lower layer,151,6 people in household,6
8,2021,E01000317,2021 super output areas - lower layer,151,7 people in household,3
9,2021,E01000317,2021 super output areas - lower layer,151,8 or more people in household,3
10,2021,E01000318,2021 super output areas - lower layer,151,Total: All households,634
11,2021,E01000318,2021 super output areas - lower layer,151,0 people in household,0
12,2021,E01000318,2021 super output areas - lower layer,151,1 person in household,115
13,2021,E01000318,2021 super output areas - lower layer,151,2 people in household,184
14,2021,E01000318,2021 super output areas - lower layer,151,3 people in household,130
15,2021,E01000318,2021 super output areas - lower layer,151,4 people in household,112
16,2021,E01000318,2021 super output areas - lower layer,151,5 people in household,52
17,2021,E01000318,2021 super output areas - lower layer,151,6 people in household,23
18,2021,E01000318,2021 super output areas - lower layer,151,7 people in household,5
19,2021,E01000318,2021 super output areas - lower layer,151,8 or more people in household,13
20,2021,E01000323,2021 super output areas - lower layer,151,Total: All households,1018
21,2021,E01000323,2021 super output areas - lower layer,151,0 people in household,0
22,2021,E01000323,2021 super output areas - lower layer,151,1 person in household,384
23,2021,E01000323,2021 super output areas - lower layer,151,2 people in household,285
24,2021,E01000323,2021 super output areas - lower layer,151,3 people in household,150
25,2021,E01000323,2021 super output areas - lower layer,151,4 people in household,147
26,2021,E01000323,2021 super output areas - lower layer,151,5 people in household,25
27,2021,E01000323,2021 super output areas - lower layer,151,6 people in household,24
28,2021,E01000323,2021 super output areas - lower layer,151,7 people in household,0
29,2021,E01000323,2021 super output areas - lower layer,151,8 or more people in household,3
30,2021,E01000276,2021 super output areas - lower layer,151,Total: All households,496
31,2021,E01000276,2021 super output areas - lower layer,151,0 people in household,0
32,2021,E01000276,2021 super output areas - lower layer,151,1 person in household,60
33,2021,E01000276,2021 super output areas - lower layer,151,2 people in household,132
34,2021,E01000276,2021 super output areas - lower layer,151,3 people in household,92
35,2021,E01000276,2021 super output areas - lower layer,151,4 people in household,148
36,2021,E01000276,2021 super output areas - lower layer,151,5 people in household,50
37,2021,E01000276,2021 super output areas - lower layer,151,6 people in household,8
38,2021,E01000276,2021 super output areas - lower layer,151,7 people in household,3
39,2021,E01000276,2021 super output areas - lower layer,151,8 or more people in household,3
40,2021,E01000278,2021 super output areas - lower layer,151,Total: All households,503
41,2021,E01000278,2021 super output areas - lower layer,151,0 people in household,0
42,2021,E01000278,2021 super output areas - lower layer,151,1 person in household,80
43,2021,E01000278,2021 super output areas - lower layer,151,2 people in household,129
44,2021,E01000278,2021 super output areas - lower layer,151,3 people in household,115
45,2021,E01000278,2021 super output areas - lower layer,151,4 people in household,129
46,2021,E01000278,2021 super output areas - lower layer,151,5 people in household,34
47,2021,E01000278,2021 super output areas - lower layer,151,6 people in household,9
48,2021,E01000278,2021 super output areas - lower layer,151,7 people in household,4
49,2021,E01000278,2021 super output areas - lower layer,151,8 or more people in household,3
50,2021,E01000301,2021 super output areas - lower layer,151,Total: All households,530
51,2021,E01000301,2021 super output areas - lower layer,151,0 people in household,0
52,2021,E01000301,2021 super output areas - lower layer,151,1 person in household,116
53,2021,E01000301,2021 super output areas - lower layer,151,2 people in household,138
54,2021,E01000301,2021 super output areas - lower layer,151,3 people in household,102
55,2021,E01000301,2021 super output areas - lower layer,151,4 people in household,113
56,2021,E01000301,2021 super output areas - lower layer,151,5 people in household,45
57,2021,E01000301,2021 super output areas - lower layer,151,6 people in household,12
58,2021,E01000301,2021 super output areas - lower layer,151,7 people in household,3
59,2021,E01000301,2021 super output areas - lower layer,151,8 or more people in household,1
60,2021,E01000303,2021 super output areas - lower layer,151,Total: All households,535
61,2021,E01000303,2021 super output areas - lower layer,151,0 people in household,0
62,2021,E01000303,2021 super output areas - lower layer,151,1 person in household,115
63,2021,E01000303,2021 super output areas - lower layer,151,2 people in household,142
64,2021,E01000303,2021 super output areas - lower layer,151,3 people in household,118
65,2021,E01000303,2021 super output areas - lower layer,151,4 people in household,110
66,2021,E01000303,2021 super output areas - lower layer,151,5 people in household,39
67,2021,E01000303,2021 super output areas - lower layer,151,6 people in household,2
68,2021,E01000303,2021 super output areas - lower layer,151,7 people in household,3
69,2021,E01000303,2021 super output areas - lower layer,151,8 or more people in household,6
70,2021,E01000304,2021 super output areas - lower layer,151,Total: All households,603
71,2021,E01000304,2021 super output areas - lower layer,151,0 people in household,0
72,2021,E01000304,2021 super output areas - lower layer,151,1 person in household,146
73,2021,E01000304,2021 super output areas - lower layer,151,2 people in household,207
74,2021,E01000304,2021 super output areas - lower layer,151,3 people in household,109
75,2021,E01000304,2021 super output areas - lower layer,151,4 people in household,95
76,2021,E01000304,2021 super output areas - lower layer,151,5 people in household,36
77,2021,E01000304,2021 super output areas - lower layer,151,6 people in household,5
78,2021,E01000304,2021 super output areas - lower layer,151,7 people in household,3
79,2021,E01000304,2021 super output areas - lower layer,151,8 or more people in household,2
80,2021,E01000130,2021 super output areas - lower layer,151,Total: All households,658
81,2021,E01000130,2021 super output areas - lower layer,151,0 people in household,0
82,2021,E01000130,2021 super output areas - lower layer,151,1 person in household,148
83,2021,E01000130,2021 super output areas - lower layer,151,2 people in household,162
84,2021,E01000130,2021 super output areas - lower layer,151,3 people in household,140
85,2021,E01000130,2021 super output areas - lower layer,151,4 people in household,83
86,2021,E01000130,2021 super output areas - lower layer,151,5 people in household,63
87,2021,E01000130,2021 super output areas - lower layer,151,6 people in household,42
88,2021,E01000130,2021 super output areas - lower layer,151,7 people in household,14
89,2021,E01000130,2021 super output areas - lower layer,151,8 or more people in household,6
90,2021,E01000132,2021 super output areas - lower layer,151,Total: All households,505
91,2021,E01000132,2021 super output areas - lower layer,151,0 people in household,0
92,2021,E01000132,2021 super output areas - lower layer,151,1 person in household,80
93,2021,E01000132,2021 super output areas - lower layer,151,2 people in household,103
94,2021,E01000132,2021 super output areas - lower layer,151,3 people in household,118
95,2021,E01000132,2021 super output areas - lower layer,151,4 people in household,107
96,2021,E01000132,2021 super output areas - lower layer,151,5 people in household,53
97,2021,E01000132,2021 super output areas - lower layer,151,6 people in household,28
98,2021,E01000132,2021 super output areas - lower layer,151,7 people in household,13
99,2021,E01000132,2021 super output areas - lower layer,151,8 or more people in household,3
100,2021,E01000133,2021 super output areas - lower layer,151,Total: All households,578
101,2021,E01000133,2021 super output areas - lower layer,151,0 people in household,0
102,2021,E01000133,2021 super output areas - lower layer,151,1 person in household,152
103,2021,E01000133,2021 super output areas - lower layer,151,2 people in household,132
104,2021,E01000133,2021 super output areas - lower layer,151,3 people in household,117
105,2021,E01000133,2021 super output areas - lower layer,151,4 people in household,84
106,2021,E01000133,2021 super output areas - lower layer,151,5 people in household,44
107,2021,E01000133,2021 super output areas - lower layer,151,6 people in household,28
108,2021,E01000133,2021 super output areas - lower layer,151,7 people in household,18
109,2021,E01000133,2021 super output areas - lower layer,151,8 or more people in household,3
110,2021,E01000234,2021 super output areas - lower layer,151,Total: All households,673
111,2021,E01000234,2021 super output areas - lower layer,151,0 people in household,0
112,2021,E01000234,2021 super output areas - lower layer,151,1 person in household,156
113,2021,E01000234,2021 super output areas - lower layer,151,2 people in household,214
114,2021,E01000234,2021 super output areas - lower layer,151,3 people in household,119
115,2021,E01000234,2021 super output areas - lower layer,151,4 people in household,109
116,2021,E01000234,2021 super output areas - lower layer,151,5 people in household,60
117,2021,E01000234,2021 super output areas - lower layer,151,6 people in household,9
118,2021,E01000234,2021 super output areas - lower layer,151,7 people in household,5
119,2021,E01000234,2021 super output areas - lower layer,151,8 or more people in household,1
120,2021,E01000235,2021 super output areas - lower layer,151,Total: All households,656
121,2021,E01000235,2021 super output areas - lower layer,151,0 people in household,0
122,2021,E01000235,2021 super output areas - lower layer,151,1 person in household,146
123,2021,E01000235,2021 super output areas - lower layer,151,2 people in household,162
124,2021,E01000235,2021 super output areas - lower layer,151,3 people in household,132
125,2021,E01000235,2021 super output areas - lower layer,151,4 people in household,125
126,2021,E01000235,2021 super output areas - lower layer,151,5 people in household,63
127,2021,E01000235,2021 super output areas - lower layer,151,6 people in household,17
128,2021,E01000235,2021 super output areas - lower layer,151,7 people in household,6
129,2021,E01000235,2021 super output areas - lower layer,151,8 or more people in household,5
130,2021,E01000156,2021 super output areas - lower layer,151,Total: All households,748
131,2021,E01000156,2021 super output areas - lower layer,151,0 people in household,0
132,2021,E01000156,2021 super output areas - lower layer,151,1 person in household,177
133,2021,E01000156,2021 super output areas - lower layer,151,2 people in household,188
134,2021,E01000156,2021 super output areas - lower layer,151,3 people in household,150
135,2021,E01000156,2021 super output areas - lower layer,151,4 people in household,169
136,2021,E01000156,2021 super output areas - lower layer,151,5 people in household,43
137,2021,E01000156,2021 super output areas - lower layer,151,6 people in household,17
138,2021,E01000156,2021 super output areas - lower layer,151,7 people in household,3
139,2021,E01000156,2021 super output areas - lower layer,151,8 or more people in household,1
140,2021,E01000157,2021 super output areas - lower layer,151,Total: All households,668
141,2021,E01000157,2021 super output areas - lower layer,151,0 people in household,0
142,2021,E01000157,2021 super output areas - lower layer,151,1 person in household,218
143,2021,E01000157,2021 super output areas - lower layer,151,2 people in household,189
144,2021,E01000157,2021 super output areas - lower layer,151,3 people in household,114
145,2021,E01000157,2021 super output areas - lower layer,151,4 people in household,106
146,2021,E01000157,2021 super output areas - lower layer,151,5 people in household,29
147,2021,E01000157,2021 super output areas - lower layer,151,6 people in household,9
148,2021,E01000157,2021 super output areas - lower layer,151,7 people in household,3
149,2021,E01000157,2021 super output areas - lower layer,151,8 or more people in household,0
150,2021,E01000163,2021 super output areas - lower layer,151,Total: All households,800
151,2021,E01000163,2021 super output areas - lower layer,151,0 people in household,0
152,2021,E01000163,2021 super output areas - lower layer,151,1 person in household,337
153,2021,E01000163,2021 super output areas - lower layer,151,2 people in household,205
154,2021,E01000163,2021 super output areas - lower layer,151,3 people in household,136
155,2021,E01000163,2021 super output areas - lower layer,151,4 people in household,91
156,2021,E01000163,2021 super output areas - lower layer,151,5 people in household,18
157,2021,E01000163,2021 super output areas - lower layer,151,6 people in household,3
158,2021,E01000163,2021 super output areas - lower layer,151,7 people in household,7
