,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_10_NAME,OBS_VALUE
0,2021,E01014089,2021 super output areas - lower layer,151,Total: All usual residents,1396
1,2021,E01014089,2021 super output areas - lower layer,151,No religion,539
2,2021,E01014089,2021 super output areas - lower layer,151,Christian,766
3,2021,E01014089,2021 super output areas - lower layer,151,Buddhist,3
4,2021,E01014089,2021 super output areas - lower layer,151,Hindu,4
5,2021,E01014089,2021 super output areas - lower layer,151,Jewish,2
6,2021,E01014089,2021 super output areas - lower layer,151,Muslim,0
7,2021,E01014089,2021 super output areas - lower layer,151,Sikh,0
8,2021,E01014089,2021 super output areas - lower layer,151,Other religion,4
9,2021,E01014089,2021 super output areas - lower layer,151,Not answered,78
10,2021,E01013987,2021 super output areas - lower layer,151,Total: All usual residents,1592
11,2021,E01013987,2021 super output areas - lower layer,151,No religion,487
12,2021,E01013987,2021 super output areas - lower layer,151,Christian,971
13,2021,E01013987,2021 super output areas - lower layer,151,Buddhist,4
14,2021,E01013987,2021 super output areas - lower layer,151,Hindu,10
15,2021,E01013987,2021 super output areas - lower layer,151,Jewish,1
16,2021,E01013987,2021 super output areas - lower layer,151,Muslim,12
17,2021,E01013987,2021 super output areas - lower layer,151,Sikh,0
18,2021,E01013987,2021 super output areas - lower layer,151,Other religion,10
19,2021,E01013987,2021 super output areas - lower layer,151,Not answered,97
20,2021,E01013988,2021 super output areas - lower layer,151,Total: All usual residents,1814
21,2021,E01013988,2021 super output areas - lower layer,151,No religion,598
22,2021,E01013988,2021 super output areas - lower layer,151,Christian,1065
23,2021,E01013988,2021 super output areas - lower layer,151,Buddhist,3
24,2021,E01013988,2021 super output areas - lower layer,151,Hindu,11
25,2021,E01013988,2021 super output areas - lower layer,151,Jewish,1
26,2021,E01013988,2021 super output areas - lower layer,151,Muslim,3
27,2021,E01013988,2021 super output areas - lower layer,151,Sikh,1
28,2021,E01013988,2021 super output areas - lower layer,151,Other religion,1
29,2021,E01013988,2021 super output areas - lower layer,151,Not answered,131
30,2021,E01014095,2021 super output areas - lower layer,151,Total: All usual residents,1395
31,2021,E01014095,2021 super output areas - lower layer,151,No religion,505
32,2021,E01014095,2021 super output areas - lower layer,151,Christian,747
33,2021,E01014095,2021 super output areas - lower layer,151,Buddhist,1
34,2021,E01014095,2021 super output areas - lower layer,151,Hindu,5
35,2021,E01014095,2021 super output areas - lower layer,151,Jewish,1
36,2021,E01014095,2021 super output areas - lower layer,151,Muslim,7
37,2021,E01014095,2021 super output areas - lower layer,151,Sikh,0
38,2021,E01014095,2021 super output areas - lower layer,151,Other religion,5
39,2021,E01014095,2021 super output areas - lower layer,151,Not answered,124
40,2021,E01035055,2021 super output areas - lower layer,151,Total: All usual residents,1595
41,2021,E01035055,2021 super output areas - lower layer,151,No religion,533
42,2021,E01035055,2021 super output areas - lower layer,151,Christian,914
43,2021,E01035055,2021 super output areas - lower layer,151,Buddhist,7
44,2021,E01035055,2021 super output areas - lower layer,151,Hindu,9
45,2021,E01035055,2021 super output areas - lower layer,151,Jewish,5
46,2021,E01035055,2021 super output areas - lower layer,151,Muslim,7
47,2021,E01035055,2021 super output areas - lower layer,151,Sikh,0
48,2021,E01035055,2021 super output areas - lower layer,151,Other religion,1
49,2021,E01035055,2021 super output areas - lower layer,151,Not answered,119
50,2021,E01035056,2021 super output areas - lower layer,151,Total: All usual residents,1525
51,2021,E01035056,2021 super output areas - lower layer,151,No religion,563
52,2021,E01035056,2021 super output areas - lower layer,151,Christian,835
53,2021,E01035056,2021 super output areas - lower layer,151,Buddhist,6
54,2021,E01035056,2021 super output areas - lower layer,151,Hindu,9
55,2021,E01035056,2021 super output areas - lower layer,151,Jewish,4
56,2021,E01035056,2021 super output areas - lower layer,151,Muslim,8
57,2021,E01035056,2021 super output areas - lower layer,151,Sikh,2
58,2021,E01035056,2021 super output areas - lower layer,151,Other religion,1
59,2021,E01035056,2021 super output areas - lower layer,151,Not answered,97
60,2021,E01013986,2021 super output areas - lower layer,151,Total: All usual residents,1624
61,2021,E01013986,2021 super output areas - lower layer,151,No religion,628
62,2021,E01013986,2021 super output areas - lower layer,151,Christian,871
63,2021,E01013986,2021 super output areas - lower layer,151,Buddhist,6
64,2021,E01013986,2021 super output areas - lower layer,151,Hindu,7
65,2021,E01013986,2021 super output areas - lower layer,151,Jewish,0
66,2021,E01013986,2021 super output areas - lower layer,151,Muslim,24
67,2021,E01013986,2021 super output areas - lower layer,151,Sikh,4
68,2021,E01013986,2021 super output areas - lower layer,151,Other religion,6
69,2021,E01013986,2021 super output areas - lower layer,151,Not answered,78
70,2021,E01013989,2021 super output areas - lower layer,151,Total: All usual residents,1547
71,2021,E01013989,2021 super output areas - lower layer,151,No religion,621
72,2021,E01013989,2021 super output areas - lower layer,151,Christian,758
73,2021,E01013989,2021 super output areas - lower layer,151,Buddhist,3
74,2021,E01013989,2021 super output areas - lower layer,151,Hindu,10
75,2021,E01013989,2021 super output areas - lower layer,151,Jewish,1
76,2021,E01013989,2021 super output areas - lower layer,151,Muslim,26
77,2021,E01013989,2021 super output areas - lower layer,151,Sikh,0
78,2021,E01013989,2021 super output areas - lower layer,151,Other religion,2
79,2021,E01013989,2021 super output areas - lower layer,151,Not answered,126
80,2021,E01014010,2021 super output areas - lower layer,151,Total: All usual residents,1831
81,2021,E01014010,2021 super output areas - lower layer,151,No religion,695
82,2021,E01014010,2021 super output areas - lower layer,151,Christian,895
83,2021,E01014010,2021 super output areas - lower layer,151,Buddhist,9
84,2021,E01014010,2021 super output areas - lower layer,151,Hindu,6
85,2021,E01014010,2021 super output areas - lower layer,151,Jewish,0
