,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
0,2021,E01015226,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,621
1,2021,E01015226,2021 super output areas - lower layer,151,Work mainly at or from home,184
2,2021,E01015226,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
3,2021,E01015226,2021 super output areas - lower layer,151,Train,4
4,2021,E01015226,2021 super output areas - lower layer,151,"Bus, minibus or coach",8
5,2021,E01015226,2021 super output areas - lower layer,151,Taxi,2
6,2021,E01015226,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
7,2021,E01015226,2021 super output areas - lower layer,151,Driving a car or van,358
8,2021,E01015226,2021 super output areas - lower layer,151,Passenger in a car or van,32
9,2021,E01015226,2021 super output areas - lower layer,151,Bicycle,4
10,2021,E01015226,2021 super output areas - lower layer,151,On foot,16
11,2021,E01015226,2021 super output areas - lower layer,151,Other method of travel to work,8
12,2021,E01015227,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,703
13,2021,E01015227,2021 super output areas - lower layer,151,Work mainly at or from home,201
14,2021,E01015227,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
15,2021,E01015227,2021 super output areas - lower layer,151,Train,0
16,2021,E01015227,2021 super output areas - lower layer,151,"Bus, minibus or coach",15
17,2021,E01015227,2021 super output areas - lower layer,151,Taxi,2
18,2021,E01015227,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
19,2021,E01015227,2021 super output areas - lower layer,151,Driving a car or van,417
20,2021,E01015227,2021 super output areas - lower layer,151,Passenger in a car or van,24
21,2021,E01015227,2021 super output areas - lower layer,151,Bicycle,5
22,2021,E01015227,2021 super output areas - lower layer,151,On foot,29
23,2021,E01015227,2021 super output areas - lower layer,151,Other method of travel to work,6
24,2021,E01015228,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,589
25,2021,E01015228,2021 super output areas - lower layer,151,Work mainly at or from home,136
26,2021,E01015228,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
27,2021,E01015228,2021 super output areas - lower layer,151,Train,1
28,2021,E01015228,2021 super output areas - lower layer,151,"Bus, minibus or coach",22
29,2021,E01015228,2021 super output areas - lower layer,151,Taxi,1
30,2021,E01015228,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",8
31,2021,E01015228,2021 super output areas - lower layer,151,Driving a car or van,308
32,2021,E01015228,2021 super output areas - lower layer,151,Passenger in a car or van,18
33,2021,E01015228,2021 super output areas - lower layer,151,Bicycle,9
34,2021,E01015228,2021 super output areas - lower layer,151,On foot,78
35,2021,E01015228,2021 super output areas - lower layer,151,Other method of travel to work,8
36,2021,E01015230,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,555
37,2021,E01015230,2021 super output areas - lower layer,151,Work mainly at or from home,124
38,2021,E01015230,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
39,2021,E01015230,2021 super output areas - lower layer,151,Train,0
40,2021,E01015230,2021 super output areas - lower layer,151,"Bus, minibus or coach",11
41,2021,E01015230,2021 super output areas - lower layer,151,Taxi,3
42,2021,E01015230,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
43,2021,E01015230,2021 super output areas - lower layer,151,Driving a car or van,347
44,2021,E01015230,2021 super output areas - lower layer,151,Passenger in a car or van,20
45,2021,E01015230,2021 super output areas - lower layer,151,Bicycle,10
46,2021,E01015230,2021 super output areas - lower layer,151,On foot,29
