,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
0,2021,E01010228,2021 super output areas - lower layer,151,Total: All households,655
1,2021,E01010228,2021 super output areas - lower layer,151,One-person household,171
2,2021,E01010228,2021 super output areas - lower layer,151,Multi-person household,484
3,2021,E01010228,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,13
4,2021,E01010228,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),237
5,2021,E01010228,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),122
6,2021,E01010228,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),104
7,2021,E01010228,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
8,2021,E01010232,2021 super output areas - lower layer,151,Total: All households,1009
9,2021,E01010232,2021 super output areas - lower layer,151,One-person household,393
10,2021,E01010232,2021 super output areas - lower layer,151,Multi-person household,616
11,2021,E01010232,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,12
12,2021,E01010232,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),270
13,2021,E01010232,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),206
14,2021,E01010232,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),124
15,2021,E01010232,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
16,2021,E01010195,2021 super output areas - lower layer,151,Total: All households,581
17,2021,E01010195,2021 super output areas - lower layer,151,One-person household,107
18,2021,E01010195,2021 super output areas - lower layer,151,Multi-person household,474
19,2021,E01010195,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,9
20,2021,E01010195,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),290
21,2021,E01010195,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),82
22,2021,E01010195,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),87
23,2021,E01010195,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),6
24,2021,E01010226,2021 super output areas - lower layer,151,Total: All households,922
25,2021,E01010226,2021 super output areas - lower layer,151,One-person household,452
26,2021,E01010226,2021 super output areas - lower layer,151,Multi-person household,470
27,2021,E01010226,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,10
28,2021,E01010226,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),295
29,2021,E01010226,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),73
30,2021,E01010226,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),78
31,2021,E01010226,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),14
32,2021,E01010229,2021 super output areas - lower layer,151,Total: All households,563
33,2021,E01010229,2021 super output areas - lower layer,151,One-person household,99
34,2021,E01010229,2021 super output areas - lower layer,151,Multi-person household,464
35,2021,E01010229,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,12
36,2021,E01010229,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),289
37,2021,E01010229,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),81
38,2021,E01010229,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),74
39,2021,E01010229,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
40,2021,E01010230,2021 super output areas - lower layer,151,Total: All households,756
41,2021,E01010230,2021 super output areas - lower layer,151,One-person household,241
42,2021,E01010230,2021 super output areas - lower layer,151,Multi-person household,515
43,2021,E01010230,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,16
44,2021,E01010230,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),292
45,2021,E01010230,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),122
46,2021,E01010230,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),75
47,2021,E01010230,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
48,2021,E01010231,2021 super output areas - lower layer,151,Total: All households,643
49,2021,E01010231,2021 super output areas - lower layer,151,One-person household,137
50,2021,E01010231,2021 super output areas - lower layer,151,Multi-person household,506
51,2021,E01010231,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,17
52,2021,E01010231,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),312
53,2021,E01010231,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),67
54,2021,E01010231,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),100
55,2021,E01010231,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
56,2021,E01010233,2021 super output areas - lower layer,151,Total: All households,810
57,2021,E01010233,2021 super output areas - lower layer,151,One-person household,222
58,2021,E01010233,2021 super output areas - lower layer,151,Multi-person household,588
59,2021,E01010233,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,9
60,2021,E01010233,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),329
61,2021,E01010233,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),137
62,2021,E01010233,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),102
63,2021,E01010233,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),11
64,2021,E01010108,2021 super output areas - lower layer,151,Total: All households,917
65,2021,E01010108,2021 super output areas - lower layer,151,One-person household,251
66,2021,E01010108,2021 super output areas - lower layer,151,Multi-person household,666
