,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DEP_6_NAME,OBS_VALUE
0,2021,E01011954,2021 super output areas - lower layer,151,Total: All households,963
1,2021,E01011954,2021 super output areas - lower layer,151,Household is not deprived in any dimension,389
2,2021,E01011954,2021 super output areas - lower layer,151,Household is deprived in one dimension,304
3,2021,E01011954,2021 super output areas - lower layer,151,Household is deprived in two dimensions,207
4,2021,E01011954,2021 super output areas - lower layer,151,Household is deprived in three dimensions,62
5,2021,E01011954,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
6,2021,E01011969,2021 super output areas - lower layer,151,Total: All households,603
7,2021,E01011969,2021 super output areas - lower layer,151,Household is not deprived in any dimension,306
8,2021,E01011969,2021 super output areas - lower layer,151,Household is deprived in one dimension,199
9,2021,E01011969,2021 super output areas - lower layer,151,Household is deprived in two dimensions,89
10,2021,E01011969,2021 super output areas - lower layer,151,Household is deprived in three dimensions,9
11,2021,E01011969,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
12,2021,E01011970,2021 super output areas - lower layer,151,Total: All households,488
13,2021,E01011970,2021 super output areas - lower layer,151,Household is not deprived in any dimension,251
14,2021,E01011970,2021 super output areas - lower layer,151,Household is deprived in one dimension,170
15,2021,E01011970,2021 super output areas - lower layer,151,Household is deprived in two dimensions,61
16,2021,E01011970,2021 super output areas - lower layer,151,Household is deprived in three dimensions,6
17,2021,E01011970,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
18,2021,E01011971,2021 super output areas - lower layer,151,Total: All households,519
19,2021,E01011971,2021 super output areas - lower layer,151,Household is not deprived in any dimension,325
20,2021,E01011971,2021 super output areas - lower layer,151,Household is deprived in one dimension,147
21,2021,E01011971,2021 super output areas - lower layer,151,Household is deprived in two dimensions,45
22,2021,E01011971,2021 super output areas - lower layer,151,Household is deprived in three dimensions,2
23,2021,E01011971,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
24,2021,E01033465,2021 super output areas - lower layer,151,Total: All households,740
25,2021,E01033465,2021 super output areas - lower layer,151,Household is not deprived in any dimension,459
26,2021,E01033465,2021 super output areas - lower layer,151,Household is deprived in one dimension,209
27,2021,E01033465,2021 super output areas - lower layer,151,Household is deprived in two dimensions,66
28,2021,E01033465,2021 super output areas - lower layer,151,Household is deprived in three dimensions,6
29,2021,E01033465,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
30,2021,E01033467,2021 super output areas - lower layer,151,Total: All households,1023
31,2021,E01033467,2021 super output areas - lower layer,151,Household is not deprived in any dimension,521
32,2021,E01033467,2021 super output areas - lower layer,151,Household is deprived in one dimension,307
33,2021,E01033467,2021 super output areas - lower layer,151,Household is deprived in two dimensions,160
34,2021,E01033467,2021 super output areas - lower layer,151,Household is deprived in three dimensions,35
35,2021,E01033467,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
36,2021,E01011952,2021 super output areas - lower layer,151,Total: All households,665
37,2021,E01011952,2021 super output areas - lower layer,151,Household is not deprived in any dimension,191
38,2021,E01011952,2021 super output areas - lower layer,151,Household is deprived in one dimension,237
39,2021,E01011952,2021 super output areas - lower layer,151,Household is deprived in two dimensions,179
40,2021,E01011952,2021 super output areas - lower layer,151,Household is deprived in three dimensions,53
41,2021,E01011952,2021 super output areas - lower layer,151,Household is deprived in four dimensions,5
42,2021,E01011953,2021 super output areas - lower layer,151,Total: All households,825
43,2021,E01011953,2021 super output areas - lower layer,151,Household is not deprived in any dimension,231
44,2021,E01011953,2021 super output areas - lower layer,151,Household is deprived in one dimension,282
45,2021,E01011953,2021 super output areas - lower layer,151,Household is deprived in two dimensions,227
46,2021,E01011953,2021 super output areas - lower layer,151,Household is deprived in three dimensions,83
47,2021,E01011953,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
48,2021,E01011991,2021 super output areas - lower layer,151,Total: All households,754
49,2021,E01011991,2021 super output areas - lower layer,151,Household is not deprived in any dimension,329
50,2021,E01011991,2021 super output areas - lower layer,151,Household is deprived in one dimension,245
51,2021,E01011991,2021 super output areas - lower layer,151,Household is deprived in two dimensions,140
52,2021,E01011991,2021 super output areas - lower layer,151,Household is deprived in three dimensions,37
53,2021,E01011991,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
54,2021,E01011992,2021 super output areas - lower layer,151,Total: All households,851
55,2021,E01011992,2021 super output areas - lower layer,151,Household is not deprived in any dimension,361
56,2021,E01011992,2021 super output areas - lower layer,151,Household is deprived in one dimension,268
57,2021,E01011992,2021 super output areas - lower layer,151,Household is deprived in two dimensions,164
58,2021,E01011992,2021 super output areas - lower layer,151,Household is deprived in three dimensions,57
59,2021,E01011992,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
60,2021,E01011993,2021 super output areas - lower layer,151,Total: All households,853
61,2021,E01011993,2021 super output areas - lower layer,151,Household is not deprived in any dimension,262
62,2021,E01011993,2021 super output areas - lower layer,151,Household is deprived in one dimension,314
63,2021,E01011993,2021 super output areas - lower layer,151,Household is deprived in two dimensions,200
64,2021,E01011993,2021 super output areas - lower layer,151,Household is deprived in three dimensions,72
65,2021,E01011993,2021 super output areas - lower layer,151,Household is deprived in four dimensions,5
66,2021,E01011994,2021 super output areas - lower layer,151,Total: All households,645
67,2021,E01011994,2021 super output areas - lower layer,151,Household is not deprived in any dimension,158
68,2021,E01011994,2021 super output areas - lower layer,151,Household is deprived in one dimension,219
69,2021,E01011994,2021 super output areas - lower layer,151,Household is deprived in two dimensions,163
70,2021,E01011994,2021 super output areas - lower layer,151,Household is deprived in three dimensions,101
71,2021,E01011994,2021 super output areas - lower layer,151,Household is deprived in four dimensions,4
72,2021,E01011955,2021 super output areas - lower layer,151,Total: All households,580
73,2021,E01011955,2021 super output areas - lower layer,151,Household is not deprived in any dimension,174
74,2021,E01011955,2021 super output areas - lower layer,151,Household is deprived in one dimension,195
75,2021,E01011955,2021 super output areas - lower layer,151,Household is deprived in two dimensions,150
76,2021,E01011955,2021 super output areas - lower layer,151,Household is deprived in three dimensions,61
77,2021,E01011955,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
78,2021,E01011957,2021 super output areas - lower layer,151,Total: All households,543
79,2021,E01011957,2021 super output areas - lower layer,151,Household is not deprived in any dimension,205
80,2021,E01011957,2021 super output areas - lower layer,151,Household is deprived in one dimension,187
81,2021,E01011957,2021 super output areas - lower layer,151,Household is deprived in two dimensions,122
82,2021,E01011957,2021 super output areas - lower layer,151,Household is deprived in three dimensions,26
83,2021,E01011957,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
84,2021,E01032540,2021 super output areas - lower layer,151,Total: All households,454
85,2021,E01032540,2021 super output areas - lower layer,151,Household is not deprived in any dimension,194
86,2021,E01032540,2021 super output areas - lower layer,151,Household is deprived in one dimension,161
87,2021,E01032540,2021 super output areas - lower layer,151,Household is deprived in two dimensions,83
88,2021,E01032540,2021 super output areas - lower layer,151,Household is deprived in three dimensions,14
89,2021,E01032540,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
90,2021,E01032541,2021 super output areas - lower layer,151,Total: All households,979
