,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_10_NAME,OBS_VALUE
0,2021,E01023017,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,847
1,2021,E01023017,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",104
2,2021,E01023017,2021 super output areas - lower layer,151,2. Professional occupations,118
3,2021,E01023017,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,76
4,2021,E01023017,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,89
5,2021,E01023017,2021 super output areas - lower layer,151,5. Skilled trades occupations,131
6,2021,E01023017,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",107
7,2021,E01023017,2021 super output areas - lower layer,151,7. Sales and customer service occupations,83
8,2021,E01023017,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",45
9,2021,E01023017,2021 super output areas - lower layer,151,9. Elementary occupations,94
10,2021,E01023018,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,513
11,2021,E01023018,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",57
12,2021,E01023018,2021 super output areas - lower layer,151,2. Professional occupations,60
13,2021,E01023018,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,47
14,2021,E01023018,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,45
15,2021,E01023018,2021 super output areas - lower layer,151,5. Skilled trades occupations,71
16,2021,E01023018,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",86
17,2021,E01023018,2021 super output areas - lower layer,151,7. Sales and customer service occupations,61
18,2021,E01023018,2021 super output areas - lower layer,151,"8. Process, plant and machine operatives",33
19,2021,E01023018,2021 super output areas - lower layer,151,9. Elementary occupations,53
20,2021,E01023019,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,736
21,2021,E01023019,2021 super output areas - lower layer,151,"1. Managers, directors and senior officials",68
22,2021,E01023019,2021 super output areas - lower layer,151,2. Professional occupations,101
23,2021,E01023019,2021 super output areas - lower layer,151,3. Associate professional and technical occupations,74
24,2021,E01023019,2021 super output areas - lower layer,151,4. Administrative and secretarial occupations,58
25,2021,E01023019,2021 super output areas - lower layer,151,5. Skilled trades occupations,108
26,2021,E01023019,2021 super output areas - lower layer,151,"6. Caring, leisure and other service occupations",119
