,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARER_7_NAME,OBS_VALUE
0,2021,E01025645,2021 super output areas - lower layer,151,Provides no unpaid care,1004
1,2021,E01025645,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,61
2,2021,E01025645,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,50
3,2021,E01025645,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,11
4,2021,E01025645,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,20
5,2021,E01025645,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,8
6,2021,E01025645,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,12
7,2021,E01025645,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,32
8,2021,E01025666,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1467
9,2021,E01025666,2021 super output areas - lower layer,151,Provides no unpaid care,1325
10,2021,E01025666,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,65
11,2021,E01025666,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,47
12,2021,E01025666,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,18
13,2021,E01025666,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,25
14,2021,E01025666,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,10
15,2021,E01025666,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,15
16,2021,E01025666,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,52
17,2021,E01025667,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1172
18,2021,E01025667,2021 super output areas - lower layer,151,Provides no unpaid care,1037
19,2021,E01025667,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,64
20,2021,E01025667,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,45
21,2021,E01025667,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,19
22,2021,E01025667,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,32
23,2021,E01025667,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,13
24,2021,E01025667,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,19
25,2021,E01025667,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,39
26,2021,E01025668,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2132
27,2021,E01025668,2021 super output areas - lower layer,151,Provides no unpaid care,1952
28,2021,E01025668,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,95
29,2021,E01025668,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,66
30,2021,E01025668,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,29
31,2021,E01025668,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,40
32,2021,E01025668,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,20
33,2021,E01025668,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,20
34,2021,E01025668,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,45
35,2021,E01025669,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2032
36,2021,E01025669,2021 super output areas - lower layer,151,Provides no unpaid care,1901
37,2021,E01025669,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,67
38,2021,E01025669,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,54
39,2021,E01025669,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,13
40,2021,E01025669,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,41
41,2021,E01025669,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,17
42,2021,E01025669,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,24
43,2021,E01025669,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,23
44,2021,E01025636,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1278
45,2021,E01025636,2021 super output areas - lower layer,151,Provides no unpaid care,1167
46,2021,E01025636,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,57
47,2021,E01025636,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,39
48,2021,E01025636,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,18
49,2021,E01025636,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,26
50,2021,E01025636,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,18
51,2021,E01025636,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,8
52,2021,E01025636,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,28
53,2021,E01025637,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1264
54,2021,E01025637,2021 super output areas - lower layer,151,Provides no unpaid care,1149
55,2021,E01025637,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,55
56,2021,E01025637,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,33
57,2021,E01025637,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,22
58,2021,E01025637,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,24
59,2021,E01025637,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,12
60,2021,E01025637,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,12
61,2021,E01025637,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,36
62,2021,E01025652,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1287
63,2021,E01025652,2021 super output areas - lower layer,151,Provides no unpaid care,1181
64,2021,E01025652,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,58
65,2021,E01025652,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,43
66,2021,E01025652,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,15
67,2021,E01025652,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,27
68,2021,E01025652,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,14
69,2021,E01025652,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,13
70,2021,E01025652,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,21
71,2021,E01025653,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1532
72,2021,E01025653,2021 super output areas - lower layer,151,Provides no unpaid care,1371
73,2021,E01025653,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,75
74,2021,E01025653,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,46
75,2021,E01025653,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,29
76,2021,E01025653,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,38
77,2021,E01025653,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,16
78,2021,E01025653,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,22
79,2021,E01025653,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,48
80,2021,E01025654,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1228
81,2021,E01025654,2021 super output areas - lower layer,151,Provides no unpaid care,1134
82,2021,E01025654,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,44
83,2021,E01025654,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,25
84,2021,E01025654,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,19
85,2021,E01025654,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,26
86,2021,E01025654,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,12
87,2021,E01025654,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,14
88,2021,E01025654,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,24
89,2021,E01025655,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1587
90,2021,E01025655,2021 super output areas - lower layer,151,Provides no unpaid care,1423
91,2021,E01025655,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,79
92,2021,E01025655,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,58
93,2021,E01025655,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,21
94,2021,E01025655,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,37
95,2021,E01025655,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,21
96,2021,E01025655,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,16
97,2021,E01025655,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,48
98,2021,E01025656,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1288
99,2021,E01025656,2021 super output areas - lower layer,151,Provides no unpaid care,1153
100,2021,E01025656,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,60
101,2021,E01025656,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,45
102,2021,E01025656,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,15
103,2021,E01025656,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,41
104,2021,E01025656,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,26
