,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARER_7_NAME,OBS_VALUE
0,2021,E01017393,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,12
1,2021,E01017393,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,13
2,2021,E01017393,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,40
3,2021,E01017442,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2607
4,2021,E01017442,2021 super output areas - lower layer,151,Provides no unpaid care,2415
5,2021,E01017442,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,90
6,2021,E01017442,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,65
7,2021,E01017442,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,25
8,2021,E01017442,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,32
9,2021,E01017442,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,15
10,2021,E01017442,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,17
11,2021,E01017442,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,70
12,2021,E01017443,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1514
13,2021,E01017443,2021 super output areas - lower layer,151,Provides no unpaid care,1394
14,2021,E01017443,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,53
15,2021,E01017443,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,40
16,2021,E01017443,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,13
17,2021,E01017443,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,29
18,2021,E01017443,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,12
19,2021,E01017443,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,17
20,2021,E01017443,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,38
21,2021,E01017446,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1686
22,2021,E01017446,2021 super output areas - lower layer,151,Provides no unpaid care,1528
23,2021,E01017446,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,85
24,2021,E01017446,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,57
25,2021,E01017446,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,28
26,2021,E01017446,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,27
27,2021,E01017446,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,13
28,2021,E01017446,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,14
29,2021,E01017446,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,46
30,2021,E01017447,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2415
31,2021,E01017447,2021 super output areas - lower layer,151,Provides no unpaid care,2221
32,2021,E01017447,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,104
33,2021,E01017447,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,81
34,2021,E01017447,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,23
35,2021,E01017447,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,32
36,2021,E01017447,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,16
37,2021,E01017447,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,16
38,2021,E01017447,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,58
39,2021,E01017449,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1998
40,2021,E01017449,2021 super output areas - lower layer,151,Provides no unpaid care,1848
41,2021,E01017449,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,90
42,2021,E01017449,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,67
43,2021,E01017449,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,23
44,2021,E01017449,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,21
45,2021,E01017449,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,8
46,2021,E01017449,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,13
47,2021,E01017449,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,39
48,2021,E01033188,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1419
49,2021,E01033188,2021 super output areas - lower layer,151,Provides no unpaid care,1297
50,2021,E01033188,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,71
51,2021,E01033188,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,52
52,2021,E01033188,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,19
53,2021,E01033188,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,19
54,2021,E01033188,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,11
55,2021,E01033188,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,8
56,2021,E01033188,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,32
57,2021,E01033189,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2644
58,2021,E01033189,2021 super output areas - lower layer,151,Provides no unpaid care,2457
59,2021,E01033189,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,106
