,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARER_7_NAME,OBS_VALUE
0,2021,E01002255,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,70
1,2021,E01002255,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,44
2,2021,E01002255,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,26
3,2021,E01002255,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,21
4,2021,E01002255,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,15
5,2021,E01002255,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,6
6,2021,E01002255,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,36
7,2021,E01002289,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1569
8,2021,E01002289,2021 super output areas - lower layer,151,Provides no unpaid care,1438
9,2021,E01002289,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,60
10,2021,E01002289,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,42
11,2021,E01002289,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,18
12,2021,E01002289,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,20
13,2021,E01002289,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,11
14,2021,E01002289,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,9
15,2021,E01002289,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,51
16,2021,E01002292,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1584
17,2021,E01002292,2021 super output areas - lower layer,151,Provides no unpaid care,1410
18,2021,E01002292,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,75
19,2021,E01002292,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,58
20,2021,E01002292,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,17
21,2021,E01002292,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,42
22,2021,E01002292,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,17
23,2021,E01002292,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,25
24,2021,E01002292,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,57
25,2021,E01002362,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1422
26,2021,E01002362,2021 super output areas - lower layer,151,Provides no unpaid care,1292
27,2021,E01002362,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,88
28,2021,E01002362,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,61
29,2021,E01002362,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,27
30,2021,E01002362,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,21
31,2021,E01002362,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,9
32,2021,E01002362,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,12
33,2021,E01002362,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,21
34,2021,E01002386,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1953
35,2021,E01002386,2021 super output areas - lower layer,151,Provides no unpaid care,1820
36,2021,E01002386,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,76
37,2021,E01002386,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,49
38,2021,E01002386,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,27
39,2021,E01002386,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,19
40,2021,E01002386,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,6
41,2021,E01002386,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,13
42,2021,E01002386,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,38
43,2021,E01002287,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1508
44,2021,E01002287,2021 super output areas - lower layer,151,Provides no unpaid care,1388
45,2021,E01002287,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,59
46,2021,E01002287,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,46
47,2021,E01002287,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,13
48,2021,E01002287,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,27
49,2021,E01002287,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,17
50,2021,E01002287,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,10
51,2021,E01002287,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,34
52,2021,E01002291,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1425
53,2021,E01002291,2021 super output areas - lower layer,151,Provides no unpaid care,1300
54,2021,E01002291,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,72
55,2021,E01002291,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,52
56,2021,E01002291,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,20
57,2021,E01002291,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,18
58,2021,E01002291,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,11
59,2021,E01002291,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,7
60,2021,E01002291,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,35
61,2021,E01002364,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1304
62,2021,E01002364,2021 super output areas - lower layer,151,Provides no unpaid care,1167
63,2021,E01002364,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,83
64,2021,E01002364,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,56
65,2021,E01002364,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,27
66,2021,E01002364,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,16
67,2021,E01002364,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,9
68,2021,E01002364,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,7
69,2021,E01002364,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,38
70,2021,E01002365,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1272
71,2021,E01002365,2021 super output areas - lower layer,151,Provides no unpaid care,1171
72,2021,E01002365,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,49
