,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_10_NAME,OBS_VALUE
0,2021,E02005879,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3746
1,2021,E02005879,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",342
2,2021,E02005879,2021 super output areas - middle layer,152,2. Professional occupations,615
3,2021,E02005879,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,546
4,2021,E02005879,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,361
5,2021,E02005879,2021 super output areas - middle layer,152,5. Skilled trades occupations,426
6,2021,E02005879,2021 super output areas - middle layer,152,"6. Caring, leisure and other service occupations",334
7,2021,E02005879,2021 super output areas - middle layer,152,7. Sales and customer service occupations,363
8,2021,E02005879,2021 super output areas - middle layer,152,"8. Process, plant and machine operatives",326
9,2021,E02005879,2021 super output areas - middle layer,152,9. Elementary occupations,433
10,2021,E02006835,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2935
11,2021,E02006835,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",317
12,2021,E02006835,2021 super output areas - middle layer,152,2. Professional occupations,573
13,2021,E02006835,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,343
14,2021,E02006835,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,297
15,2021,E02006835,2021 super output areas - middle layer,152,5. Skilled trades occupations,336
16,2021,E02006835,2021 super output areas - middle layer,152,"6. Caring, leisure and other service occupations",313
17,2021,E02006835,2021 super output areas - middle layer,152,7. Sales and customer service occupations,271
18,2021,E02006835,2021 super output areas - middle layer,152,"8. Process, plant and machine operatives",196
19,2021,E02006835,2021 super output areas - middle layer,152,9. Elementary occupations,289
20,2021,E02005880,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2651
21,2021,E02005880,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",219
22,2021,E02005880,2021 super output areas - middle layer,152,2. Professional occupations,249
23,2021,E02005880,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,243
