,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_10_NAME,OBS_VALUE
0,2021,E02000959,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4159
1,2021,E02000959,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",577
2,2021,E02000959,2021 super output areas - middle layer,152,2. Professional occupations,1058
3,2021,E02000959,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,706
4,2021,E02000959,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,284
5,2021,E02000959,2021 super output areas - middle layer,152,5. Skilled trades occupations,335
6,2021,E02000959,2021 super output areas - middle layer,152,"6. Caring, leisure and other service occupations",341
7,2021,E02000959,2021 super output areas - middle layer,152,7. Sales and customer service occupations,245
8,2021,E02000959,2021 super output areas - middle layer,152,"8. Process, plant and machine operatives",172
9,2021,E02000959,2021 super output areas - middle layer,152,9. Elementary occupations,441
10,2021,E02007083,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4890
11,2021,E02007083,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",1219
12,2021,E02007083,2021 super output areas - middle layer,152,2. Professional occupations,1653
13,2021,E02007083,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,985
14,2021,E02007083,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,302
15,2021,E02007083,2021 super output areas - middle layer,152,5. Skilled trades occupations,115
16,2021,E02007083,2021 super output areas - middle layer,152,"6. Caring, leisure and other service occupations",213
17,2021,E02007083,2021 super output areas - middle layer,152,7. Sales and customer service occupations,166
18,2021,E02007083,2021 super output areas - middle layer,152,"8. Process, plant and machine operatives",79
19,2021,E02007083,2021 super output areas - middle layer,152,9. Elementary occupations,158
20,2021,E02007084,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,5406
21,2021,E02007084,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",677
22,2021,E02007084,2021 super output areas - middle layer,152,2. Professional occupations,1389
23,2021,E02007084,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,962
24,2021,E02007084,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,365
25,2021,E02007084,2021 super output areas - middle layer,152,5. Skilled trades occupations,337
26,2021,E02007084,2021 super output areas - middle layer,152,"6. Caring, leisure and other service occupations",510
27,2021,E02007084,2021 super output areas - middle layer,152,7. Sales and customer service occupations,375
28,2021,E02007084,2021 super output areas - middle layer,152,"8. Process, plant and machine operatives",232
29,2021,E02007084,2021 super output areas - middle layer,152,9. Elementary occupations,559
30,2021,E02000960,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2934
31,2021,E02000960,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",911
32,2021,E02000960,2021 super output areas - middle layer,152,2. Professional occupations,929
33,2021,E02000960,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,474
34,2021,E02000960,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,209
35,2021,E02000960,2021 super output areas - middle layer,152,5. Skilled trades occupations,47
36,2021,E02000960,2021 super output areas - middle layer,152,"6. Caring, leisure and other service occupations",143
37,2021,E02000960,2021 super output areas - middle layer,152,7. Sales and customer service occupations,84
38,2021,E02000960,2021 super output areas - middle layer,152,"8. Process, plant and machine operatives",43
39,2021,E02000960,2021 super output areas - middle layer,152,9. Elementary occupations,94
40,2021,E02000961,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4601
41,2021,E02000961,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",1127
42,2021,E02000961,2021 super output areas - middle layer,152,2. Professional occupations,1349
43,2021,E02000961,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,770
44,2021,E02000961,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,301
45,2021,E02000961,2021 super output areas - middle layer,152,5. Skilled trades occupations,141
46,2021,E02000961,2021 super output areas - middle layer,152,"6. Caring, leisure and other service occupations",297
47,2021,E02000961,2021 super output areas - middle layer,152,7. Sales and customer service occupations,249
48,2021,E02000961,2021 super output areas - middle layer,152,"8. Process, plant and machine operatives",105
49,2021,E02000961,2021 super output areas - middle layer,152,9. Elementary occupations,262
50,2021,E02000962,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3667
51,2021,E02000962,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",1029
52,2021,E02000962,2021 super output areas - middle layer,152,2. Professional occupations,1214
53,2021,E02000962,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,614
54,2021,E02000962,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,219
55,2021,E02000962,2021 super output areas - middle layer,152,5. Skilled trades occupations,80
56,2021,E02000962,2021 super output areas - middle layer,152,"6. Caring, leisure and other service occupations",174
57,2021,E02000962,2021 super output areas - middle layer,152,7. Sales and customer service occupations,135
58,2021,E02000962,2021 super output areas - middle layer,152,"8. Process, plant and machine operatives",67
59,2021,E02000962,2021 super output areas - middle layer,152,9. Elementary occupations,135
60,2021,E02000963,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4531
61,2021,E02000963,2021 super output areas - middle layer,152,"1. Managers, directors and senior officials",561
62,2021,E02000963,2021 super output areas - middle layer,152,2. Professional occupations,941
63,2021,E02000963,2021 super output areas - middle layer,152,3. Associate professional and technical occupations,763
64,2021,E02000963,2021 super output areas - middle layer,152,4. Administrative and secretarial occupations,373
