,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E02005015,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,2534
1,2021,E02005015,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,103
2,2021,E02005015,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,17
3,2021,E02005015,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,86
4,2021,E02005015,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,684
5,2021,E02005015,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,297
6,2021,E02005015,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,387
7,2021,E02005015,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,148
8,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student,135
9,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,103
10,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,102
11,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,86
12,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,16
13,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
14,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
15,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
16,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,1
17,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
18,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
19,2021,E02005015,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,32
20,2021,E02005015,2021 super output areas - middle layer,152,Economically inactive,3026
21,2021,E02005015,2021 super output areas - middle layer,152,Economically inactive: Retired,1996
22,2021,E02005015,2021 super output areas - middle layer,152,Economically inactive: Student,283
23,2021,E02005015,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,302
24,2021,E02005015,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,284
25,2021,E02005015,2021 super output areas - middle layer,152,Economically inactive: Other,161
26,2021,E02005016,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6495
27,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students),3523
28,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,3355
29,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,2611
30,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,814
31,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,1797
32,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,103
33,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,22
34,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,81
35,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,641
36,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,310
37,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,331
38,2021,E02005016,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,168
39,2021,E02005016,2021 super output areas - middle layer,152,Economically active and a full-time student,84
40,2021,E02005016,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,61
41,2021,E02005016,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,58
42,2021,E02005016,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,54
43,2021,E02005016,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,4
44,2021,E02005016,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
45,2021,E02005016,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
46,2021,E02005016,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
