,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_10_NAME,OBS_VALUE
0,2021,E02005879,2021 super output areas - middle layer,152,Total: All usual residents,7323
1,2021,E02005879,2021 super output areas - middle layer,152,No religion,3976
2,2021,E02005879,2021 super output areas - middle layer,152,Christian,2627
3,2021,E02005879,2021 super output areas - middle layer,152,Buddhist,34
4,2021,E02005879,2021 super output areas - middle layer,152,Hindu,53
5,2021,E02005879,2021 super output areas - middle layer,152,Jewish,2
6,2021,E02005879,2021 super output areas - middle layer,152,Muslim,127
7,2021,E02005879,2021 super output areas - middle layer,152,Sikh,50
8,2021,E02005879,2021 super output areas - middle layer,152,Other religion,51
9,2021,E02005879,2021 super output areas - middle layer,152,Not answered,403
10,2021,E02006835,2021 super output areas - middle layer,152,Total: All usual residents,6093
11,2021,E02006835,2021 super output areas - middle layer,152,No religion,2964
12,2021,E02006835,2021 super output areas - middle layer,152,Christian,2514
13,2021,E02006835,2021 super output areas - middle layer,152,Buddhist,14
14,2021,E02006835,2021 super output areas - middle layer,152,Hindu,74
15,2021,E02006835,2021 super output areas - middle layer,152,Jewish,5
16,2021,E02006835,2021 super output areas - middle layer,152,Muslim,139
17,2021,E02006835,2021 super output areas - middle layer,152,Sikh,46
18,2021,E02006835,2021 super output areas - middle layer,152,Other religion,33
19,2021,E02006835,2021 super output areas - middle layer,152,Not answered,304
20,2021,E02005880,2021 super output areas - middle layer,152,Total: All usual residents,6411
21,2021,E02005880,2021 super output areas - middle layer,152,No religion,3066
22,2021,E02005880,2021 super output areas - middle layer,152,Christian,2941
23,2021,E02005880,2021 super output areas - middle layer,152,Buddhist,6
24,2021,E02005880,2021 super output areas - middle layer,152,Hindu,11
25,2021,E02005880,2021 super output areas - middle layer,152,Jewish,2
26,2021,E02005880,2021 super output areas - middle layer,152,Muslim,16
27,2021,E02005880,2021 super output areas - middle layer,152,Sikh,6
28,2021,E02005880,2021 super output areas - middle layer,152,Other religion,18
29,2021,E02005880,2021 super output areas - middle layer,152,Not answered,345
30,2021,E02005881,2021 super output areas - middle layer,152,Total: All usual residents,6233
31,2021,E02005881,2021 super output areas - middle layer,152,No religion,2931
32,2021,E02005881,2021 super output areas - middle layer,152,Christian,2864
33,2021,E02005881,2021 super output areas - middle layer,152,Buddhist,9
34,2021,E02005881,2021 super output areas - middle layer,152,Hindu,16
35,2021,E02005881,2021 super output areas - middle layer,152,Jewish,1
36,2021,E02005881,2021 super output areas - middle layer,152,Muslim,30
37,2021,E02005881,2021 super output areas - middle layer,152,Sikh,9
38,2021,E02005881,2021 super output areas - middle layer,152,Other religion,33
39,2021,E02005881,2021 super output areas - middle layer,152,Not answered,340
40,2021,E02005882,2021 super output areas - middle layer,152,Total: All usual residents,7832
41,2021,E02005882,2021 super output areas - middle layer,152,No religion,3528
42,2021,E02005882,2021 super output areas - middle layer,152,Christian,3793
43,2021,E02005882,2021 super output areas - middle layer,152,Buddhist,20
44,2021,E02005882,2021 super output areas - middle layer,152,Hindu,18
45,2021,E02005882,2021 super output areas - middle layer,152,Jewish,1
46,2021,E02005882,2021 super output areas - middle layer,152,Muslim,30
47,2021,E02005882,2021 super output areas - middle layer,152,Sikh,25
48,2021,E02005882,2021 super output areas - middle layer,152,Other religion,21
49,2021,E02005882,2021 super output areas - middle layer,152,Not answered,396
50,2021,E02005883,2021 super output areas - middle layer,152,Total: All usual residents,8316
51,2021,E02005883,2021 super output areas - middle layer,152,No religion,4076
52,2021,E02005883,2021 super output areas - middle layer,152,Christian,3641
53,2021,E02005883,2021 super output areas - middle layer,152,Buddhist,25
54,2021,E02005883,2021 super output areas - middle layer,152,Hindu,14
55,2021,E02005883,2021 super output areas - middle layer,152,Jewish,4
56,2021,E02005883,2021 super output areas - middle layer,152,Muslim,43
57,2021,E02005883,2021 super output areas - middle layer,152,Sikh,11
58,2021,E02005883,2021 super output areas - middle layer,152,Other religion,31
59,2021,E02005883,2021 super output areas - middle layer,152,Not answered,471
60,2021,E02005884,2021 super output areas - middle layer,152,Total: All usual residents,6091
61,2021,E02005884,2021 super output areas - middle layer,152,No religion,2780
62,2021,E02005884,2021 super output areas - middle layer,152,Christian,2917
63,2021,E02005884,2021 super output areas - middle layer,152,Buddhist,27
64,2021,E02005884,2021 super output areas - middle layer,152,Hindu,18
65,2021,E02005884,2021 super output areas - middle layer,152,Jewish,3
66,2021,E02005884,2021 super output areas - middle layer,152,Muslim,18
67,2021,E02005884,2021 super output areas - middle layer,152,Sikh,12
68,2021,E02005884,2021 super output areas - middle layer,152,Other religion,25
69,2021,E02005884,2021 super output areas - middle layer,152,Not answered,291
70,2021,E02005885,2021 super output areas - middle layer,152,Total: All usual residents,8908
71,2021,E02005885,2021 super output areas - middle layer,152,No religion,3942
72,2021,E02005885,2021 super output areas - middle layer,152,Christian,4265
73,2021,E02005885,2021 super output areas - middle layer,152,Buddhist,14
74,2021,E02005885,2021 super output areas - middle layer,152,Hindu,17
75,2021,E02005885,2021 super output areas - middle layer,152,Jewish,2
76,2021,E02005885,2021 super output areas - middle layer,152,Muslim,108
77,2021,E02005885,2021 super output areas - middle layer,152,Sikh,17
78,2021,E02005885,2021 super output areas - middle layer,152,Other religion,20
79,2021,E02005885,2021 super output areas - middle layer,152,Not answered,523
80,2021,E02005886,2021 super output areas - middle layer,152,Total: All usual residents,11431
81,2021,E02005886,2021 super output areas - middle layer,152,No religion,5320
82,2021,E02005886,2021 super output areas - middle layer,152,Christian,5228
83,2021,E02005886,2021 super output areas - middle layer,152,Buddhist,44
84,2021,E02005886,2021 super output areas - middle layer,152,Hindu,34
85,2021,E02005886,2021 super output areas - middle layer,152,Jewish,7
86,2021,E02005886,2021 super output areas - middle layer,152,Muslim,71
87,2021,E02005886,2021 super output areas - middle layer,152,Sikh,18
88,2021,E02005886,2021 super output areas - middle layer,152,Other religion,43
89,2021,E02005886,2021 super output areas - middle layer,152,Not answered,666
90,2021,E02005887,2021 super output areas - middle layer,152,Total: All usual residents,10179
91,2021,E02005887,2021 super output areas - middle layer,152,No religion,4316
92,2021,E02005887,2021 super output areas - middle layer,152,Christian,4802
93,2021,E02005887,2021 super output areas - middle layer,152,Buddhist,48
94,2021,E02005887,2021 super output areas - middle layer,152,Hindu,58
95,2021,E02005887,2021 super output areas - middle layer,152,Jewish,7
96,2021,E02005887,2021 super output areas - middle layer,152,Muslim,271
97,2021,E02005887,2021 super output areas - middle layer,152,Sikh,23
98,2021,E02005887,2021 super output areas - middle layer,152,Other religion,65
99,2021,E02005887,2021 super output areas - middle layer,152,Not answered,589
100,2021,E02005888,2021 super output areas - middle layer,152,Total: All usual residents,8438
101,2021,E02005888,2021 super output areas - middle layer,152,No religion,4082
102,2021,E02005888,2021 super output areas - middle layer,152,Christian,3660
103,2021,E02005888,2021 super output areas - middle layer,152,Buddhist,11
104,2021,E02005888,2021 super output areas - middle layer,152,Hindu,13
105,2021,E02005888,2021 super output areas - middle layer,152,Jewish,3
106,2021,E02005888,2021 super output areas - middle layer,152,Muslim,141
107,2021,E02005888,2021 super output areas - middle layer,152,Sikh,11
108,2021,E02005888,2021 super output areas - middle layer,152,Other religion,40
109,2021,E02005888,2021 super output areas - middle layer,152,Not answered,477
110,2021,E02005889,2021 super output areas - middle layer,152,Total: All usual residents,10684
111,2021,E02005889,2021 super output areas - middle layer,152,No religion,4614
112,2021,E02005889,2021 super output areas - middle layer,152,Christian,4986
113,2021,E02005889,2021 super output areas - middle layer,152,Buddhist,29
114,2021,E02005889,2021 super output areas - middle layer,152,Hindu,46
115,2021,E02005889,2021 super output areas - middle layer,152,Jewish,3
116,2021,E02005889,2021 super output areas - middle layer,152,Muslim,285
117,2021,E02005889,2021 super output areas - middle layer,152,Sikh,14
118,2021,E02005889,2021 super output areas - middle layer,152,Other religion,73
119,2021,E02005889,2021 super output areas - middle layer,152,Not answered,634
120,2021,E02005890,2021 super output areas - middle layer,152,Total: All usual residents,6568
121,2021,E02005890,2021 super output areas - middle layer,152,No religion,2859
122,2021,E02005890,2021 super output areas - middle layer,152,Christian,3306
123,2021,E02005890,2021 super output areas - middle layer,152,Buddhist,11
124,2021,E02005890,2021 super output areas - middle layer,152,Hindu,8
125,2021,E02005890,2021 super output areas - middle layer,152,Jewish,0
126,2021,E02005890,2021 super output areas - middle layer,152,Muslim,33
127,2021,E02005890,2021 super output areas - middle layer,152,Sikh,15
128,2021,E02005890,2021 super output areas - middle layer,152,Other religion,15
