,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_58_NAME,OBS_VALUE
0,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
1,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
2,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Confucianist,0
3,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Deist,0
4,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Druid,1
5,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Druze,0
6,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Eckankar,0
7,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Heathen,0
8,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Jain,0
9,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Mixed Religion,0
10,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Mysticism,0
11,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Native American Church,0
12,2021,W02000368,2021 super output areas - middle layer,152,Other religion: New Age,0
13,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Occult,0
14,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Other religions,2
15,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Own Belief System,0
16,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Pagan,6
17,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Pantheism,0
18,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Rastafarian,0
19,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Ravidassia,0
20,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Reconstructionist,0
21,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Satanism,0
22,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Scientology,0
23,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Shamanism,0
24,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Shintoism,0
25,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Spiritual,2
26,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Spiritualist,2
27,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Taoist,0
28,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Theism,0
29,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Thelemite,0
30,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Traditional African Religion,0
31,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Unification Church,0
32,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Universalist,0
33,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Valmiki,0
34,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Vodun,0
35,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Wicca,0
36,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Witchcraft,0
37,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Yazidi ,0
38,2021,W02000368,2021 super output areas - middle layer,152,Other religion: Zoroastrian,1
39,2021,W02000368,2021 super output areas - middle layer,152,Religion not stated,308
40,2021,W02000369,2021 super output areas - middle layer,152,Total: All Usual Residents,9793
41,2021,W02000369,2021 super output areas - middle layer,152,Christian,4433
42,2021,W02000369,2021 super output areas - middle layer,152,Buddhist,37
43,2021,W02000369,2021 super output areas - middle layer,152,Hindu,267
44,2021,W02000369,2021 super output areas - middle layer,152,Jewish,16
45,2021,W02000369,2021 super output areas - middle layer,152,Muslim ,622
46,2021,W02000369,2021 super output areas - middle layer,152,Sikh,25
47,2021,W02000369,2021 super output areas - middle layer,152,No religion,3775
48,2021,W02000369,2021 super output areas - middle layer,152,No religion: Agnostic,5
49,2021,W02000369,2021 super output areas - middle layer,152,No religion: Atheist,1
50,2021,W02000369,2021 super output areas - middle layer,152,No religion: Free Thinker,0
