,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETH_20_NAME,OBS_VALUE
0,2021,E02001913,2021 super output areas - middle layer,152,Total: All usual residents,7442
1,2021,E02001913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh",1641
2,2021,E02001913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Bangladeshi",81
3,2021,E02001913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Chinese",347
4,2021,E02001913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indian",593
5,2021,E02001913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Pakistani",384
6,2021,E02001913,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Asian",236
7,2021,E02001913,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African",794
8,2021,E02001913,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: African",514
9,2021,E02001913,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",202
10,2021,E02001913,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: Other Black",78
11,2021,E02001913,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups,385
12,2021,E02001913,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Asian,99
13,2021,E02001913,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black African,29
14,2021,E02001913,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black Caribbean,144
15,2021,E02001913,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,113
16,2021,E02001913,2021 super output areas - middle layer,152,White,4170
17,2021,E02001913,2021 super output areas - middle layer,152,"White: English, Welsh, Scottish, Northern Irish or British",3473
18,2021,E02001913,2021 super output areas - middle layer,152,White: Irish,152
19,2021,E02001913,2021 super output areas - middle layer,152,White: Gypsy or Irish Traveller,6
20,2021,E02001913,2021 super output areas - middle layer,152,White: Roma,5
21,2021,E02001913,2021 super output areas - middle layer,152,White: Other White,534
22,2021,E02001913,2021 super output areas - middle layer,152,Other ethnic group,452
23,2021,E02001913,2021 super output areas - middle layer,152,Other ethnic group: Arab,193
24,2021,E02001913,2021 super output areas - middle layer,152,Other ethnic group: Any other ethnic group,259
25,2021,E02001914,2021 super output areas - middle layer,152,Total: All usual residents,7059
26,2021,E02001914,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh",3220
27,2021,E02001914,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Bangladeshi",154
28,2021,E02001914,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Chinese",56
29,2021,E02001914,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indian",551
30,2021,E02001914,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Pakistani",2166
31,2021,E02001914,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Asian",293
32,2021,E02001914,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African",420
33,2021,E02001914,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: African",162
34,2021,E02001914,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",178
35,2021,E02001914,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: Other Black",80
36,2021,E02001914,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups,326
37,2021,E02001914,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Asian,103
38,2021,E02001914,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black African,21
39,2021,E02001914,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black Caribbean,91
40,2021,E02001914,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,111
41,2021,E02001914,2021 super output areas - middle layer,152,White,2244
42,2021,E02001914,2021 super output areas - middle layer,152,"White: English, Welsh, Scottish, Northern Irish or British",1876
43,2021,E02001914,2021 super output areas - middle layer,152,White: Irish,76
44,2021,E02001914,2021 super output areas - middle layer,152,White: Gypsy or Irish Traveller,0
45,2021,E02001914,2021 super output areas - middle layer,152,White: Roma,4
46,2021,E02001914,2021 super output areas - middle layer,152,White: Other White,288
47,2021,E02001914,2021 super output areas - middle layer,152,Other ethnic group,849
48,2021,E02001914,2021 super output areas - middle layer,152,Other ethnic group: Arab,506
49,2021,E02001914,2021 super output areas - middle layer,152,Other ethnic group: Any other ethnic group,343
50,2021,E02001915,2021 super output areas - middle layer,152,Total: All usual residents,11960
51,2021,E02001915,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh",3214
52,2021,E02001915,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Bangladeshi",295
53,2021,E02001915,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Chinese",80
54,2021,E02001915,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indian",847
55,2021,E02001915,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Pakistani",1772
56,2021,E02001915,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Asian",220
57,2021,E02001915,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African",673
58,2021,E02001915,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: African",288
59,2021,E02001915,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",307
60,2021,E02001915,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh, Caribbean or African: Other Black",78
61,2021,E02001915,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups,609
62,2021,E02001915,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Asian,203
63,2021,E02001915,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black African,18
64,2021,E02001915,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black Caribbean,272
65,2021,E02001915,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,116
66,2021,E02001915,2021 super output areas - middle layer,152,White,7002
