,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E02005479,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,309
1,2021,E02005479,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,205
2,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student,105
3,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,72
4,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,71
5,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,57
6,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,14
7,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
8,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
9,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
10,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,1
11,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
12,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
13,2021,E02005479,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,33
14,2021,E02005479,2021 super output areas - middle layer,152,Economically inactive,2970
15,2021,E02005479,2021 super output areas - middle layer,152,Economically inactive: Retired,2051
16,2021,E02005479,2021 super output areas - middle layer,152,Economically inactive: Student,270
17,2021,E02005479,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,265
18,2021,E02005479,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,190
19,2021,E02005479,2021 super output areas - middle layer,152,Economically inactive: Other,194
20,2021,E02005480,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5561
21,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students),3336
22,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,3112
23,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,2734
24,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,771
25,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,1963
26,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,40
27,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,11
28,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,29
29,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,338
30,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,140
31,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,198
32,2021,E02005480,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,224
33,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student,105
34,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,76
35,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,76
36,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,65
37,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,11
38,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
39,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
40,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
41,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,0
42,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,0
43,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
44,2021,E02005480,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,29
45,2021,E02005480,2021 super output areas - middle layer,152,Economically inactive,2120
46,2021,E02005480,2021 super output areas - middle layer,152,Economically inactive: Retired,950
47,2021,E02005480,2021 super output areas - middle layer,152,Economically inactive: Student,274
48,2021,E02005480,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,380
49,2021,E02005480,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,328
50,2021,E02005480,2021 super output areas - middle layer,152,Economically inactive: Other,188
51,2021,E02005481,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9957
52,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students),6510
53,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,6164
54,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,5340
55,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,1200
56,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,4140
57,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,110
58,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,34
59,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,76
60,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,714
61,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,302
62,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,412
63,2021,E02005481,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,346
64,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student,166
65,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,131
66,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,128
67,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,93
68,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,35
69,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
70,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
71,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
72,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,3
73,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
74,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,1
75,2021,E02005481,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,35
76,2021,E02005481,2021 super output areas - middle layer,152,Economically inactive,3281
77,2021,E02005481,2021 super output areas - middle layer,152,Economically inactive: Retired,1774
78,2021,E02005481,2021 super output areas - middle layer,152,Economically inactive: Student,372
79,2021,E02005481,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,429
80,2021,E02005481,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,393
81,2021,E02005481,2021 super output areas - middle layer,152,Economically inactive: Other,313
82,2021,E02005482,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8071
83,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students),4846
84,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,4710
85,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,3813
86,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,1002
87,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,2811
88,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,138
89,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,23
90,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,115
91,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,759
92,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,329
93,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,430
94,2021,E02005482,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,136
95,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student,112
96,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,76
97,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,74
98,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,63
99,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,11
100,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
101,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
102,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
103,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,2
104,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
105,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
106,2021,E02005482,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,36
107,2021,E02005482,2021 super output areas - middle layer,152,Economically inactive,3113
108,2021,E02005482,2021 super output areas - middle layer,152,Economically inactive: Retired,2279
109,2021,E02005482,2021 super output areas - middle layer,152,Economically inactive: Student,229
110,2021,E02005482,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,264
111,2021,E02005482,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,199
112,2021,E02005482,2021 super output areas - middle layer,152,Economically inactive: Other,142
113,2021,E02005483,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6663
114,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students),3788
115,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,3660
116,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,2929
117,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,751
118,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,2178
119,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,121
120,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,28
121,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,93
122,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,610
123,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,283
124,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,327
125,2021,E02005483,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,128
126,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student,92
127,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,73
128,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,71
129,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,56
130,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,15
131,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
132,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
133,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
134,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,2
135,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
136,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
137,2021,E02005483,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,19
138,2021,E02005483,2021 super output areas - middle layer,152,Economically inactive,2783
139,2021,E02005483,2021 super output areas - middle layer,152,Economically inactive: Retired,1954
140,2021,E02005483,2021 super output areas - middle layer,152,Economically inactive: Student,208
141,2021,E02005483,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,273
142,2021,E02005483,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,220
143,2021,E02005483,2021 super output areas - middle layer,152,Economically inactive: Other,128
144,2021,E02005484,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6002
145,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students),3504
146,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,3401
147,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,2689
148,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,646
149,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,2043
150,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,111
151,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,24
152,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,87
153,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,601
154,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,263
155,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,338
156,2021,E02005484,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,103
157,2021,E02005484,2021 super output areas - middle layer,152,Economically active and a full-time student,63
