,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E02006080,2021 super output areas - middle layer,152,Single family household,1735
1,2021,E02006080,2021 super output areas - middle layer,152,Single family household: All aged 66 years and over,352
2,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple,945
3,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: No children,393
4,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: Dependent children,409
5,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: All children non-dependent,143
6,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family,247
7,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: No children,112
8,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: With dependent children,114
9,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: All children non-dependent,21
10,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Lone parent family,181
11,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Lone parent family: With dependent children,92
12,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Lone parent family: All children non-dependent,89
13,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Other single family household,10
14,2021,E02006080,2021 super output areas - middle layer,152,Single family household: Other single family household: Other family composition,10
15,2021,E02006080,2021 super output areas - middle layer,152,Other household types,117
16,2021,E02006080,2021 super output areas - middle layer,152,Other household types: With dependent children,47
17,2021,E02006080,2021 super output areas - middle layer,152,"Other household types: Other, including all full-time students and all aged 66 years and over",70
18,2021,E02006081,2021 super output areas - middle layer,152,Total: All households,2484
19,2021,E02006081,2021 super output areas - middle layer,152,One-person household,636
20,2021,E02006081,2021 super output areas - middle layer,152,One-person household: Aged 66 years and over,392
21,2021,E02006081,2021 super output areas - middle layer,152,One-person household: Other,244
22,2021,E02006081,2021 super output areas - middle layer,152,Single family household,1732
23,2021,E02006081,2021 super output areas - middle layer,152,Single family household: All aged 66 years and over,439
24,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple,875
25,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: No children,407
26,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: Dependent children,322
27,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: All children non-dependent,146
28,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family,236
29,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: No children,113
30,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: With dependent children,111
31,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: All children non-dependent,12
32,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Lone parent family,171
33,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Lone parent family: With dependent children,104
34,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Lone parent family: All children non-dependent,67
35,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Other single family household,11
36,2021,E02006081,2021 super output areas - middle layer,152,Single family household: Other single family household: Other family composition,11
37,2021,E02006081,2021 super output areas - middle layer,152,Other household types,116
38,2021,E02006081,2021 super output areas - middle layer,152,Other household types: With dependent children,59
39,2021,E02006081,2021 super output areas - middle layer,152,"Other household types: Other, including all full-time students and all aged 66 years and over",57
40,2021,E02006082,2021 super output areas - middle layer,152,Total: All households,3148
41,2021,E02006082,2021 super output areas - middle layer,152,One-person household,920
42,2021,E02006082,2021 super output areas - middle layer,152,One-person household: Aged 66 years and over,469
43,2021,E02006082,2021 super output areas - middle layer,152,One-person household: Other,451
44,2021,E02006082,2021 super output areas - middle layer,152,Single family household,2118
45,2021,E02006082,2021 super output areas - middle layer,152,Single family household: All aged 66 years and over,487
46,2021,E02006082,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple,987
47,2021,E02006082,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: No children,429
48,2021,E02006082,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: Dependent children,366
49,2021,E02006082,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: All children non-dependent,192
