,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELIGION_58_NAME,OBS_VALUE
0,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
1,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
2,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Confucianist,0
3,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Deist,1
4,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Druid,0
5,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Druze,1
6,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Eckankar,1
7,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Heathen,0
8,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Jain,3
9,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Mixed Religion,6
10,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Mysticism,0
11,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Native American Church,0
12,2021,E02000552,2021 super output areas - middle layer,152,Other religion: New Age,0
13,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Occult,0
14,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Other religions,9
15,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Own Belief System,0
16,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Pagan,4
17,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Pantheism,0
18,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Rastafarian,1
19,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Ravidassia,9
20,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Reconstructionist,0
21,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Satanism,1
22,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Scientology,0
23,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Shamanism,10
24,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Shintoism,0
25,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Spiritual,2
26,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Spiritualist,0
27,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Taoist,0
28,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Theism,0
29,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Thelemite,0
30,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Traditional African Religion,0
31,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Unification Church,0
32,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Universalist,0
33,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Valmiki,0
34,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Vodun,0
35,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Wicca,3
36,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Witchcraft,0
37,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Yazidi ,0
38,2021,E02000552,2021 super output areas - middle layer,152,Other religion: Zoroastrian,1
39,2021,E02000552,2021 super output areas - middle layer,152,Religion not stated,583
40,2021,E02000553,2021 super output areas - middle layer,152,Total: All Usual Residents,7114
41,2021,E02000553,2021 super output areas - middle layer,152,Christian,3129
42,2021,E02000553,2021 super output areas - middle layer,152,Buddhist,74
43,2021,E02000553,2021 super output areas - middle layer,152,Hindu,373
44,2021,E02000553,2021 super output areas - middle layer,152,Jewish,9
45,2021,E02000553,2021 super output areas - middle layer,152,Muslim ,979
46,2021,E02000553,2021 super output areas - middle layer,152,Sikh,228
47,2021,E02000553,2021 super output areas - middle layer,152,No religion,1869
48,2021,E02000553,2021 super output areas - middle layer,152,No religion: Agnostic,2
49,2021,E02000553,2021 super output areas - middle layer,152,No religion: Atheist,1
50,2021,E02000553,2021 super output areas - middle layer,152,No religion: Free Thinker,0
51,2021,E02000553,2021 super output areas - middle layer,152,No religion: Humanist,1
52,2021,E02000553,2021 super output areas - middle layer,152,No religion: No religion,1865
53,2021,E02000553,2021 super output areas - middle layer,152,No religion: Realist,0
54,2021,E02000553,2021 super output areas - middle layer,152,Other religion,46
55,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Alevi,3
56,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Animism,0
57,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Baha'i,1
58,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Believe in God,2
59,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Brahma Kumari,0
60,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Chinese Religion,0
61,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Church of All Religion,0
62,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Confucianist,0
63,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Deist,0
64,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Druid,0
65,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Druze,0
66,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Eckankar,0
67,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Heathen,0
68,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Jain,2
69,2021,E02000553,2021 super output areas - middle layer,152,Other religion: Mixed Religion,4
