,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_EASTAT_20_NAME,OBS_VALUE
0,2021,E02006645,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
1,2021,E02006645,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,1
2,2021,E02006645,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,2
3,2021,E02006645,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
4,2021,E02006645,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,0
5,2021,E02006645,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,22
6,2021,E02006645,2021 super output areas - middle layer,152,Economically inactive,2285
7,2021,E02006645,2021 super output areas - middle layer,152,Economically inactive: Retired,1531
8,2021,E02006645,2021 super output areas - middle layer,152,Economically inactive: Student,234
9,2021,E02006645,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,254
10,2021,E02006645,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,158
11,2021,E02006645,2021 super output areas - middle layer,152,Economically inactive: Other,108
12,2021,E02006646,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6547
13,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students),4222
14,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,4119
15,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,3381
16,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,819
17,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,2562
18,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,109
19,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,29
20,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,80
21,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,629
22,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,251
23,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,378
24,2021,E02006646,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,103
25,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student,102
26,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment,86
27,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Employee,81
28,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Part-time,64
29,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Employee: Full-time,17
30,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed with employees,0
31,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Part-time,0
32,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed with employees: Full-time,0
33,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student:In employment:Self-employed without employees,5
34,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Part-time,2
35,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student: In employment: Self-employed without employees: Full-time,3
36,2021,E02006646,2021 super output areas - middle layer,152,Economically active and a full-time student: Unemployed,16
37,2021,E02006646,2021 super output areas - middle layer,152,Economically inactive,2223
38,2021,E02006646,2021 super output areas - middle layer,152,Economically inactive: Retired,1480
39,2021,E02006646,2021 super output areas - middle layer,152,Economically inactive: Student,199
40,2021,E02006646,2021 super output areas - middle layer,152,Economically inactive: Looking after home or family,221
41,2021,E02006646,2021 super output areas - middle layer,152,Economically inactive: Long-term sick or disabled,189
42,2021,E02006646,2021 super output areas - middle layer,152,Economically inactive: Other,134
43,2021,E02006647,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5128
44,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students),3024
45,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment,2939
46,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Employee,2110
47,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Part-time,562
48,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Employee: Full-time,1548
49,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed with employees,146
50,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,21
51,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,125
52,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students):In employment:Self-employed without employees,683
53,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,337
54,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,346
55,2021,E02006647,2021 super output areas - middle layer,152,Economically active (excluding full-time students): Unemployed,85
56,2021,E02006647,2021 super output areas - middle layer,152,Economically active and a full-time student,62
