,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHCOMP_15_NAME,OBS_VALUE
0,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family,246
1,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: No children,84
2,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: With dependent children,132
3,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: All children non-dependent,30
4,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Lone parent family,672
5,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Lone parent family: With dependent children,427
6,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Lone parent family: All children non-dependent,245
7,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Other single family household,46
8,2021,E02000513,2021 super output areas - middle layer,152,Single family household: Other single family household: Other family composition,46
9,2021,E02000513,2021 super output areas - middle layer,152,Other household types,368
10,2021,E02000513,2021 super output areas - middle layer,152,Other household types: With dependent children,216
11,2021,E02000513,2021 super output areas - middle layer,152,"Other household types: Other, including all full-time students and all aged 66 years and over",152
12,2021,E02000514,2021 super output areas - middle layer,152,Total: All households,3176
13,2021,E02000514,2021 super output areas - middle layer,152,One-person household,496
14,2021,E02000514,2021 super output areas - middle layer,152,One-person household: Aged 66 years and over,208
15,2021,E02000514,2021 super output areas - middle layer,152,One-person household: Other,288
16,2021,E02000514,2021 super output areas - middle layer,152,Single family household,2033
17,2021,E02000514,2021 super output areas - middle layer,152,Single family household: All aged 66 years and over,169
18,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple,1315
19,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: No children,203
20,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: Dependent children,802
21,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Married or civil partnership couple: All children non-dependent,310
22,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family,142
23,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: No children,48
24,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: With dependent children,79
25,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Cohabiting couple family: All children non-dependent,15
26,2021,E02000514,2021 super output areas - middle layer,152,Single family household: Lone parent family,370
