,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02006488,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,15
1,2011,E02006488,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,9
2,2011,E02006488,2011 super output areas - middle layer,297,Unemployed: Never worked,4
3,2011,E02006488,2011 super output areas - middle layer,297,Long-term unemployed,20
4,2011,E02006489,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,3061
5,2011,E02006489,2011 super output areas - middle layer,297,Economically active,2073
6,2011,E02006489,2011 super output areas - middle layer,297,Economically active: In employment,1871
7,2011,E02006489,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,685
8,2011,E02006489,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,1088
9,2011,E02006489,2011 super output areas - middle layer,297,Economically active: Self-employed,98
10,2011,E02006489,2011 super output areas - middle layer,297,Economically active: Unemployed,121
11,2011,E02006489,2011 super output areas - middle layer,297,Economically active: Full-time student,81
12,2011,E02006489,2011 super output areas - middle layer,297,Economically Inactive,988
13,2011,E02006489,2011 super output areas - middle layer,297,Economically inactive: Retired,453
14,2011,E02006489,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),99
15,2011,E02006489,2011 super output areas - middle layer,297,Economically inactive: Looking after home or family,224
16,2011,E02006489,2011 super output areas - middle layer,297,Economically inactive: Long-term sick or disabled,147
17,2011,E02006489,2011 super output areas - middle layer,297,Economically inactive: Other,65
18,2011,E02006489,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,33
19,2011,E02006489,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,18
20,2011,E02006489,2011 super output areas - middle layer,297,Unemployed: Never worked,16
21,2011,E02006489,2011 super output areas - middle layer,297,Long-term unemployed,54
22,2011,E02006490,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,2749
23,2011,E02006490,2011 super output areas - middle layer,297,Economically active,1824
24,2011,E02006490,2011 super output areas - middle layer,297,Economically active: In employment,1633
25,2011,E02006490,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,620
26,2011,E02006490,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,940
27,2011,E02006490,2011 super output areas - middle layer,297,Economically active: Self-employed,73
28,2011,E02006490,2011 super output areas - middle layer,297,Economically active: Unemployed,102
29,2011,E02006490,2011 super output areas - middle layer,297,Economically active: Full-time student,89
30,2011,E02006490,2011 super output areas - middle layer,297,Economically Inactive,925
31,2011,E02006490,2011 super output areas - middle layer,297,Economically inactive: Retired,454
32,2011,E02006490,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),93
33,2011,E02006490,2011 super output areas - middle layer,297,Economically inactive: Looking after home or family,202
34,2011,E02006490,2011 super output areas - middle layer,297,Economically inactive: Long-term sick or disabled,112
35,2011,E02006490,2011 super output areas - middle layer,297,Economically inactive: Other,64
36,2011,E02006490,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,27
37,2011,E02006490,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,14
38,2011,E02006490,2011 super output areas - middle layer,297,Unemployed: Never worked,13
39,2011,E02006490,2011 super output areas - middle layer,297,Long-term unemployed,45
40,2011,E02006806,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,2900
41,2011,E02006806,2011 super output areas - middle layer,297,Economically active,1920
42,2011,E02006806,2011 super output areas - middle layer,297,Economically active: In employment,1721
43,2011,E02006806,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,650
44,2011,E02006806,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,966
45,2011,E02006806,2011 super output areas - middle layer,297,Economically active: Self-employed,105
46,2011,E02006806,2011 super output areas - middle layer,297,Economically active: Unemployed,116
47,2011,E02006806,2011 super output areas - middle layer,297,Economically active: Full-time student,83
48,2011,E02006806,2011 super output areas - middle layer,297,Economically Inactive,980
49,2011,E02006806,2011 super output areas - middle layer,297,Economically inactive: Retired,499
50,2011,E02006806,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),117
