,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02002559,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,3206
1,2011,E02002559,2011 super output areas - middle layer,297,Economically active,2571
2,2011,E02002559,2011 super output areas - middle layer,297,Economically active: In employment,2409
3,2011,E02002559,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,138
4,2011,E02002559,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,1732
5,2011,E02002559,2011 super output areas - middle layer,297,Economically active: Self-employed,539
6,2011,E02002559,2011 super output areas - middle layer,297,Economically active: Unemployed,91
7,2011,E02002559,2011 super output areas - middle layer,297,Economically active: Full-time student,71
8,2011,E02002559,2011 super output areas - middle layer,297,Economically Inactive,635
9,2011,E02002559,2011 super output areas - middle layer,297,Economically inactive: Retired,427
10,2011,E02002559,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),107
11,2011,E02002559,2011 super output areas - middle layer,297,Economically inactive: Looking after home or family,15
12,2011,E02002559,2011 super output areas - middle layer,297,Economically inactive: Long-term sick or disabled,59
13,2011,E02002559,2011 super output areas - middle layer,297,Economically inactive: Other,27
14,2011,E02002559,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,32
15,2011,E02002559,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,26
16,2011,E02002559,2011 super output areas - middle layer,297,Unemployed: Never worked,10
17,2011,E02002559,2011 super output areas - middle layer,297,Long-term unemployed,31
18,2011,E02002560,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,2224
19,2011,E02002560,2011 super output areas - middle layer,297,Economically active,1733
20,2011,E02002560,2011 super output areas - middle layer,297,Economically active: In employment,1549
21,2011,E02002560,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,123
22,2011,E02002560,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,1207
23,2011,E02002560,2011 super output areas - middle layer,297,Economically active: Self-employed,219
24,2011,E02002560,2011 super output areas - middle layer,297,Economically active: Unemployed,117
25,2011,E02002560,2011 super output areas - middle layer,297,Economically active: Full-time student,67
26,2011,E02002560,2011 super output areas - middle layer,297,Economically Inactive,491
27,2011,E02002560,2011 super output areas - middle layer,297,Economically inactive: Retired,324
28,2011,E02002560,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),80
29,2011,E02002560,2011 super output areas - middle layer,297,Economically inactive: Looking after home or family,14
30,2011,E02002560,2011 super output areas - middle layer,297,Economically inactive: Long-term sick or disabled,57
31,2011,E02002560,2011 super output areas - middle layer,297,Economically inactive: Other,16
32,2011,E02002560,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,34
33,2011,E02002560,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,22
34,2011,E02002560,2011 super output areas - middle layer,297,Unemployed: Never worked,14
35,2011,E02002560,2011 super output areas - middle layer,297,Long-term unemployed,39
36,2011,E02002561,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,2109
37,2011,E02002561,2011 super output areas - middle layer,297,Economically active,1578
38,2011,E02002561,2011 super output areas - middle layer,297,Economically active: In employment,1429
39,2011,E02002561,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,125
40,2011,E02002561,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,1128
41,2011,E02002561,2011 super output areas - middle layer,297,Economically active: Self-employed,176
42,2011,E02002561,2011 super output areas - middle layer,297,Economically active: Unemployed,101
43,2011,E02002561,2011 super output areas - middle layer,297,Economically active: Full-time student,48
44,2011,E02002561,2011 super output areas - middle layer,297,Economically Inactive,531
45,2011,E02002561,2011 super output areas - middle layer,297,Economically inactive: Retired,362
46,2011,E02002561,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),76
47,2011,E02002561,2011 super output areas - middle layer,297,Economically inactive: Looking after home or family,11
48,2011,E02002561,2011 super output areas - middle layer,297,Economically inactive: Long-term sick or disabled,69
49,2011,E02002561,2011 super output areas - middle layer,297,Economically inactive: Other,13
50,2011,E02002561,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,22
51,2011,E02002561,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,34
52,2011,E02002561,2011 super output areas - middle layer,297,Unemployed: Never worked,8
53,2011,E02002561,2011 super output areas - middle layer,297,Long-term unemployed,34
54,2011,E02002562,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,2209
55,2011,E02002562,2011 super output areas - middle layer,297,Economically active,1622
56,2011,E02002562,2011 super output areas - middle layer,297,Economically active: In employment,1380
57,2011,E02002562,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,161
58,2011,E02002562,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,1075
59,2011,E02002562,2011 super output areas - middle layer,297,Economically active: Self-employed,144
60,2011,E02002562,2011 super output areas - middle layer,297,Economically active: Unemployed,191
61,2011,E02002562,2011 super output areas - middle layer,297,Economically active: Full-time student,51
62,2011,E02002562,2011 super output areas - middle layer,297,Economically Inactive,587
63,2011,E02002562,2011 super output areas - middle layer,297,Economically inactive: Retired,272
64,2011,E02002562,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),71
65,2011,E02002562,2011 super output areas - middle layer,297,Economically inactive: Looking after home or family,23
66,2011,E02002562,2011 super output areas - middle layer,297,Economically inactive: Long-term sick or disabled,177
67,2011,E02002562,2011 super output areas - middle layer,297,Economically inactive: Other,44
68,2011,E02002562,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,55
69,2011,E02002562,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,36
70,2011,E02002562,2011 super output areas - middle layer,297,Unemployed: Never worked,20
71,2011,E02002562,2011 super output areas - middle layer,297,Long-term unemployed,98
72,2011,E02002563,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,1908
73,2011,E02002563,2011 super output areas - middle layer,297,Economically active,1325
74,2011,E02002563,2011 super output areas - middle layer,297,Economically active: In employment,1182
75,2011,E02002563,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,127
76,2011,E02002563,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,901
77,2011,E02002563,2011 super output areas - middle layer,297,Economically active: Self-employed,154
78,2011,E02002563,2011 super output areas - middle layer,297,Economically active: Unemployed,108
79,2011,E02002563,2011 super output areas - middle layer,297,Economically active: Full-time student,35
80,2011,E02002563,2011 super output areas - middle layer,297,Economically Inactive,583
81,2011,E02002563,2011 super output areas - middle layer,297,Economically inactive: Retired,320
82,2011,E02002563,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),77
83,2011,E02002563,2011 super output areas - middle layer,297,Economically inactive: Looking after home or family,26
84,2011,E02002563,2011 super output areas - middle layer,297,Economically inactive: Long-term sick or disabled,128
85,2011,E02002563,2011 super output areas - middle layer,297,Economically inactive: Other,32
86,2011,E02002563,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,41
87,2011,E02002563,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,19
88,2011,E02002563,2011 super output areas - middle layer,297,Unemployed: Never worked,20
89,2011,E02002563,2011 super output areas - middle layer,297,Long-term unemployed,36
90,2011,E02002564,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,3224
91,2011,E02002564,2011 super output areas - middle layer,297,Economically active,2354
92,2011,E02002564,2011 super output areas - middle layer,297,Economically active: In employment,2049
93,2011,E02002564,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,230
94,2011,E02002564,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,1552
95,2011,E02002564,2011 super output areas - middle layer,297,Economically active: Self-employed,267
96,2011,E02002564,2011 super output areas - middle layer,297,Economically active: Unemployed,224
97,2011,E02002564,2011 super output areas - middle layer,297,Economically active: Full-time student,81
98,2011,E02002564,2011 super output areas - middle layer,297,Economically Inactive,870
99,2011,E02002564,2011 super output areas - middle layer,297,Economically inactive: Retired,438
100,2011,E02002564,2011 super output areas - middle layer,297,Economically inactive: Student (including full-time students),115
101,2011,E02002564,2011 super output areas - middle layer,297,Economically inactive: Looking after home or family,34
102,2011,E02002564,2011 super output areas - middle layer,297,Economically inactive: Long-term sick or disabled,222
103,2011,E02002564,2011 super output areas - middle layer,297,Economically inactive: Other,61
104,2011,E02002564,2011 super output areas - middle layer,297,Unemployed: Age 16 to 24,87
105,2011,E02002564,2011 super output areas - middle layer,297,Unemployed: Age 50 to 74,33
106,2011,E02002564,2011 super output areas - middle layer,297,Unemployed: Never worked,46
107,2011,E02002564,2011 super output areas - middle layer,297,Long-term unemployed,77
108,2011,E02002565,2011 super output areas - middle layer,297,All usual residents aged 16 to 74,2030
109,2011,E02002565,2011 super output areas - middle layer,297,Economically active,1573
110,2011,E02002565,2011 super output areas - middle layer,297,Economically active: In employment,1374
111,2011,E02002565,2011 super output areas - middle layer,297,Economically active: Employee: Part-time,143
112,2011,E02002565,2011 super output areas - middle layer,297,Economically active: Employee: Full-time,1059
