,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02003493,2011 super output areas - middle layer,297,All categories: Occupation,1829
1,2011,E02003493,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",206
2,2011,E02003493,2011 super output areas - middle layer,297,2. Professional occupations,449
3,2011,E02003493,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,260
4,2011,E02003493,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,370
5,2011,E02003493,2011 super output areas - middle layer,297,5. Skilled trades occupations,25
6,2011,E02003493,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",266
7,2011,E02003493,2011 super output areas - middle layer,297,7. Sales and customer service occupations,165
8,2011,E02003493,2011 super output areas - middle layer,297,8. Process plant and machine operatives,11
9,2011,E02003493,2011 super output areas - middle layer,297,9. Elementary occupations,77
10,2011,E02003494,2011 super output areas - middle layer,297,All categories: Occupation,1614
11,2011,E02003494,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",145
12,2011,E02003494,2011 super output areas - middle layer,297,2. Professional occupations,464
13,2011,E02003494,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,218
14,2011,E02003494,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,247
15,2011,E02003494,2011 super output areas - middle layer,297,5. Skilled trades occupations,46
16,2011,E02003494,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",240
17,2011,E02003494,2011 super output areas - middle layer,297,7. Sales and customer service occupations,150
18,2011,E02003494,2011 super output areas - middle layer,297,8. Process plant and machine operatives,10
19,2011,E02003494,2011 super output areas - middle layer,297,9. Elementary occupations,94
20,2011,E02003495,2011 super output areas - middle layer,297,All categories: Occupation,1869
21,2011,E02003495,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",128
22,2011,E02003495,2011 super output areas - middle layer,297,2. Professional occupations,227
23,2011,E02003495,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,197
24,2011,E02003495,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,397
25,2011,E02003495,2011 super output areas - middle layer,297,5. Skilled trades occupations,47
26,2011,E02003495,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",355
27,2011,E02003495,2011 super output areas - middle layer,297,7. Sales and customer service occupations,342
28,2011,E02003495,2011 super output areas - middle layer,297,8. Process plant and machine operatives,26
29,2011,E02003495,2011 super output areas - middle layer,297,9. Elementary occupations,150
30,2011,E02003496,2011 super output areas - middle layer,297,All categories: Occupation,1574
31,2011,E02003496,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",137
32,2011,E02003496,2011 super output areas - middle layer,297,2. Professional occupations,230
33,2011,E02003496,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,171
34,2011,E02003496,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,294
35,2011,E02003496,2011 super output areas - middle layer,297,5. Skilled trades occupations,30
36,2011,E02003496,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",318
37,2011,E02003496,2011 super output areas - middle layer,297,7. Sales and customer service occupations,230
38,2011,E02003496,2011 super output areas - middle layer,297,8. Process plant and machine operatives,17
39,2011,E02003496,2011 super output areas - middle layer,297,9. Elementary occupations,147
40,2011,E02003497,2011 super output areas - middle layer,297,All categories: Occupation,1659
41,2011,E02003497,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",235
42,2011,E02003497,2011 super output areas - middle layer,297,2. Professional occupations,409
43,2011,E02003497,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,206
44,2011,E02003497,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,323
45,2011,E02003497,2011 super output areas - middle layer,297,5. Skilled trades occupations,30
46,2011,E02003497,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",205
47,2011,E02003497,2011 super output areas - middle layer,297,7. Sales and customer service occupations,161
48,2011,E02003497,2011 super output areas - middle layer,297,8. Process plant and machine operatives,15
49,2011,E02003497,2011 super output areas - middle layer,297,9. Elementary occupations,75
50,2011,E02003498,2011 super output areas - middle layer,297,All categories: Occupation,1557
51,2011,E02003498,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",87
52,2011,E02003498,2011 super output areas - middle layer,297,2. Professional occupations,219
53,2011,E02003498,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,185
54,2011,E02003498,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,224
55,2011,E02003498,2011 super output areas - middle layer,297,5. Skilled trades occupations,52
56,2011,E02003498,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",292
57,2011,E02003498,2011 super output areas - middle layer,297,7. Sales and customer service occupations,276
58,2011,E02003498,2011 super output areas - middle layer,297,8. Process plant and machine operatives,18
59,2011,E02003498,2011 super output areas - middle layer,297,9. Elementary occupations,204
60,2011,E02003499,2011 super output areas - middle layer,297,All categories: Occupation,1529
61,2011,E02003499,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",81
62,2011,E02003499,2011 super output areas - middle layer,297,2. Professional occupations,164
63,2011,E02003499,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,155
64,2011,E02003499,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,176
65,2011,E02003499,2011 super output areas - middle layer,297,5. Skilled trades occupations,50
66,2011,E02003499,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",342
67,2011,E02003499,2011 super output areas - middle layer,297,7. Sales and customer service occupations,289
68,2011,E02003499,2011 super output areas - middle layer,297,8. Process plant and machine operatives,30
69,2011,E02003499,2011 super output areas - middle layer,297,9. Elementary occupations,242
70,2011,E02003500,2011 super output areas - middle layer,297,All categories: Occupation,2298
71,2011,E02003500,2011 super output areas - middle layer,297,"1. Managers, directors and senior officials",215
72,2011,E02003500,2011 super output areas - middle layer,297,2. Professional occupations,777
73,2011,E02003500,2011 super output areas - middle layer,297,3. Associate professional and technical occupations,386
74,2011,E02003500,2011 super output areas - middle layer,297,4. Administrative and secretarial occupations,287
75,2011,E02003500,2011 super output areas - middle layer,297,5. Skilled trades occupations,43
76,2011,E02003500,2011 super output areas - middle layer,297,"6. Caring, leisure and other service occupations",233
77,2011,E02003500,2011 super output areas - middle layer,297,7. Sales and customer service occupations,205
78,2011,E02003500,2011 super output areas - middle layer,297,8. Process plant and machine operatives,3
79,2011,E02003500,2011 super output areas - middle layer,297,9. Elementary occupations,149
